Load: 8 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 52 49 1
2 83 53 1
3 48 56 1
4 85 70 1
5 17 55 1
6 78 15 1
7 92 91 1
8 5 65 1
9 58 83 1
10 90 4 1
11 87 98 1
12 15 1 1
13 45 52 1
14 18 26 1
15 22 88 1
16 3 12 1
17 58 48 1
18 43 22 1
19 18 19 1
20 19 34 1
21 60 24 1
22 9 24 1
23 30 29 1
24 18 71 1
25 16 72 1
26 10 74 1
27 70 44 1
28 53 87 1
29 81 98 1
30 71 92 1
31 11 49 1
32 21 42 1
33 74 23 1
34 15 96 1
35 24 50 1
36 54 3 1
37 1 14 1
38 43 89 1
39 25 51 1
40 10 22 1
41 30 99 1
42 62 66 1
43 100 64 1
44 73 80 1
45 32 55 1
46 68 69 1
47 18 52 1
48 100 60 1
49 93 91 1
50 42 11 1
51 82 7 1
52 35 34 1
53 8 51 1
54 72 94 1
55 49 28 1
56 76 89 1
57 52 7 1
58 55 80 1
59 26 29 1
60 7 37 1
61 83 86 1
62 56 66 1
63 99 47 1
64 65 84 1
65 59 56 1
66 14 62 1
67 1 4 1
68 38 48 1
69 22 59 1
70 44 60 1
71 23 92 1
72 81 92 1
73 81 39 1
74 53 71 1
75 81 40 1
76 78 64 1
77 18 10 1
78 17 71 1
79 16 79 1
80 59 15 1
81 4 9 1
82 21 29 1
83 85 11 1
84 32 63 1
85 33 43 1
86 54 13 1
87 68 30 1
88 20 2 1
89 48 33 1
90 33 99 1
91 75 60 1
92 91 66 1
93 19 42 1
94 57 64 1
95 28 95 1
96 44 16 1
97 78 75 1
98 60 82 1
99 70 86 1
100 65 95 1
101 9 26 1
102 95 70 1
103 36 93 1
104 84 20 1
105 55 41 1
106 90 100 1
107 22 50 1
108 15 96 1
109 25 17 1
110 100 90 1
111 53 98 1
112 84 44 1
113 92 50 1
114 11 2 1
115 41 17 1
116 52 63 1
117 95 48 1
118 75 97 1
119 44 34 1
120 96 9 1
121 88 76 1
122 65 9 1
123 44 14 1
124 7 99 1
125 87 98 1
126 51 2 1
127 67 64 1
128 71 62 1
129 3 83 1
130 46 72 1
131 64 48 1
132 38 70 1
133 82 43 1
134 62 98 1
135 59 61 1
136 85 53 1
137 29 27 1
138 2 4 1
139 87 32 1
140 29 54 1
141 98 77 1
142 89 69 1
143 50 71 1
144 70 26 1
145 64 71 1
146 14 55 1
147 44 79 1
148 21 54 1
149 4 8 1
150 61 13 1
151 69 76 1
152 24 89 1
153 69 64 1
154 72 48 1
155 11 82 1
156 7 32 1
157 42 9 1
158 62 38 1
159 84 64 1
160 62 69 1
161 87 60 1
162 37 70 1
163 21 38 1
164 46 64 1
165 32 11 1
166 20 71 1
167 55 6 1
168 65 9 1
169 47 18 1
170 69 40 1
171 93 2 1
172 66 85 1
173 81 5 1
174 2 84 1
175 91 67 1
10027 70 44 0
176 80 96 1
177 51 69 1
178 26 70 1
179 8 38 1
180 79 43 1
181 84 78 1
182 54 97 1
183 64 56 1
184 49 94 1
185 9 78 1
186 100 47 1
187 19 21 1
188 55 49 1
189 11 99 1
190 59 6 1
191 23 17 1
192 83 54 1
193 60 39 1
194 36 13 1
195 67 57 1
196 95 6 1
197 84 7 1
198 33 17 1
199 20 40 1
10006 78 15 0
200 46 59 1
201 16 71 1
202 98 32 1
203 41 82 1
204 72 59 1
205 100 23 1
206 62 98 1
207 80 63 1
208 11 84 1
209 29 96 1
210 32 57 1
211 50 29 1
212 83 69 1
213 48 38 1
214 27 1 1
215 69 42 1
216 94 43 1
217 42 13 1
218 48 44 1
219 34 50 1
220 88 71 1
221 83 56 1
222 42 25 1
223 86 79 1
224 35 15 1
