Load: 6 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 91 98 1
2 18 42 1
3 92 69 1
4 99 89 1
5 29 20 1
6 73 83 1
7 30 31 1
8 28 97 1
9 4 50 1
10 37 75 1
11 25 93 1
12 77 9 1
13 63 79 1
14 43 2 1
15 86 48 1
16 87 20 1
17 98 91 1
18 36 18 1
19 55 84 1
20 18 79 1
21 7 59 1
22 83 32 1
23 81 96 1
24 83 19 1
25 71 29 1
26 92 15 1
27 14 41 1
28 72 12 1
29 34 72 1
30 47 44 1
31 38 44 1
32 41 4 1
33 88 95 1
34 35 47 1
35 10 13 1
36 97 79 1
37 11 97 1
38 45 87 1
39 72 93 1
40 47 21 1
41 71 75 1
42 67 4 1
43 89 95 1
44 80 31 1
45 97 92 1
46 10 72 1
47 58 43 1
48 72 1 1
49 20 81 1
50 45 12 1
51 57 85 1
52 27 66 1
53 17 5 1
54 63 75 1
55 61 39 1
56 21 36 1
57 75 77 1
58 85 75 1
59 24 55 1
60 7 79 1
61 90 47 1
62 56 82 1
63 56 13 1
64 58 45 1
65 42 36 1
66 56 78 1
67 40 52 1
68 11 94 1
69 2 27 1
70 59 8 1
71 52 51 1
72 18 37 1
73 38 60 1
74 2 14 1
75 55 17 1
76 89 69 1
77 20 94 1
78 35 25 1
79 95 73 1
80 43 68 1
81 96 6 1
82 5 34 1
83 44 35 1
84 74 82 1
85 79 33 1
86 32 18 1
87 70 2 1
88 62 67 1
89 49 35 1
90 86 92 1
91 46 32 1
92 76 46 1
93 7 8 1
94 7 21 1
95 45 30 1
96 63 22 1
97 52 45 1
98 10 100 1
99 26 79 1
100 13 87 1
101 59 52 1
102 33 28 1
103 67 72 1
104 94 56 1
105 12 6 1
10001 91 98 0
106 5 98 1
107 26 43 1
108 96 57 1
109 59 9 1
110 37 90 1
111 87 46 1
112 39 99 1
113 35 98 1
114 14 10 1
115 32 93 1
116 22 70 1
117 21 28 1
118 6 10 1
119 8 25 1
120 73 1 1
121 21 10 1
122 76 14 1
123 45 92 1
124 48 88 1
125 5 32 1
126 83 91 1
127 24 76 1
128 75 74 1
129 70 80 1
130 27 76 1
131 22 86 1
132 77 14 1
133 10 30 1
134 20 39 1
135 59 72 1
136 77 61 1
137 98 5 1
138 5 47 1
139 9 5 1
140 51 18 1
141 19 61 1
142 46 9 1
143 20 31 1
144 88 15 1
10017 98 91 0
145 56 52 1
146 91 41 1
147 3 72 1
148 9 53 1
149 91 63 1
150 26 58 1
151 62 5 1
152 8 4 1
153 47 70 1
154 7 61 1
155 96 16 1
156 74 72 1
157 6 97 1
158 96 53 1
159 86 38 1
160 48 5 1
161 4 62 1
162 68 6 1
163 49 25 1
164 50 7 1
165 73 18 1
166 2 29 1
167 56 23 1
168 6 84 1
169 82 10 1
170 14 75 1
171 69 73 1
172 97 66 1
10083 44 35 0
173 33 81 1
10068 11 94 0
174 35 29 1
175 74 25 1
176 6 45 1
177 66 49 1
178 86 81 1
179 84 57 1
180 13 52 1
181 37 60 1
10011 25 93 0
182 83 2 1
183 77 99 1
184 45 41 1
185 1 63 1
186 30 23 1
187 41 59 1
188 48 41 1
189 78 75 1
190 12 30 1
191 71 17 1
192 78 6 1
193 25 55 1
194 73 3 1
195 47 81 1
196 29 93 1
197 72 38 1
198 85 61 1
199 76 79 1
200 93 61 1
201 27 15 1
202 12 96 1
203 93 52 1
204 43 19 1
205 68 65 1
206 87 6 1
207 55 10 1
208 21 84 1
209 93 90 1
210 28 31 1
211 80 74 1
10107 26 43 0
212 88 77 1
213 49 89 1
214 28 76 1
215 86 26 1
216 14 26 1
217 27 4 1
218 51 65 1
219 71 36 1
220 62 38 1
221 13 8 1
222 30 59 1
223 13 36 1
224 88 19 1
225 39 99 1
10094 7 21 0
226 63 7 1
227 100 27 1
228 56 51 1
229 18 13 1
230 23 59 1
231 72 47 1
232 29 22 1
10081 96 6 0
233 68 56 1
234 42 68 1
235 65 49 1
236 31 60 1
237 8 94 1
238 37 31 1
10087 70 2 0
239 33 9 1
10147 3 72 0
240 44 38 1
241 83 59 1
242 68 6 1
243 11 98 1
244 40 58 1
245 94 86 1
246 12 72 1
247 70 40 1
248 78 96 1
10114 14 10 0
249 26 97 1
10121 21 10 0
250 51 18 1
251 19 11 1
252 21 29 1
253 93 23 1
254 58 59 1
10032 41 4 0
255 23 79 1
256 81 40 1
10105 12 6 0
257 39 64 1
10089 49 35 0
258 98 43 1
259 55 87 1
260 7 34 1
261 19 9 1
262 97 58 1
263 65 69 1
10111 87 46 0
264 18 56 1
265 45 41 1
266 98 2 1
267 95 9 1
268 19 28 1
269 75 98 1
270 70 55 1
271 47 51 1
272 99 38 1
273 66 31 1
274 88 75 1
275 61 36 1
276 63 84 1
277 13 83 1
278 24 2 1
10074 2 14 0
279 12 45 1
280 75 78 1
281 77 16 1
282 1 8 1
283 17 85 1
10031 38 44 0
284 31 14 1
285 19 16 1
286 39 79 1
287 56 54 1
288 62 97 1
289 78 28 1
290 17 79 1
291 17 51 1
292 26 55 1
293 81 19 1
294 5 52 1
295 95 60 1
296 22 61 1
297 52 43 1
298 87 50 1
299 62 64 1
300 71 38 1
301 55 42 1
10131 22 86 0
302 20 69 1
303 67 92 1
304 19 2 1
10003 92 69 0
305 100 34 1
306 78 83 1
307 35 62 1
10159 86 38 0
308 41 89 1
309 63 69 1
10112 39 99 0
310 41 1 1
311 24 93 1
312 45 65 1
313 94 62 1
314 34 89 1
10099 26 79 0
315 91 85 1
316 46 32 1
317 74 36 1
10152 8 4 0
10051 57 85 0
318 78 86 1
10162 68 6 0
10125 5 32 0
319 52 79 1
320 84 77 1
10090 86 92 0
321 91 79 1
10146 91 41 0
322 20 29 1
323 74 42 1
324 43 10 1
325 83 50 1
326 42 96 1
327 21 6 1
328 77 82 1
329 67 26 1
330 76 24 1
331 58 14 1
332 45 75 1
10018 36 18 0
333 73 18 1
334 73 20 1
335 10 47 1
336 20 17 1
337 87 13 1
338 85 33 1
339 69 48 1
10181 37 60 0
10215 86 26 0
340 69 57 1
341 30 99 1
342 7 6 1
343 30 68 1
10044 80 31 0
344 97 37 1
345 67 69 1
346 94 84 1
347 13 49 1
348 18 80 1
349 74 35 1
350 56 67 1
351 7 53 1
352 49 70 1
353 76 95 1
354 79 70 1
355 6 44 1
356 50 3 1
357 40 85 1
10245 94 86 0
358 55 92 1
10175 74 25 0
10065 42 36 0
359 78 34 1
360 31 69 1
361 25 98 1
362 28 31 1
363 39 4 1
364 8 15 1
365 90 54 1
366 74 98 1
367 73 92 1
10082 5 34 0
10268 19 28 0
368 97 29 1
369 53 84 1
370 97 63 1
371 36 84 1
10039 72 93 0
372 88 29 1
10165 73 18 0
373 81 49 1
374 97 59 1
10061 90 47 0
375 46 33 1
376 25 40 1
377 36 56 1
378 29 62 1
379 53 25 1
380 54 35 1
381 42 67 1
382 68 90 1
