Load: 3 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 55 53 1
2 36 61 1
3 70 48 1
4 80 94 1
5 58 30 1
6 31 51 1
7 28 89 1
8 26 17 1
9 31 99 1
10 37 66 1
11 33 53 1
12 92 67 1
13 2 44 1
14 78 36 1
15 11 89 1
16 69 79 1
17 86 46 1
18 84 83 1
19 64 100 1
20 57 96 1
21 47 43 1
22 90 100 1
23 85 56 1
24 66 43 1
25 99 23 1
26 100 70 1
27 62 68 1
28 22 84 1
29 2 56 1
30 56 50 1
31 72 46 1
32 33 70 1
33 39 93 1
34 76 46 1
35 96 62 1
36 86 30 1
37 93 29 1
38 22 20 1
39 53 22 1
40 50 99 1
41 78 13 1
42 82 85 1
43 6 71 1
44 88 43 1
45 58 53 1
46 22 1 1
47 10 15 1
48 49 7 1
49 43 91 1
50 80 18 1
51 39 49 1
52 23 10 1
53 28 39 1
54 23 77 1
55 81 77 1
56 16 53 1
57 56 74 1
58 40 17 1
59 2 75 1
60 8 25 1
61 32 40 1
62 84 12 1
63 70 11 1
64 79 34 1
65 44 11 1
66 41 80 1
67 29 51 1
68 96 100 1
69 95 21 1
70 31 25 1
71 33 84 1
72 52 51 1
73 63 16 1
74 45 33 1
75 10 48 1
76 72 85 1
77 98 82 1
78 62 28 1
79 48 81 1
80 55 49 1
81 64 4 1
82 33 46 1
83 8 60 1
84 43 49 1
85 21 52 1
86 12 54 1
87 54 90 1
88 74 32 1
89 47 9 1
90 60 85 1
91 68 35 1
92 23 24 1
93 95 72 1
94 42 54 1
95 72 75 1
96 96 64 1
97 19 54 1
98 10 91 1
10042 82 85 0
99 96 64 1
100 7 53 1
10006 31 51 0
101 39 54 1
102 84 100 1
103 81 18 1
10021 47 43 0
104 13 95 1
105 53 68 1
106 71 3 1
107 41 1 1
108 77 36 1
109 49 34 1
110 92 62 1
111 30 84 1
112 94 33 1
113 28 91 1
114 28 5 1
115 60 72 1
116 48 21 1
117 49 15 1
10060 8 25 0
118 68 69 1
10037 93 29 0
119 88 1 1
120 48 63 1
121 10 73 1
10077 98 82 0
122 29 66 1
123 5 8 1
124 12 31 1
125 3 71 1
126 92 48 1
127 86 61 1
128 81 93 1
129 17 87 1
130 3 35 1
131 24 34 1
132 83 3 1
133 95 45 1
134 8 14 1
135 3 71 1
136 45 36 1
137 91 6 1
138 52 6 1
139 25 83 1
140 53 51 1
141 20 89 1
142 6 1 1
143 95 17 1
144 17 72 1
145 26 76 1
146 13 14 1
147 48 20 1
10064 79 34 0
148 16 83 1
149 26 47 1
150 58 66 1
10040 50 99 0
151 51 27 1
10103 81 18 0
152 9 45 1
10095 72 75 0
153 27 54 1
10047 10 15 0
154 8 19 1
155 63 10 1
10073 63 16 0
156 57 75 1
157 47 90 1
158 39 32 1
159 5 69 1
160 74 91 1
161 63 55 1
10111 30 84 0
162 30 67 1
163 62 99 1
164 93 76 1
165 43 20 1
166 72 31 1
167 15 30 1
10116 48 21 0
168 63 88 1
169 22 24 1
170 17 7 1
10108 77 36 0
171 95 40 1
172 45 95 1
173 42 66 1
174 39 44 1
175 26 23 1
10016 69 79 0
176 16 12 1
10072 52 51 0
177 66 87 1
178 25 22 1
179 43 70 1
180 91 63 1
181 54 59 1
182 21 78 1
183 13 45 1
10100 7 53 0
184 25 92 1
10084 43 49 0
185 34 89 1
186 26 80 1
187 95 98 1
188 58 33 1
189 87 11 1
10078 62 28 0
190 50 67 1
191 70 59 1
192 84 55 1
193 75 32 1
194 30 100 1
195 94 46 1
10051 39 49 0
196 86 98 1
197 31 88 1
198 5 100 1
199 34 5 1
200 25 5 1
201 20 26 1
10155 63 10 0
10126 92 48 0
202 92 23 1
203 97 31 1
204 51 77 1
205 83 96 1
206 57 81 1
207 69 76 1
208 86 71 1
209 28 50 1
210 15 52 1
10065 44 11 0
211 2 43 1
212 83 56 1
213 7 6 1
214 3 33 1
215 36 98 1
10032 33 70 0
216 10 54 1
217 7 92 1
218 13 2 1
219 69 87 1
220 85 40 1
221 48 58 1
222 89 8 1
223 55 78 1
224 59 9 1
225 97 99 1
226 53 73 1
227 32 33 1
228 53 11 1
229 61 76 1
230 48 98 1
231 76 80 1
232 78 90 1
10149 26 47 0
10179 43 70 0
233 94 20 1
234 63 14 1
235 16 2 1
10142 6 1 0
236 84 42 1
237 16 64 1
238 86 50 1
10098 10 91 0
239 31 81 1
10023 85 56 0
10055 81 77 0
240 58 7 1
241 12 20 1
242 87 29 1
243 72 31 1
244 13 62 1
10134 8 14 0
245 45 52 1
246 94 74 1
10152 9 45 0
247 100 73 1
10054 23 77 0
248 35 6 1
249 89 18 1
250 72 60 1
251 79 57 1
10039 53 22 0
252 30 41 1
253 74 33 1
10148 16 83 0
10198 5 100 0
254 39 7 1
255 59 31 1
256 92 10 1
257 74 20 1
10081 64 4 0
258 29 67 1
259 76 52 1
260 70 22 1
10052 23 10 0
261 99 75 1
10199 34 5 0
262 36 28 1
263 98 39 1
264 50 41 1
265 61 48 1
266 90 50 1
267 63 37 1
268 29 12 1
10070 31 25 0
269 39 33 1
270 48 95 1
271 85 95 1
10105 53 68 0
272 76 56 1
273 40 69 1
10180 91 63 0
274 84 14 1
275 53 87 1
10001 55 53 0
10029 2 56 0
10201 20 26 0
276 20 24 1
277 16 23 1
278 23 30 1
279 74 61 1
280 6 94 1
10143 95 17 0
281 53 4 1
282 19 35 1
283 91 20 1
10130 3 35 0
10011 33 53 0
10187 95 98 0
284 24 40 1
10157 47 90 0
10067 29 51 0
285 79 45 1
10097 19 54 0
286 71 25 1
287 91 50 1
10013 2 44 0
288 3 15 1
289 34 20 1
290 33 57 1
291 41 13 1
292 35 37 1
293 8 75 1
294 3 62 1
295 59 57 1
296 60 87 1
297 89 88 1
298 14 70 1
10008 26 17 0
299 81 37 1
300 32 76 1
301 87 6 1
10217 7 92 0
10202 92 23 0
302 85 12 1
303 30 63 1
304 75 93 1
305 48 89 1
306 36 7 1
10247 100 73 0
10110 92 62 0
307 10 64 1
308 95 88 1
309 4 92 1
10118 68 69 0
10227 32 33 0
310 43 89 1
10197 31 88 0
311 54 30 1
312 58 4 1
313 67 68 1
314 29 49 1
315 22 37 1
10120 48 63 0
10156 57 75 0
10009 31 99 0
10109 49 34 0
316 96 76 1
10265 61 48 0
317 95 58 1
318 19 69 1
319 75 32 1
320 25 15 1
321 84 46 1
10151 51 27 0
322 33 79 1
323 28 34 1
324 69 83 1
325 61 52 1
326 95 80 1
327 94 53 1
328 6 34 1
329 88 25 1
330 94 76 1
331 79 85 1
332 62 79 1
333 39 3 1
334 19 44 1
335 100 59 1
10074 45 33 0
336 13 20 1
337 66 67 1
338 24 50 1
339 32 56 1
340 26 71 1
10083 8 60 0
341 36 53 1
10172 45 95 0
342 29 92 1
343 60 24 1
344 88 34 1
345 91 23 1
10230 48 98 0
346 82 41 1
10208 86 71 0
347 31 33 1
348 51 99 1
349 8 84 1
10194 30 100 0
350 74 31 1
10162 30 67 0
351 29 4 1
10034 76 46 0
10053 28 39 0
352 39 99 1
10271 85 95 0
10291 41 13 0
353 74 14 1
354 35 20 1
355 78 29 1
356 25 73 1
357 89 63 1
358 73 49 1
359 61 77 1
360 26 35 1
361 67 74 1
362 11 58 1
363 5 94 1
364 24 41 1
365 23 99 1
366 27 56 1
367 58 65 1
368 94 45 1
369 5 30 1
10243 72 31 0
370 16 80 1
371 90 42 1
10220 85 40 0
372 33 11 1
373 30 10 1
374 56 59 1
375 70 76 1
376 35 97 1
10330 94 76 0
10260 70 22 0
377 36 57 1
378 38 86 1
379 96 12 1
380 19 21 1
10158 39 32 0
381 100 21 1
382 63 80 1
383 43 45 1
10282 19 35 0
384 17 82 1
10250 72 60 0
10010 37 66 0
10128 81 93 0
385 31 83 1
386 57 67 1
10213 7 6 0
387 5 51 1
10166 72 31 0
388 93 57 1
10140 53 51 0
389 53 56 1
390 9 53 1
391 60 30 1
392 4 88 1
393 90 11 1
394 98 80 1
395 59 35 1
10102 84 100 0
396 76 91 1
397 12 88 1
398 71 79 1
399 73 1 1
400 49 1 1
401 58 91 1
402 34 81 1
10246 94 74 0
10022 90 100 0
403 97 44 1
404 30 18 1
10190 50 67 0
10183 13 45 0
10237 16 64 0
405 14 58 1
406 4 34 1
407 54 5 1
10346 82 41 0
408 7 69 1
409 40 23 1
10101 39 54 0
410 82 94 1
411 100 30 1
412 8 57 1
413 71 99 1
10068 96 100 0
414 28 60 1
415 42 24 1
416 23 69 1
10177 66 87 0
10368 94 45 0
417 60 9 1
418 42 80 1
419 78 66 1
10025 99 23 0
420 54 39 1
421 55 43 1
10026 100 70 0
10286 71 25 0
422 33 31 1
423 75 51 1
10327 94 53 0
10048 49 7 0
424 21 87 1
425 35 8 1
426 79 49 1
427 39 54 1
428 26 12 1
429 44 71 1
10169 22 24 0
430 77 52 1
431 72 1 1
432 68 50 1
433 47 66 1
434 67 100 1
10362 11 58 0
10161 63 55 0
10091 68 35 0
435 61 79 1
436 27 42 1
10270 48 95 0
10299 81 37 0
437 39 51 1
438 71 77 1
10310 43 89 0
439 36 32 1
