Load: 1 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 92 13 1
2 21 10 1
3 47 8 1
4 62 4 1
5 7 57 1
6 52 55 1
7 71 15 1
8 81 87 1
9 85 55 1
10 47 75 1
11 19 82 1
12 61 66 1
13 43 71 1
14 7 23 1
15 9 63 1
16 42 22 1
17 6 14 1
18 100 72 1
19 85 49 1
20 11 74 1
21 68 11 1
22 58 99 1
23 73 46 1
24 94 79 1
25 88 63 1
26 16 1 1
27 88 82 1
28 46 83 1
29 9 36 1
30 31 59 1
31 70 30 1
32 89 86 1
33 93 62 1
34 49 39 1
35 1 12 1
36 66 99 1
37 67 35 1
38 1 40 1
39 31 47 1
40 81 44 1
41 30 6 1
42 28 20 1
43 73 71 1
44 98 57 1
10011 19 82 0
45 2 27 1
46 94 7 1
10022 58 99 0
47 3 84 1
48 94 36 1
49 12 97 1
50 88 72 1
51 16 71 1
52 53 17 1
53 64 59 1
54 8 65 1
55 38 11 1
56 3 28 1
57 84 87 1
58 2 9 1
59 42 96 1
60 79 32 1
61 74 38 1
62 78 71 1
10014 7 23 0
10005 7 57 0
10032 89 86 0
63 41 68 1
64 73 31 1
65 92 85 1
66 22 40 1
67 14 20 1
68 81 5 1
69 28 30 1
70 70 95 1
71 7 13 1
72 77 75 1
73 13 2 1
74 22 74 1
10018 100 72 0
10035 1 12 0
75 100 19 1
76 7 50 1
77 26 4 1
78 98 94 1
79 42 12 1
80 20 24 1
81 41 81 1
10012 61 66 0
82 56 99 1
83 10 97 1
84 96 35 1
85 35 2 1
86 9 1 1
10050 88 72 0
87 50 62 1
88 47 57 1
89 49 16 1
90 10 8 1
91 78 58 1
92 54 8 1
93 50 92 1
94 58 72 1
10019 85 49 0
10070 70 95 0
95 98 29 1
96 62 69 1
10071 7 13 0
97 10 80 1
98 14 87 1
10069 28 30 0
99 31 71 1
100 19 98 1
101 90 17 1
102 90 70 1
10076 7 50 0
103 56 80 1
104 29 14 1
105 43 45 1
10065 92 85 0
10084 96 35 0
10074 22 74 0
106 74 29 1
10063 41 68 0
107 54 49 1
108 5 64 1
109 69 31 1
10089 49 16 0
10007 71 15 0
10009 85 55 0
10046 94 7 0
110 51 81 1
111 49 16 1
112 78 83 1
113 75 93 1
114 17 45 1
115 58 25 1
116 92 97 1
117 63 69 1
10086 9 1 0
10054 8 65 0
118 60 62 1
10016 42 22 0
119 79 93 1
120 11 13 1
121 78 40 1
122 88 78 1
123 24 33 1
10049 12 97 0
10015 9 63 0
124 44 17 1
125 12 25 1
126 28 46 1
10060 79 32 0
10058 2 9 0
127 6 58 1
128 27 21 1
129 70 99 1
10062 78 71 0
10047 3 84 0
130 84 34 1
131 84 78 1
10112 78 83 0
10108 5 64 0
10096 62 69 0
132 28 9 1
133 22 86 1
10026 16 1 0
134 48 1 1
135 2 44 1
136 99 83 1
137 8 45 1
138 62 29 1
10103 56 80 0
10085 35 2 0
10034 49 39 0
139 47 89 1
140 53 78 1
10043 73 71 0
10068 81 5 0
141 81 38 1
142 9 64 1
10123 24 33 0
10117 63 69 0
143 64 45 1
144 45 15 1
145 53 64 1
146 47 21 1
147 100 91 1
10122 88 78 0
148 98 93 1
10001 92 13 0
10133 22 86 0
149 70 78 1
10128 27 21 0
150 100 50 1
151 68 39 1
152 29 85 1
10048 94 36 0
10057 84 87 0
153 64 40 1
10088 47 57 0
154 69 68 1
155 26 46 1
10137 8 45 0
10073 13 2 0
156 77 76 1
157 71 14 1
158 31 53 1
159 46 18 1
160 42 84 1
161 35 92 1
162 43 92 1
163 5 32 1
164 14 78 1
165 34 6 1
166 7 8 1
167 12 94 1
10136 99 83 0
168 74 33 1
169 8 9 1
10055 38 11 0
10091 78 58 0
10090 10 8 0
170 61 94 1
10099 31 71 0
10143 64 45 0
171 31 25 1
10142 9 64 0
10098 14 87 0
10037 67 35 0
172 74 85 1
173 58 82 1
174 72 96 1
175 8 80 1
10031 70 30 0
176 64 58 1
10121 78 40 0
177 89 90 1
178 25 26 1
10010 47 75 0
179 6 27 1
180 45 14 1
10152 29 85 0
10066 22 40 0
10119 79 93 0
181 97 35 1
182 45 35 1
183 25 51 1
10140 53 78 0
10056 3 28 0
10158 31 53 0
184 95 72 1
10087 50 62 0
10111 49 16 0
185 65 84 1
186 32 75 1
187 33 93 1
10006 52 55 0
188 74 75 1
10067 14 20 0
10165 34 6 0
189 97 30 1
190 100 75 1
10113 75 93 0
10033 93 62 0
191 77 67 1
10027 88 82 0
192 52 26 1
10097 10 80 0
193 75 15 1
10051 16 71 0
10167 12 94 0
194 5 81 1
195 9 81 1
196 98 82 1
10175 8 80 0
197 40 15 1
10135 2 44 0
198 46 40 1
10162 43 92 0
199 80 15 1
200 39 48 1
201 4 71 1
10127 6 58 0
10187 33 93 0
202 87 56 1
203 6 63 1
10183 25 51 0
204 79 13 1
205 59 17 1
206 83 6 1
207 84 97 1
208 57 23 1
10145 53 64 0
209 94 59 1
210 83 36 1
211 11 67 1
212 92 63 1
10102 90 70 0
10157 71 14 0
10155 26 46 0
213 49 26 1
214 21 7 1
215 77 2 1
10100 19 98 0
216 50 86 1
10013 43 71 0
10080 20 24 0
10118 60 62 0
217 80 17 1
10002 21 10 0
10193 75 15 0
10082 56 99 0
218 73 30 1
10052 53 17 0
219 80 57 1
220 46 60 1
