Load: 10 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 22 40 1
2 95 37 1
3 4 29 1
4 98 85 1
5 94 22 1
6 34 95 1
7 1 32 1
8 43 41 1
9 22 44 1
10 14 97 1
11 59 63 1
12 71 38 1
13 74 86 1
14 78 61 1
15 68 58 1
16 24 65 1
17 100 50 1
18 37 9 1
19 46 37 1
20 43 91 1
21 64 5 1
22 100 97 1
23 40 66 1
24 5 45 1
25 86 56 1
26 89 72 1
27 50 28 1
28 29 31 1
29 74 90 1
30 52 69 1
31 52 22 1
32 29 42 1
33 11 90 1
34 78 75 1
35 27 80 1
36 89 14 1
37 89 1 1
38 28 5 1
39 94 63 1
40 100 78 1
41 36 30 1
42 55 10 1
43 80 91 1
44 60 15 1
45 84 60 1
46 72 55 1
47 88 30 1
48 91 2 1
49 96 31 1
50 11 42 1
51 28 8 1
52 20 68 1
53 89 92 1
54 88 37 1
55 97 16 1
56 33 86 1
57 26 21 1
58 32 36 1
59 94 10 1
60 16 21 1
61 77 64 1
62 85 45 1
63 51 24 1
64 46 11 1
65 38 60 1
66 28 89 1
67 33 1 1
68 18 51 1
69 24 60 1
70 94 67 1
71 35 30 1
72 13 58 1
73 89 58 1
74 13 60 1
75 74 86 1
76 62 44 1
77 25 66 1
78 80 56 1
79 56 79 1
80 88 99 1
81 27 15 1
82 56 19 1
83 84 5 1
84 1 2 1
85 32 86 1
86 7 50 1
87 78 53 1
88 78 91 1
89 73 7 1
90 26 25 1
91 33 79 1
92 49 1 1
93 73 20 1
94 31 91 1
95 36 79 1
96 20 75 1
97 7 88 1
98 44 75 1
99 32 22 1
100 16 80 1
101 13 5 1
102 36 3 1
103 37 82 1
104 75 40 1
105 33 88 1
106 48 18 1
107 67 23 1
108 10 17 1
109 13 4 1
110 96 64 1
111 34 60 1
112 16 65 1
113 80 75 1
114 23 34 1
115 16 61 1
116 72 79 1
117 60 16 1
118 43 86 1
119 57 49 1
120 85 96 1
121 84 15 1
122 77 97 1
123 90 88 1
124 46 77 1
125 27 87 1
126 31 78 1
127 79 61 1
128 26 6 1
129 10 33 1
130 46 25 1
131 43 46 1
132 91 29 1
133 7 34 1
134 72 18 1
135 5 87 1
136 40 5 1
137 15 73 1
138 12 40 1
139 94 61 1
140 95 38 1
141 59 56 1
142 59 3 1
143 87 29 1
144 60 39 1
145 38 40 1
146 17 10 1
147 87 42 1
148 87 17 1
149 71 13 1
150 55 7 1
151 16 96 1
152 45 19 1
153 99 65 1
154 16 38 1
155 62 4 1
156 73 27 1
157 79 21 1
158 65 95 1
159 92 95 1
160 96 21 1
161 11 60 1
162 32 82 1
163 45 12 1
164 33 78 1
165 72 73 1
166 36 20 1
167 2 85 1
168 86 58 1
169 21 50 1
170 60 49 1
171 32 20 1
172 37 44 1
173 25 84 1
174 16 38 1
175 47 70 1
176 61 45 1
177 63 36 1
178 60 36 1
179 8 10 1
180 21 1 1
181 84 47 1
182 54 25 1
183 64 88 1
184 44 66 1
185 68 71 1
186 59 18 1
187 53 54 1
188 77 97 1
189 79 63 1
190 63 83 1
191 13 31 1
192 41 67 1
193 64 42 1
194 33 88 1
195 100 29 1
196 69 18 1
197 73 58 1
198 69 31 1
199 95 21 1
200 75 80 1
201 24 14 1
202 6 99 1
203 55 77 1
204 100 59 1
205 50 72 1
206 16 31 1
207 30 71 1
208 65 9 1
209 47 90 1
210 33 23 1
211 81 89 1
212 16 97 1
213 33 19 1
214 67 11 1
215 91 86 1
216 56 3 1
217 26 63 1
218 65 34 1
219 90 27 1
220 64 2 1
221 90 92 1
222 45 93 1
223 50 23 1
224 73 38 1
225 60 43 1
226 31 15 1
227 9 70 1
228 43 3 1
229 9 22 1
230 27 19 1
231 15 95 1
232 43 19 1
233 28 51 1
10015 68 58 0
234 52 8 1
235 14 83 1
236 42 54 1
237 89 92 1
238 52 18 1
239 36 91 1
240 16 68 1
241 19 3 1
242 93 66 1
243 93 10 1
244 16 91 1
245 87 52 1
246 42 17 1
247 12 43 1
248 64 40 1
249 62 18 1
250 85 23 1
251 88 92 1
252 74 58 1
253 72 4 1
254 80 86 1
255 56 8 1
256 55 52 1
257 19 14 1
258 71 22 1
259 100 43 1
260 70 27 1
261 29 37 1
262 39 17 1
263 43 7 1
10030 52 69 0
264 90 83 1
265 91 56 1
266 47 70 1
267 3 53 1
268 84 74 1
269 12 8 1
270 18 25 1
271 26 81 1
272 4 16 1
273 83 40 1
274 88 86 1
275 12 2 1
276 68 16 1
277 9 45 1
10077 25 66 0
10096 20 75 0
278 71 63 1
279 18 41 1
280 52 14 1
281 45 16 1
282 98 48 1
283 68 24 1
284 20 64 1
285 75 55 1
10092 49 1 0
286 18 17 1
287 19 43 1
288 39 95 1
289 87 55 1
290 91 72 1
291 27 83 1
