Load: 3 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 66 11 1
2 89 58 1
3 60 32 1
4 46 2 1
5 48 29 1
6 86 21 1
7 14 26 1
8 51 52 1
9 13 6 1
10 22 84 1
11 83 22 1
12 61 32 1
13 73 39 1
14 8 16 1
15 21 6 1
16 57 32 1
17 5 94 1
18 4 21 1
19 79 22 1
20 50 28 1
21 47 83 1
22 69 2 1
23 31 66 1
24 50 56 1
25 53 16 1
26 76 50 1
27 29 27 1
28 28 59 1
29 15 64 1
30 54 87 1
31 18 22 1
32 61 98 1
33 22 94 1
34 54 48 1
35 7 56 1
36 87 57 1
37 62 35 1
38 5 51 1
39 76 99 1
40 16 78 1
41 65 58 1
42 11 10 1
43 65 6 1
44 54 37 1
45 10 86 1
46 10 65 1
47 81 93 1
48 89 88 1
49 52 61 1
50 40 33 1
51 100 64 1
52 58 60 1
53 95 18 1
54 89 56 1
55 40 20 1
56 97 67 1
57 63 90 1
58 32 20 1
59 7 46 1
60 4 57 1
61 48 88 1
62 50 45 1
63 26 7 1
64 88 39 1
65 93 55 1
66 97 64 1
67 99 76 1
68 48 66 1
69 29 100 1
70 78 45 1
71 52 7 1
72 38 73 1
73 42 72 1
74 30 40 1
75 27 9 1
76 7 2 1
77 90 29 1
78 68 25 1
79 30 85 1
80 82 72 1
81 15 10 1
82 79 89 1
83 7 21 1
84 71 14 1
10030 54 87 0
85 99 29 1
86 14 97 1
87 83 84 1
88 30 9 1
89 7 72 1
90 95 5 1
91 15 46 1
92 63 92 1
93 60 30 1
94 50 57 1
95 22 50 1
96 34 73 1
97 67 85 1
98 30 71 1
99 2 62 1
100 64 50 1
101 85 51 1
10027 29 27 0
102 43 82 1
103 50 75 1
104 81 62 1
105 15 83 1
106 39 83 1
107 65 28 1
108 87 32 1
109 86 54 1
110 20 9 1
111 36 75 1
112 44 21 1
113 64 44 1
10037 62 35 0
114 41 59 1
115 50 31 1
116 99 41 1
117 75 57 1
118 66 48 1
119 24 50 1
120 84 53 1
10031 18 22 0
121 57 48 1
122 14 60 1
123 63 22 1
10044 54 37 0
124 62 17 1
125 99 94 1
126 11 87 1
127 17 3 1
10054 89 56 0
128 61 83 1
129 40 31 1
130 59 3 1
131 40 28 1
132 81 71 1
133 50 53 1
134 53 81 1
135 100 12 1
10046 10 65 0
136 7 42 1
137 4 34 1
138 87 50 1
139 15 4 1
140 5 42 1
141 43 12 1
10068 48 66 0
142 65 74 1
143 94 81 1
144 89 9 1
145 33 27 1
146 35 85 1
147 74 38 1
148 27 83 1
149 51 63 1
150 14 95 1
151 94 6 1
152 24 11 1
153 55 69 1
154 33 11 1
155 13 94 1
156 49 96 1
157 71 82 1
158 52 4 1
159 2 45 1
160 27 34 1
161 10 34 1
10088 30 9 0
10062 50 45 0
162 5 55 1
163 52 100 1
164 2 32 1
165 69 83 1
166 88 17 1
167 59 72 1
10107 65 28 0
168 66 92 1
169 74 35 1
170 44 59 1
171 1 88 1
10112 44 21 0
172 23 30 1
173 70 21 1
174 30 39 1
175 53 68 1
176 55 10 1
177 18 68 1
178 58 12 1
179 100 47 1
180 39 56 1
181 90 22 1
182 84 79 1
183 63 21 1
10012 61 32 0
184 77 27 1
10064 88 39 0
185 50 65 1
186 87 27 1
10043 65 6 0
187 35 65 1
188 77 69 1
189 47 93 1
190 16 84 1
191 20 82 1
192 18 19 1
193 12 9 1
194 64 17 1
10122 14 60 0
10109 86 54 0
195 37 72 1
196 56 19 1
10024 50 56 0
10038 5 51 0
10102 43 82 0
197 3 98 1
198 90 35 1
10085 99 29 0
199 30 87 1
10119 24 50 0
200 50 88 1
201 69 89 1
202 66 71 1
203 52 85 1
204 35 1 1
205 78 66 1
10075 27 9 0
206 63 75 1
207 94 74 1
208 78 63 1
209 1 61 1
10134 53 81 0
210 74 66 1
10143 94 81 0
211 10 80 1
10145 33 27 0
212 72 21 1
10052 58 60 0
213 41 86 1
214 20 73 1
10017 5 94 0
215 76 57 1
10149 51 63 0
216 40 98 1
217 30 82 1
218 51 62 1
219 54 77 1
10023 31 66 0
220 72 30 1
221 32 31 1
222 54 49 1
223 89 78 1
224 84 64 1
225 48 80 1
226 58 86 1
10022 69 2 0
227 100 1 1
228 46 86 1
229 59 37 1
230 23 84 1
231 43 28 1
232 43 6 1
233 51 12 1
10092 63 92 0
234 46 32 1
235 3 47 1
236 1 93 1
237 51 31 1
238 52 54 1
239 46 8 1
10116 99 41 0
10033 22 94 0
10077 90 29 0
240 96 37 1
241 14 69 1
242 25 74 1
243 20 90 1
244 100 57 1
245 71 41 1
246 85 94 1
247 1 57 1
248 65 14 1
249 72 32 1
250 12 92 1
251 92 14 1
252 72 82 1
253 65 74 1
254 59 14 1
10177 18 68 0
255 9 57 1
256 86 4 1
257 49 93 1
10019 79 22 0
258 42 4 1
259 30 94 1
260 9 42 1
261 27 96 1
10065 93 55 0
10114 41 59 0
262 62 7 1
263 10 99 1
264 42 3 1
265 93 17 1
266 26 54 1
10108 87 32 0
10146 35 85 0
10089 7 72 0
267 32 14 1
268 2 96 1
269 45 13 1
270 59 35 1
271 68 61 1
272 27 90 1
273 65 25 1
274 53 62 1
275 84 36 1
276 63 39 1
10185 50 65 0
277 5 22 1
278 50 91 1
10113 64 44 0
279 51 27 1
280 65 23 1
281 96 94 1
10210 74 66 0
282 8 55 1
10181 90 22 0
283 21 49 1
284 56 64 1
285 77 82 1
10150 14 95 0
10066 97 64 0
10058 32 20 0
286 9 45 1
10140 5 42 0
287 20 58 1
288 47 18 1
289 25 33 1
290 16 4 1
291 13 28 1
10127 17 3 0
292 46 84 1
293 23 73 1
294 7 95 1
295 93 76 1
296 38 10 1
297 4 27 1
298 31 50 1
10225 48 80 0
299 21 56 1
300 41 43 1
301 4 20 1
302 60 42 1
303 34 62 1
304 22 85 1
305 71 95 1
10087 83 84 0
10086 14 97 0
10251 92 14 0
306 6 7 1
307 33 17 1
10020 50 28 0
308 26 53 1
309 79 51 1
10097 67 85 0
310 52 45 1
311 67 36 1
10216 40 98 0
10032 61 98 0
10232 43 6 0
312 46 72 1
313 94 39 1
10182 84 79 0
314 22 71 1
315 46 67 1
316 58 16 1
10049 52 61 0
