Load: 3 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 49 41 1
2 63 73 1
3 9 64 1
4 83 16 1
5 83 5 1
6 65 48 1
7 9 70 1
8 34 63 1
9 2 99 1
10 69 49 1
11 22 28 1
12 67 88 1
13 31 57 1
14 89 66 1
15 80 28 1
16 99 7 1
17 4 27 1
18 55 98 1
19 5 12 1
20 52 94 1
21 82 39 1
22 93 60 1
23 21 92 1
24 24 28 1
25 34 83 1
26 38 10 1
27 59 48 1
28 24 54 1
29 49 42 1
30 8 76 1
31 83 18 1
32 75 6 1
33 51 6 1
34 81 24 1
35 8 45 1
36 58 12 1
37 76 87 1
38 33 25 1
39 81 22 1
40 64 31 1
41 58 8 1
42 61 98 1
43 49 37 1
44 91 12 1
45 37 32 1
46 84 100 1
47 50 74 1
48 61 97 1
49 88 91 1
50 39 56 1
51 44 84 1
52 34 38 1
53 80 95 1
54 10 47 1
55 16 27 1
56 26 32 1
57 60 39 1
58 73 69 1
59 37 3 1
60 50 73 1
61 6 90 1
62 91 44 1
63 29 22 1
64 34 6 1
10002 63 73 0
65 44 75 1
66 45 24 1
67 98 79 1
68 75 6 1
69 90 48 1
70 98 17 1
71 55 9 1
72 42 92 1
73 80 16 1
74 31 100 1
75 3 57 1
76 31 53 1
77 64 55 1
78 18 74 1
79 90 8 1
80 30 87 1
81 67 85 1
82 51 86 1
83 79 14 1
84 82 90 1
85 100 59 1
86 18 21 1
87 13 81 1
88 30 76 1
10034 81 24 0
89 15 62 1
10019 5 12 0
90 92 2 1
91 99 4 1
92 10 18 1
93 26 30 1
94 87 47 1
95 98 79 1
96 33 5 1
97 51 80 1
98 17 82 1
99 48 54 1
10028 24 54 0
10029 49 42 0
100 16 11 1
101 62 26 1
102 95 69 1
103 25 75 1
104 63 61 1
105 62 19 1
106 53 86 1
107 82 12 1
108 52 91 1
109 74 89 1
110 28 31 1
111 32 36 1
112 83 56 1
113 83 75 1
10037 76 87 0
114 49 55 1
10026 38 10 0
115 44 19 1
10056 26 32 0
116 82 88 1
117 52 88 1
118 1 2 1
119 92 99 1
120 90 43 1
121 10 26 1
122 44 60 1
123 63 19 1
10060 50 73 0
124 41 86 1
125 53 61 1
10064 34 6 0
126 10 57 1
127 32 35 1
10035 8 45 0
128 45 22 1
129 39 47 1
10043 49 37 0
130 27 19 1
10010 69 49 0
131 67 84 1
132 81 88 1
133 72 19 1
134 47 20 1
135 37 86 1
136 35 72 1
137 71 38 1
138 42 88 1
139 82 79 1
140 50 9 1
141 58 92 1
10040 64 31 0
142 25 95 1
10038 33 25 0
10046 84 100 0
143 60 34 1
144 71 93 1
145 28 57 1
146 45 18 1
147 5 66 1
10096 33 5 0
148 92 64 1
149 8 2 1
150 62 78 1
151 31 98 1
152 21 23 1
153 21 11 1
154 74 3 1
155 17 72 1
156 92 90 1
157 88 12 1
10093 26 30 0
158 88 66 1
159 50 18 1
160 74 84 1
161 33 46 1
162 35 81 1
163 26 83 1
164 64 35 1
10053 80 95 0
165 86 40 1
10107 82 12 0
166 96 46 1
10103 25 75 0
167 76 13 1
168 29 99 1
169 82 41 1
170 58 1 1
10065 44 75 0
171 75 42 1
172 46 55 1
10116 82 88 0
173 100 52 1
174 45 22 1
175 58 72 1
176 99 27 1
177 81 12 1
178 97 3 1
179 14 69 1
180 69 41 1
181 66 60 1
182 55 43 1
183 33 78 1
184 47 73 1
10063 29 22 0
185 63 32 1
186 86 24 1
10100 16 11 0
187 54 78 1
188 93 12 1
189 98 82 1
190 14 55 1
10057 60 39 0
191 45 55 1
192 100 23 1
193 49 90 1
194 49 51 1
195 60 32 1
196 34 77 1
197 46 28 1
198 14 36 1
199 98 78 1
200 13 66 1
10109 74 89 0
201 58 96 1
202 39 68 1
10055 16 27 0
203 63 17 1
204 55 45 1
205 51 71 1
10072 42 92 0
206 34 12 1
207 84 29 1
208 13 70 1
209 18 72 1
10112 83 56 0
210 28 18 1
211 70 49 1
212 32 2 1
213 42 51 1
214 37 74 1
215 81 30 1
216 68 83 1
217 34 14 1
218 59 82 1
10147 5 66 0
219 67 76 1
220 99 47 1
221 79 56 1
222 22 36 1
223 16 37 1
224 83 67 1
225 11 14 1
226 28 52 1
227 33 12 1
228 88 32 1
229 60 36 1
230 55 97 1
231 87 26 1
232 24 75 1
233 37 47 1
10066 45 24 0
10005 83 5 0
10164 64 35 0
234 92 58 1
235 80 3 1
236 27 89 1
237 79 75 1
238 2 59 1
239 76 33 1
240 100 52 1
241 16 41 1
242 37 6 1
243 38 18 1
244 18 25 1
245 92 75 1
246 92 54 1
247 34 95 1
248 54 71 1
249 62 83 1
10132 81 88 0
250 9 59 1
10007 9 70 0
251 90 2 1
252 92 14 1
253 9 94 1
254 39 92 1
255 88 75 1
256 17 54 1
257 39 62 1
258 59 48 1
10187 54 78 0
259 12 79 1
260 3 43 1
261 68 42 1
262 38 39 1
263 79 68 1
264 83 22 1
265 62 66 1
266 20 89 1
10199 98 78 0
267 6 4 1
268 31 96 1
269 75 73 1
270 23 74 1
271 9 20 1
272 100 96 1
273 68 56 1
10011 22 28 0
274 96 37 1
275 83 39 1
276 13 65 1
10160 74 84 0
277 87 60 1
278 15 69 1
10121 10 26 0
10198 14 36 0
279 90 8 1
10197 46 28 0
10085 100 59 0
10210 28 18 0
280 23 39 1
281 32 83 1
282 80 57 1
283 70 66 1
284 35 72 1
285 34 62 1
286 88 48 1
287 42 87 1
288 81 32 1
10185 63 32 0
289 32 44 1
290 34 40 1
10125 53 61 0
291 23 98 1
10157 88 12 0
10186 86 24 0
10078 18 74 0
292 62 95 1
293 95 82 1
10196 34 77 0
294 19 47 1
295 16 57 1
296 51 96 1
10074 31 100 0
297 86 64 1
298 8 46 1
299 85 48 1
10206 34 12 0
300 64 52 1
301 16 46 1
302 65 91 1
10177 81 12 0
303 71 76 1
304 2 36 1
305 38 9 1
306 98 100 1
307 61 98 1
308 14 25 1
309 57 37 1
310 43 5 1
311 17 99 1
10212 32 2 0
312 1 15 1
313 64 1 1
10082 51 86 0
10016 99 7 0
314 76 1 1
315 96 81 1
316 17 90 1
10176 99 27 0
10020 52 94 0
317 61 44 1
10059 37 3 0
318 52 59 1
319 3 43 1
320 64 73 1
321 67 63 1
322 57 48 1
323 54 79 1
10079 90 8 0
324 60 8 1
325 11 67 1
10184 47 73 0
326 39 91 1
10058 73 69 0
327 36 81 1
328 45 24 1
329 61 7 1
330 73 40 1
331 100 82 1
332 43 14 1
333 44 47 1
10023 21 92 0
334 10 87 1
335 30 61 1
336 73 8 1
337 63 25 1
10024 24 28 0
338 95 100 1
339 47 23 1
10155 17 72 0
340 67 76 1
341 79 78 1
342 2 83 1
10088 30 76 0
343 77 54 1
10115 44 19 0
344 16 82 1
10021 82 39 0
345 100 24 1
10211 70 49 0
10173 100 52 0
