Load: 4 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 93 44 1
2 65 38 1
3 97 81 1
4 34 31 1
5 40 6 1
6 52 47 1
7 59 6 1
8 82 77 1
9 36 8 1
10 69 12 1
11 30 2 1
12 31 44 1
13 20 10 1
14 63 1 1
15 78 12 1
16 99 1 1
17 55 86 1
18 69 51 1
19 42 25 1
20 100 73 1
21 48 34 1
22 10 59 1
23 29 95 1
24 92 53 1
25 61 77 1
26 58 22 1
27 25 27 1
28 25 76 1
29 46 85 1
30 69 83 1
31 88 48 1
32 16 99 1
33 51 64 1
34 16 38 1
35 56 62 1
36 46 63 1
37 71 88 1
38 11 73 1
39 61 41 1
40 14 11 1
41 7 42 1
42 86 76 1
43 80 97 1
44 20 64 1
45 86 70 1
46 15 51 1
47 11 77 1
48 63 93 1
49 63 73 1
50 87 70 1
51 48 21 1
52 36 18 1
53 10 65 1
54 100 93 1
55 21 28 1
56 85 95 1
57 87 95 1
58 5 87 1
59 24 1 1
60 33 78 1
61 3 1 1
62 40 24 1
63 29 92 1
64 47 22 1
65 74 58 1
66 14 93 1
67 31 98 1
68 24 42 1
69 55 41 1
70 46 34 1
71 37 36 1
72 38 2 1
73 41 17 1
74 46 85 1
75 5 63 1
76 8 42 1
77 72 32 1
78 64 1 1
79 73 77 1
80 63 81 1
81 22 90 1
82 78 43 1
83 72 22 1
84 100 92 1
85 81 37 1
86 63 66 1
87 66 27 1
88 51 97 1
89 4 95 1
90 38 67 1
91 35 7 1
92 70 52 1
93 78 58 1
94 49 14 1
95 89 14 1
96 27 47 1
97 33 26 1
98 26 72 1
99 29 1 1
100 41 80 1
101 58 32 1
102 16 82 1
103 17 78 1
104 71 7 1
10019 42 25 0
105 20 50 1
106 39 27 1
107 99 28 1
108 66 83 1
109 12 51 1
110 65 62 1
111 56 73 1
112 48 14 1
113 45 87 1
114 43 9 1
115 73 1 1
116 25 51 1
117 63 83 1
118 23 83 1
10043 80 97 0
119 39 68 1
120 49 48 1
121 67 47 1
122 33 66 1
123 92 72 1
124 73 41 1
125 75 47 1
126 67 43 1
127 95 70 1
128 5 99 1
129 31 98 1
130 75 21 1
131 30 47 1
132 71 17 1
133 60 26 1
134 90 94 1
135 37 42 1
136 34 93 1
137 34 71 1
138 13 54 1
139 24 3 1
10024 92 53 0
140 41 52 1
141 27 50 1
142 42 16 1
10040 14 11 0
143 26 73 1
144 84 2 1
145 3 64 1
146 10 16 1
147 1 78 1
148 2 59 1
149 46 86 1
150 52 68 1
151 68 93 1
152 8 18 1
153 57 69 1
154 17 14 1
10061 3 1 0
155 54 80 1
156 37 79 1
157 81 69 1
158 95 74 1
159 82 14 1
160 87 17 1
161 64 75 1
162 21 11 1
163 34 79 1
10038 11 73 0
164 95 25 1
165 59 80 1
166 19 64 1
10053 10 65 0
167 48 81 1
168 82 23 1
169 70 73 1
170 7 34 1
10031 88 48 0
171 28 39 1
172 25 28 1
173 44 31 1
174 74 27 1
175 31 98 1
10050 87 70 0
176 23 55 1
177 75 64 1
178 84 77 1
179 67 76 1
180 27 75 1
181 35 7 1
182 35 7 1
183 82 27 1
184 10 14 1
185 27 6 1
186 5 20 1
10079 73 77 0
10006 52 47 0
187 42 5 1
188 11 70 1
189 67 27 1
190 5 66 1
191 35 64 1
192 10 1 1
193 72 90 1
10056 85 95 0
194 64 93 1
195 55 30 1
10105 20 50 0
196 10 92 1
197 51 13 1
198 72 77 1
199 85 19 1
200 2 13 1
201 59 4 1
202 77 35 1
203 84 27 1
10075 5 63 0
204 7 11 1
205 18 3 1
206 37 98 1
207 8 58 1
10088 51 97 0
208 87 42 1
10100 41 80 0
10115 73 1 0
10025 61 77 0
209 41 25 1
210 41 77 1
211 93 20 1
212 31 25 1
213 31 11 1
214 36 30 1
215 16 47 1
216 65 43 1
217 92 88 1
218 89 49 1
219 51 13 1
220 37 18 1
221 36 56 1
10083 72 22 0
222 59 3 1
223 12 29 1
10150 52 68 0
224 40 85 1
225 77 23 1
226 76 67 1
227 36 58 1
228 7 29 1
10065 74 58 0
10138 13 54 0
229 28 7 1
230 78 79 1
231 4 99 1
232 61 36 1
233 69 78 1
234 34 41 1
10004 34 31 0
235 64 61 1
236 87 94 1
237 55 43 1
238 94 73 1
239 60 42 1
240 33 31 1
241 74 25 1
242 12 78 1
10093 78 58 0
243 40 81 1
10170 7 34 0
244 62 16 1
245 96 25 1
246 3 79 1
247 90 52 1
10177 75 64 0
10098 26 72 0
248 84 72 1
249 50 99 1
250 16 35 1
10082 78 43 0
251 96 67 1
252 64 90 1
253 76 17 1
254 80 79 1
255 98 36 1
256 32 57 1
257 6 13 1
258 100 25 1
10103 17 78 0
10097 33 26 0
259 34 98 1
260 11 14 1
261 68 16 1
262 92 7 1
263 53 96 1
264 16 34 1
265 42 80 1
266 44 65 1
267 87 93 1
268 57 85 1
269 26 80 1
270 51 25 1
271 15 59 1
272 31 37 1
273 23 84 1
274 38 4 1
275 4 10 1
276 15 7 1
277 29 26 1
278 72 37 1
279 69 36 1
280 2 88 1
281 73 93 1
282 18 70 1
283 3 51 1
284 67 73 1
285 94 53 1
286 49 62 1
287 5 52 1
288 70 39 1
10142 42 16 0
289 75 33 1
290 13 66 1
291 88 26 1
292 76 100 1
293 41 67 1
294 74 43 1
295 13 37 1
296 24 94 1
10119 39 68 0
297 61 29 1
10067 31 98 0
10074 46 85 0
10090 38 67 0
298 38 90 1
299 21 69 1
10045 86 70 0
300 19 98 1
301 73 63 1
10086 63 66 0
10165 59 80 0
302 75 23 1
303 27 30 1
10044 20 64 0
304 93 13 1
305 87 37 1
306 56 11 1
307 32 16 1
308 82 6 1
309 7 14 1
310 7 37 1
311 48 7 1
312 21 90 1
313 8 17 1
314 37 41 1
315 38 62 1
316 55 58 1
317 87 73 1
318 57 79 1
319 15 22 1
10178 84 77 0
10078 64 1 0
320 53 17 1
321 28 22 1
322 36 9 1
323 73 21 1
324 45 56 1
10013 20 10 0
325 6 93 1
326 66 74 1
10073 41 17 0
327 23 47 1
10131 30 47 0
328 67 63 1
329 29 81 1
10027 25 27 0
330 42 32 1
10094 49 14 0
331 44 5 1
332 75 25 1
333 52 74 1
10196 10 92 0
10118 23 83 0
10214 36 30 0
10257 6 13 0
334 50 3 1
335 3 67 1
10141 27 50 0
336 15 99 1
337 30 55 1
338 68 51 1
339 24 13 1
10153 57 69 0
10033 51 64 0
340 91 4 1
10185 27 6 0
341 73 21 1
342 65 24 1
10229 28 7 0
10285 94 53 0
343 13 46 1
344 60 5 1
345 42 53 1
10060 33 78 0
346 48 13 1
10171 28 39 0
10176 23 55 0
10029 46 85 0
347 3 92 1
348 94 80 1
349 39 76 1
350 3 41 1
10191 35 64 0
351 16 79 1
352 36 95 1
353 64 27 1
10174 74 27 0
354 97 78 1
355 48 4 1
356 26 36 1
357 24 42 1
10007 59 6 0
358 74 93 1
359 46 2 1
10128 5 99 0
360 32 51 1
361 70 45 1
362 33 70 1
10135 37 42 0
363 5 24 1
364 52 77 1
365 83 56 1
366 22 5 1
10127 95 70 0
367 32 7 1
368 72 22 1
369 38 51 1
10244 62 16 0
370 79 63 1
371 53 44 1
372 40 55 1
10030 69 83 0
373 8 27 1
374 66 10 1
375 87 63 1
376 14 26 1
377 1 31 1
378 28 39 1
379 3 65 1
380 3 4 1
381 36 83 1
382 85 34 1
383 17 11 1
10187 42 5 0
384 82 58 1
10130 75 21 0
385 76 44 1
386 3 70 1
387 58 26 1
388 10 41 1
389 71 16 1
390 75 85 1
391 6 70 1
392 43 74 1
393 89 59 1
394 2 4 1
395 15 41 1
396 90 74 1
10295 13 37 0
397 10 41 1
398 97 64 1
399 15 41 1
400 43 58 1
401 95 39 1
402 55 43 1
403 8 57 1
404 62 86 1
10041 7 42 0
405 58 64 1
10316 55 58 0
406 18 23 1
407 64 49 1
408 85 78 1
409 66 77 1
410 4 27 1
10224 40 85 0
411 22 64 1
412 26 57 1
10099 29 1 0
10059 24 1 0
413 79 32 1
414 76 45 1
10252 64 90 0
415 54 7 1
416 17 43 1
10264 16 34 0
417 65 13 1
418 89 84 1
419 4 81 1
420 77 48 1
421 80 53 1
422 8 52 1
423 5 60 1
10298 38 90 0
10070 46 34 0
10210 41 77 0
424 71 60 1
425 44 72 1
426 3 80 1
10294 74 43 0
10169 70 73 0
427 25 22 1
428 97 86 1
429 38 1 1
430 7 99 1
431 82 40 1
432 55 57 1
433 56 65 1
10227 36 58 0
434 71 21 1
435 55 75 1
436 34 100 1
437 26 16 1
10233 69 78 0
438 60 74 1
439 69 28 1
10235 64 61 0
440 30 47 1
441 91 47 1
442 82 43 1
443 81 80 1
444 23 9 1
445 95 83 1
446 52 41 1
10351 16 79 0
447 55 46 1
448 56 64 1
449 71 54 1
450 53 12 1
10249 50 99 0
10243 40 81 0
10343 13 46 0
451 68 21 1
452 69 95 1
453 20 22 1
10302 75 23 0
454 62 16 1
455 71 70 1
456 64 2 1
457 19 61 1
10009 36 8 0
458 79 41 1
10140 41 52 0
459 68 66 1
10323 73 21 0
460 43 45 1
461 21 37 1
10071 37 36 0
10199 85 19 0
10335 3 67 0
462 19 44 1
463 25 78 1
464 89 7 1
465 49 9 1
466 64 83 1
10356 26 36 0
10152 8 18 0
10183 82 27 0
467 100 13 1
10344 60 5 0
10155 54 80 0
468 51 30 1
469 21 74 1
470 21 49 1
10350 3 41 0
471 22 85 1
472 37 89 1
473 51 47 1
10077 72 32 0
10300 19 98 0
474 31 47 1
10076 8 42 0
475 3 42 1
10225 77 23 0
476 80 3 1
477 31 22 1
478 12 68 1
10129 31 98 0
479 77 28 1
10358 74 93 0
480 67 60 1
481 46 48 1
10327 23 47 0
482 40 85 1
10144 84 2 0
483 64 32 1
10342 65 24 0
484 99 4 1
485 62 75 1
486 65 18 1
487 27 64 1
488 10 16 1
10420 77 48 0
489 77 65 1
10104 71 7 0
490 89 57 1
491 88 73 1
10180 27 75 0
10221 36 56 0
492 20 16 1
10253 76 17 0
493 44 18 1
494 94 88 1
495 95 89 1
10023 29 95 0
496 18 10 1
497 17 76 1
498 2 78 1
499 45 27 1
10166 19 64 0
10092 70 52 0
500 33 8 1
501 24 53 1
10270 51 25 0
10146 10 16 0
502 70 71 1
503 66 99 1
504 69 16 1
505 46 38 1
10208 87 42 0
506 50 81 1
507 24 57 1
508 38 27 1
10263 53 96 0
509 16 18 1
10048 63 93 0
510 4 68 1
10326 66 74 0
511 62 100 1
512 75 32 1
513 33 64 1
514 13 84 1
515 45 87 1
516 98 2 1
517 78 50 1
518 49 35 1
519 37 64 1
520 28 33 1
10360 32 51 0
521 34 31 1
10149 46 86 0
10311 48 7 0
522 36 75 1
523 65 35 1
524 10 13 1
525 81 65 1
10124 73 41 0
526 40 78 1
527 58 30 1
10353 64 27 0
10389 71 16 0
10334 50 3 0
10379 3 65 0
528 32 72 1
529 36 9 1
530 11 63 1
531 9 63 1
532 49 100 1
10444 23 9 0
10184 10 14 0
10137 34 71 0
533 40 55 1
534 60 31 1
535 13 34 1
536 31 57 1
537 18 21 1
10120 49 48 0
538 74 46 1
539 49 64 1
540 9 60 1
541 29 48 1
10123 92 72 0
10186 5 20 0
542 66 95 1
543 88 54 1
10301 73 63 0
10307 32 16 0
10069 55 41 0
544 11 89 1
10376 14 26 0
10046 15 51 0
545 80 81 1
546 70 98 1
10220 37 18 0
10278 72 37 0
10267 87 93 0
547 46 43 1
548 46 26 1
549 72 70 1
10121 67 47 0
550 39 21 1
551 93 50 1
552 49 9 1
10485 62 75 0
553 89 46 1
10391 6 70 0
554 12 91 1
555 79 45 1
556 18 17 1
10427 25 22 0
557 14 92 1
558 64 59 1
559 86 81 1
10058 5 87 0
10292 76 100 0
560 60 70 1
10151 68 93 0
561 17 8 1
10228 7 29 0
10361 70 45 0
10242 12 78 0
10017 55 86 0
562 61 87 1
563 34 28 1
10371 53 44 0
10194 64 93 0
10217 92 88 0
564 19 8 1
565 28 44 1
10239 60 42 0
566 53 96 1
10372 40 55 0
567 55 31 1
568 36 13 1
10143 26 73 0
10507 24 57 0
569 25 10 1
570 99 47 1
571 59 90 1
10347 3 92 0
572 50 21 1
573 91 23 1
574 41 64 1
575 44 16 1
10234 34 41 0
10341 73 21 0
576 11 72 1
577 9 58 1
578 35 23 1
579 7 60 1
10063 29 92 0
580 47 36 1
10378 28 39 0
581 36 3 1
582 27 88 1
583 90 21 1
10089 4 95 0
584 48 81 1
585 56 33 1
586 2 63 1
10216 65 43 0
10188 11 70 0
587 79 75 1
10064 47 22 0
588 14 87 1
10349 39 76 0
10207 8 58 0
10522 36 75 0
10329 29 81 0
589 32 14 1
10240 33 31 0
590 6 56 1
10462 19 44 0
591 82 46 1
592 73 47 1
593 11 94 1
10197 51 13 0
10042 86 76 0
594 8 17 1
10480 67 60 0
595 82 58 1
10517 78 50 0
596 99 24 1
597 13 16 1
598 47 39 1
10491 88 73 0
599 80 12 1
10247 90 52 0
600 38 40 1
601 18 52 1
602 31 27 1
10520 28 33 0
603 31 30 1
604 37 9 1
605 72 69 1
10248 84 72 0
10487 27 64 0
606 72 42 1
607 86 37 1
608 24 92 1
10026 58 22 0
609 33 56 1
10464 89 7 0
610 86 82 1
10161 64 75 0
611 56 97 1
612 83 27 1
613 32 46 1
614 32 72 1
615 82 64 1
10364 52 77 0
616 41 54 1
617 85 90 1
10205 18 3 0
10440 30 47 0
10237 55 43 0
10426 3 80 0
618 86 17 1
619 98 55 1
10339 24 13 0
10218 89 49 0
620 76 78 1
10101 58 32 0
621 10 42 1
622 92 57 1
10555 79 45 0
623 64 7 1
624 74 37 1
625 90 12 1
10255 98 36 0
10256 32 57 0
10236 87 94 0
10557 14 92 0
626 75 98 1
10431 82 40 0
627 18 51 1
628 28 79 1
629 24 76 1
630 61 30 1
631 28 90 1
632 6 97 1
633 53 76 1
634 67 51 1
10284 67 73 0
10503 66 99 0
635 17 78 1
636 31 25 1
637 34 19 1
10012 31 44 0
638 55 81 1
639 27 57 1
640 38 69 1
641 54 79 1
642 20 82 1
643 3 56 1
644 87 26 1
10416 17 43 0
10437 26 16 0
645 14 23 1
10412 26 57 0
10020 100 73 0
646 16 99 1
10463 25 78 0
10438 60 74 0
10501 24 53 0
10132 71 17 0
647 21 62 1
648 44 1 1
649 85 57 1
650 85 98 1
10504 69 16 0
10385 76 44 0
651 41 51 1
10424 71 60 0
652 76 34 1
653 8 83 1
654 23 52 1
10366 22 5 0
655 22 62 1
656 17 61 1
10439 69 28 0
657 81 43 1
10288 70 39 0
658 60 72 1
659 14 54 1
660 14 45 1
661 17 63 1
662 91 43 1
663 31 84 1
664 18 38 1
10275 4 10 0
665 100 10 1
10116 25 51 0
666 18 2 1
667 82 6 1
668 24 43 1
669 82 9 1
670 72 11 1
671 31 98 1
672 36 73 1
673 89 20 1
674 52 50 1
675 22 8 1
10554 12 91 0
10282 18 70 0
10453 20 22 0
676 91 55 1
10546 70 98 0
677 1 93 1
678 26 50 1
679 96 59 1
10081 22 90 0
10357 24 42 0
680 49 30 1
10321 28 22 0
10594 8 17 0
10523 65 35 0
681 90 4 1
10193 72 90 0
682 38 66 1
683 68 99 1
684 76 28 1
10106 39 27 0
685 38 1 1
686 51 54 1
687 3 27 1
688 84 31 1
10313 8 17 0
689 27 45 1
10182 35 7 0
10490 89 57 0
10279 69 36 0
10419 4 81 0
690 29 91 1
10226 76 67 0
10457 19 61 0
10481 46 48 0
691 94 65 1
10596 99 24 0
10553 89 46 0
692 84 44 1
10206 37 98 0
10541 29 48 0
693 49 48 1
10203 84 27 0
10570 99 47 0
694 91 100 1
695 15 87 1
696 94 76 1
10111 56 73 0
697 69 8 1
10471 22 85 0
698 47 100 1
699 35 44 1
10062 40 24 0
700 10 83 1
10265 42 80 0
701 82 11 1
702 30 35 1
703 27 15 1
704 92 56 1
10502 70 71 0
705 46 67 1
10505 46 38 0
706 99 6 1
10402 55 43 0
10112 48 14 0
707 24 65 1
10538 74 46 0
10578 35 23 0
708 57 46 1
709 7 22 1
710 74 25 1
10399 15 41 0
10281 73 93 0
711 5 28 1
712 40 61 1
713 64 21 1
714 75 37 1
10589 32 14 0
715 91 12 1
10415 54 7 0
716 43 15 1
10584 48 81 0
10134 90 94 0
717 33 49 1
10158 95 74 0
718 94 4 1
719 21 55 1
10579 7 60 0
720 43 33 1
10583 90 21 0
721 93 86 1
10261 68 16 0
722 57 48 1
723 4 29 1
10539 49 64 0
10616 41 54 0
724 73 3 1
725 17 6 1
726 20 52 1
727 31 21 1
728 92 26 1
729 78 22 1
730 67 35 1
731 26 30 1
10312 21 90 0
10540 9 60 0
732 74 39 1
733 44 80 1
734 80 40 1
735 1 64 1
10382 85 34 0
10348 94 80 0
10114 43 9 0
736 57 14 1
737 57 84 1
738 80 21 1
739 50 16 1
740 16 31 1
10571 59 90 0
741 37 69 1
742 10 54 1
10456 64 2 0
743 50 58 1
10521 34 31 0
744 51 49 1
745 4 78 1
746 90 88 1
10493 44 18 0
10423 5 60 0
10293 41 67 0
747 16 73 1
748 62 21 1
10055 21 28 0
749 15 73 1
750 73 82 1
751 86 11 1
752 34 25 1
753 95 48 1
10476 80 3 0
10648 44 1 0
754 36 28 1
10190 5 66 0
10290 13 66 0
10552 49 9 0
10417 65 13 0
10108 66 83 0
10535 13 34 0
755 12 59 1
756 41 91 1
10434 71 21 0
10022 10 59 0
757 57 17 1
758 81 65 1
759 23 24 1
10304 93 13 0
10272 31 37 0
10370 79 63 0
760 68 35 1
761 70 27 1
10581 36 3 0
762 29 48 1
10396 90 74 0
10618 86 17 0
10145 3 64 0
763 61 59 1
10696 94 76 0
764 37 76 1
10324 45 56 0
765 70 91 1
766 59 69 1
767 25 48 1
768 26 44 1
769 46 55 1
10286 49 62 0
10458 79 41 0
770 29 13 1
10492 20 16 0
771 88 11 1
10477 31 22 0
772 93 15 1
773 43 28 1
774 92 49 1
775 35 53 1
776 31 87 1
10586 2 63 0
777 4 55 1
778 75 45 1
779 9 34 1
10232 61 36 0
780 46 24 1
781 50 8 1
10588 14 87 0
10386 3 70 0
782 15 19 1
10448 56 64 0
783 3 89 1
784 44 86 1
785 69 68 1
10697 69 8 0
10611 56 97 0
10262 92 7 0
786 91 69 1
10635 17 78 0
10593 11 94 0
10601 18 52 0
10585 56 33 0
787 46 27 1
788 5 11 1
789 98 19 1
790 91 93 1
10469 21 74 0
10107 99 28 0
10201 59 4 0
791 9 7 1
10708 57 46 0
10495 95 89 0
792 50 80 1
10122 33 66 0
10678 26 50 0
10096 27 47 0
10209 41 25 0
10526 40 78 0
793 93 90 1
10496 18 10 0
794 42 19 1
10394 2 4 0
10684 76 28 0
10527 58 30 0
10478 12 68 0
795 16 55 1
10580 47 36 0
10422 8 52 0
10705 46 67 0
796 5 57 1
10646 16 99 0
797 93 99 1
798 12 19 1
799 63 18 1
10632 6 97 0
10202 77 35 0
800 47 2 1
801 21 7 1
802 7 85 1
803 97 89 1
10405 58 64 0
804 63 53 1
805 48 29 1
10665 100 10 0
806 15 40 1
10572 50 21 0
807 55 54 1
808 26 28 1
809 15 71 1
10747 16 73 0
10470 21 49 0
10748 62 21 0
10332 75 25 0
810 30 80 1
811 29 84 1
10468 51 30 0
10414 76 45 0
10604 37 9 0
812 42 38 1
813 89 63 1
814 31 78 1
815 100 60 1
816 21 25 1
817 90 43 1
10087 66 27 0
818 75 72 1
10400 43 58 0
819 32 96 1
820 32 21 1
10757 57 17 0
821 40 3 1
822 74 79 1
823 15 35 1
10671 31 98 0
10049 63 73 0
10436 34 100 0
824 19 100 1
825 33 19 1
826 65 75 1
827 71 42 1
828 59 19 1
829 99 9 1
830 20 56 1
10676 91 55 0
10315 38 62 0
831 11 34 1
832 94 53 1
833 35 52 1
10467 100 13 0
834 44 5 1
835 55 40 1
10695 15 87 0
10536 31 57 0
836 91 66 1
837 75 61 1
10716 43 15 0
838 86 77 1
10085 81 37 0
10011 30 2 0
10189 67 27 0
10660 14 45 0
10016 99 1 0
839 44 67 1
840 23 24 1
10346 48 13 0
841 56 59 1
842 54 57 1
843 55 99 1
844 58 60 1
10727 31 21 0
10575 44 16 0
10774 92 49 0
10651 41 51 0
10636 31 25 0
845 77 25 1
846 12 30 1
847 37 96 1
848 92 61 1
10359 46 2 0
849 28 78 1
10743 50 58 0
850 90 16 1
10667 82 6 0
851 43 16 1
10683 68 99 0
852 50 22 1
853 25 13 1
10787 46 27 0
854 8 90 1
855 22 72 1
856 38 44 1
857 61 15 1
858 59 57 1
10605 72 69 0
859 4 17 1
860 72 31 1
861 96 49 1
862 32 63 1
863 90 88 1
10732 74 39 0
864 71 35 1
865 75 93 1
10446 52 41 0
866 67 3 1
10776 31 87 0
867 27 34 1
868 66 52 1
869 35 10 1
10563 34 28 0
870 68 71 1
10699 35 44 0
871 67 97 1
872 95 43 1
10758 81 65 0
873 91 98 1
10615 82 64 0
874 99 52 1
875 64 76 1
876 89 87 1
877 8 86 1
878 52 74 1
10711 5 28 0
10547 46 43 0
10770 29 13 0
879 55 23 1
