Load: 8 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 90 34 1
2 7 99 1
3 78 51 1
4 46 60 1
5 51 20 1
6 23 16 1
7 24 4 1
8 36 17 1
9 67 69 1
10 72 85 1
11 33 54 1
12 76 28 1
13 46 15 1
14 78 98 1
15 42 30 1
16 89 40 1
17 12 28 1
18 61 94 1
19 91 74 1
20 71 31 1
21 97 59 1
22 72 5 1
23 54 24 1
24 28 24 1
25 45 7 1
26 59 25 1
27 14 81 1
28 73 29 1
29 21 8 1
30 31 45 1
31 43 52 1
32 80 83 1
33 30 17 1
34 39 24 1
35 92 72 1
36 26 69 1
37 85 62 1
38 4 29 1
39 3 45 1
40 13 46 1
41 46 39 1
42 74 20 1
43 48 72 1
44 80 69 1
45 38 89 1
46 11 39 1
47 7 76 1
48 65 77 1
49 10 35 1
50 30 37 1
51 30 72 1
52 95 58 1
53 76 68 1
54 56 30 1
55 85 54 1
56 52 58 1
57 22 5 1
58 5 66 1
59 5 32 1
60 90 68 1
61 32 18 1
62 21 49 1
63 6 19 1
64 48 14 1
65 93 50 1
66 78 52 1
67 69 37 1
68 24 3 1
69 71 84 1
70 95 70 1
71 17 54 1
72 93 8 1
73 21 15 1
74 78 23 1
75 12 29 1
76 36 29 1
77 37 13 1
78 24 9 1
79 50 20 1
80 37 53 1
81 45 24 1
82 60 57 1
83 64 34 1
84 48 87 1
85 42 87 1
86 76 54 1
87 37 91 1
88 67 34 1
89 79 38 1
90 98 58 1
91 9 92 1
92 94 62 1
93 4 83 1
94 85 72 1
95 64 41 1
96 32 16 1
97 44 27 1
98 74 87 1
99 63 25 1
100 16 40 1
101 82 28 1
102 50 12 1
103 58 38 1
104 5 76 1
105 94 49 1
106 54 94 1
107 24 28 1
108 58 8 1
109 10 82 1
110 88 21 1
111 69 7 1
112 1 70 1
113 91 52 1
114 84 80 1
115 1 21 1
116 22 98 1
117 7 42 1
118 26 80 1
119 34 27 1
120 54 61 1
121 100 97 1
122 27 24 1
123 87 34 1
124 53 87 1
125 1 60 1
126 68 21 1
127 2 69 1
128 88 13 1
129 87 44 1
130 24 58 1
131 93 58 1
132 29 38 1
133 16 23 1
134 37 76 1
135 29 49 1
136 12 39 1
137 40 27 1
138 11 66 1
139 44 15 1
140 59 13 1
141 86 30 1
142 4 15 1
143 46 47 1
144 11 60 1
145 41 12 1
146 4 29 1
147 69 28 1
148 52 62 1
149 91 98 1
150 21 22 1
151 12 63 1
152 4 70 1
153 2 18 1
154 41 35 1
155 72 16 1
156 4 40 1
157 94 41 1
158 50 8 1
159 19 66 1
160 77 85 1
161 48 65 1
162 95 32 1
163 97 19 1
164 53 100 1
165 49 7 1
166 49 62 1
167 73 15 1
168 72 33 1
169 45 63 1
170 68 31 1
171 76 34 1
172 73 51 1
173 13 78 1
174 68 4 1
175 97 42 1
176 20 88 1
177 88 62 1
178 15 34 1
179 81 79 1
180 60 84 1
181 12 54 1
182 39 85 1
183 74 38 1
184 50 10 1
185 15 41 1
186 40 47 1
187 66 22 1
188 15 87 1
189 42 59 1
190 88 78 1
191 88 79 1
192 7 100 1
193 26 12 1
194 29 88 1
195 31 55 1
196 63 33 1
197 41 7 1
198 93 74 1
10050 30 37 0
199 29 9 1
200 49 72 1
201 55 50 1
202 100 24 1
10049 10 35 0
203 74 29 1
204 54 28 1
205 97 93 1
206 72 26 1
207 25 54 1
208 6 89 1
209 91 56 1
210 17 28 1
211 79 76 1
212 41 56 1
213 48 65 1
214 37 87 1
215 3 95 1
216 25 62 1
217 91 92 1
218 80 93 1
219 9 96 1
220 5 95 1
221 12 56 1
222 29 3 1
223 77 11 1
10051 30 72 0
224 98 85 1
10063 6 19 0
225 12 66 1
226 62 24 1
227 90 13 1
228 81 46 1
10014 78 98 0
229 54 19 1
230 50 82 1
231 4 7 1
232 44 93 1
233 97 16 1
234 23 76 1
235 12 53 1
236 2 96 1
237 71 91 1
238 34 81 1
239 64 9 1
240 49 98 1
241 96 67 1
242 48 69 1
10045 38 89 0
243 50 41 1
244 66 100 1
10113 91 52 0
245 51 84 1
10061 32 18 0
246 20 30 1
247 73 24 1
248 45 20 1
249 94 2 1
250 57 86 1
251 60 32 1
252 31 62 1
253 4 53 1
254 62 33 1
255 15 19 1
256 44 62 1
257 100 66 1
258 17 80 1
259 81 63 1
260 79 53 1
261 59 12 1
262 8 89 1
263 99 19 1
264 88 34 1
265 89 66 1
266 98 28 1
267 86 80 1
10119 34 27 0
268 51 85 1
269 8 15 1
270 62 20 1
10115 1 21 0
271 90 30 1
272 39 15 1
273 7 91 1
274 50 65 1
10089 79 38 0
275 82 75 1
276 51 9 1
277 53 72 1
278 64 39 1
10065 93 50 0
279 50 39 1
280 33 68 1
281 42 24 1
282 90 13 1
283 52 7 1
10070 95 70 0
284 42 12 1
285 7 44 1
286 21 16 1
10125 1 60 0
287 65 69 1
288 74 58 1
10096 32 16 0
289 80 61 1
290 96 87 1
291 2 91 1
292 32 9 1
293 2 85 1
294 22 7 1
10178 15 34 0
295 5 3 1
296 77 82 1
297 95 53 1
298 72 37 1
299 99 11 1
300 46 5 1
301 1 71 1
302 60 100 1
303 11 16 1
304 58 74 1
305 3 11 1
306 72 33 1
307 65 42 1
308 36 88 1
10175 97 42 0
309 1 59 1
310 1 64 1
311 87 14 1
312 83 21 1
313 72 70 1
314 15 82 1
315 16 17 1
316 1 20 1
317 43 13 1
318 78 61 1
10024 28 24 0
319 17 60 1
10077 37 13 0
10114 84 80 0
320 96 47 1
321 51 37 1
322 84 70 1
323 50 72 1
324 48 49 1
325 15 64 1
326 21 67 1
327 26 87 1
328 26 56 1
329 8 74 1
330 16 45 1
331 54 49 1
332 62 21 1
333 54 38 1
10041 46 39 0
334 34 13 1
10135 29 49 0
335 23 82 1
336 51 45 1
337 57 22 1
338 41 26 1
339 94 77 1
340 60 42 1
341 63 33 1
342 90 87 1
343 67 3 1
344 86 88 1
345 32 55 1
346 32 3 1
347 39 52 1
348 90 85 1
349 33 8 1
350 74 89 1
351 5 19 1
352 45 57 1
353 87 94 1
354 49 58 1
10134 37 76 0
355 91 88 1
356 31 84 1
357 81 18 1
358 79 20 1
359 88 1 1
360 98 6 1
361 3 20 1
362 98 51 1
363 29 70 1
364 63 64 1
365 16 66 1
366 54 81 1
367 74 10 1
368 17 8 1
369 92 52 1
370 55 81 1
371 59 6 1
372 78 66 1
373 23 84 1
374 32 58 1
10184 50 10 0
375 54 76 1
376 89 64 1
377 94 12 1
10093 4 83 0
10091 9 92 0
378 29 37 1
379 2 19 1
380 41 52 1
381 67 79 1
382 1 23 1
383 49 8 1
384 6 43 1
385 67 90 1
386 80 91 1
387 96 29 1
388 77 49 1
389 72 91 1
390 46 40 1
391 75 1 1
392 57 72 1
393 89 33 1
394 54 70 1
395 22 36 1
396 6 62 1
397 86 83 1
398 89 25 1
399 27 88 1
10098 74 87 0
400 82 85 1
401 56 100 1
402 37 15 1
403 92 22 1
10097 44 27 0
404 88 58 1
405 26 28 1
10220 5 95 0
406 91 50 1
407 8 35 1
408 60 44 1
10182 39 85 0
409 33 84 1
410 31 11 1
411 26 80 1
412 96 18 1
413 75 33 1
414 83 98 1
415 86 52 1
416 82 79 1
10026 59 25 0
417 100 95 1
418 8 79 1
10241 96 67 0
419 52 67 1
420 83 92 1
421 64 63 1
422 87 42 1
423 22 47 1
424 19 50 1
10157 94 41 0
425 62 9 1
426 19 57 1
10110 88 21 0
427 76 62 1
428 96 6 1
429 42 61 1
430 20 33 1
431 10 41 1
432 90 16 1
433 47 55 1
434 24 18 1
435 3 46 1
436 32 4 1
437 59 17 1
438 27 42 1
10233 97 16 0
439 66 54 1
440 22 24 1
441 4 79 1
442 23 39 1
10216 25 62 0
443 25 90 1
444 5 37 1
445 5 76 1
446 3 59 1
447 45 26 1
10029 21 8 0
10308 36 88 0
448 70 45 1
449 37 66 1
10117 7 42 0
450 32 51 1
451 26 97 1
452 59 86 1
453 59 31 1
454 100 54 1
455 6 61 1
10128 88 13 0
456 61 13 1
457 23 93 1
458 74 68 1
459 37 89 1
460 53 20 1
461 86 34 1
