Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 72 32 1
2 33 57 1
3 35 60 1
4 80 55 1
5 24 76 1
6 95 52 1
7 54 1 1
8 95 34 1
9 88 86 1
10 73 84 1
11 46 26 1
12 91 92 1
13 17 50 1
14 56 89 1
15 21 52 1
16 81 77 1
17 36 61 1
18 89 99 1
19 35 72 1
20 63 13 1
21 73 3 1
22 30 60 1
23 94 45 1
24 38 22 1
25 52 32 1
26 35 87 1
27 26 19 1
28 33 82 1
29 41 19 1
30 16 61 1
31 56 70 1
32 45 46 1
33 23 76 1
34 45 47 1
35 47 42 1
36 81 61 1
37 5 24 1
38 79 9 1
39 82 80 1
40 87 43 1
41 71 11 1
42 42 66 1
43 47 35 1
44 23 13 1
45 45 62 1
46 59 86 1
47 61 26 1
48 27 31 1
49 12 63 1
50 91 50 1
51 1 11 1
52 79 71 1
53 20 86 1
54 66 81 1
55 90 32 1
56 73 15 1
57 21 19 1
58 80 47 1
59 48 86 1
60 29 28 1
61 79 63 1
62 23 67 1
63 93 56 1
64 90 49 1
65 76 95 1
66 87 21 1
67 30 16 1
68 51 8 1
69 88 23 1
70 43 68 1
71 39 36 1
72 59 14 1
73 23 15 1
74 18 11 1
75 52 99 1
76 4 57 1
77 55 79 1
78 69 5 1
79 71 78 1
80 61 72 1
81 23 67 1
82 52 96 1
83 83 42 1
84 100 63 1
85 38 51 1
86 70 60 1
87 85 70 1
88 99 41 1
89 87 51 1
90 55 57 1
91 40 22 1
92 75 85 1
93 99 11 1
94 11 22 1
95 68 18 1
96 77 91 1
97 7 88 1
98 40 70 1
99 61 50 1
100 60 70 1
101 4 85 1
102 28 59 1
103 46 6 1
104 66 84 1
105 24 70 1
106 83 93 1
107 15 21 1
108 21 79 1
109 62 72 1
110 24 35 1
111 68 43 1
112 83 9 1
113 53 86 1
114 13 69 1
115 8 54 1
116 24 71 1
117 21 86 1
118 53 1 1
119 65 75 1
120 97 70 1
121 7 81 1
122 55 63 1
123 14 39 1
124 36 94 1
125 58 82 1
126 3 6 1
127 45 75 1
128 41 84 1
129 86 58 1
130 57 2 1
131 54 46 1
132 61 98 1
133 44 35 1
134 85 49 1
135 22 45 1
136 84 88 1
137 95 70 1
138 15 17 1
139 17 98 1
140 43 66 1
141 88 13 1
10065 76 95 0
142 31 99 1
143 27 14 1
144 59 9 1
145 54 83 1
146 25 61 1
147 83 67 1
148 27 60 1
149 48 15 1
150 13 8 1
151 7 97 1
152 86 1 1
153 7 44 1
154 52 69 1
155 17 4 1
156 65 59 1
157 3 85 1
10052 79 71 0
158 4 52 1
159 36 91 1
160 73 48 1
161 50 28 1
162 58 42 1
163 62 18 1
164 42 74 1
165 79 55 1
166 81 68 1
167 10 96 1
168 37 34 1
169 87 36 1
170 80 5 1
171 68 36 1
172 78 41 1
173 2 42 1
174 80 15 1
175 87 41 1
176 49 23 1
177 67 85 1
178 38 70 1
179 62 87 1
180 46 88 1
10062 23 67 0
181 11 82 1
182 100 41 1
183 54 27 1
184 37 6 1
10095 68 18 0
185 19 26 1
186 66 19 1
187 79 21 1
10113 53 86 0
188 93 94 1
189 62 5 1
190 54 6 1
191 5 20 1
192 33 1 1
193 80 51 1
194 78 95 1
195 89 57 1
196 53 93 1
197 34 35 1
10078 69 5 0
198 5 54 1
10027 26 19 0
199 4 86 1
200 72 58 1
201 12 14 1
202 37 30 1
10057 21 19 0
203 65 95 1
204 8 12 1
205 30 28 1
206 65 38 1
207 22 74 1
208 64 6 1
209 68 88 1
210 22 38 1
10033 23 76 0
211 7 98 1
212 4 98 1
10009 88 86 0
213 29 92 1
214 63 93 1
215 92 43 1
10087 85 70 0
216 74 71 1
217 83 52 1
10018 89 99 0
218 58 77 1
219 1 64 1
220 34 41 1
221 10 53 1
222 15 18 1
223 42 88 1
224 49 100 1
225 55 33 1
226 43 34 1
227 80 24 1
228 77 69 1
229 41 47 1
230 40 51 1
231 100 84 1
232 40 78 1
10116 24 71 0
10048 27 31 0
233 92 57 1
234 2 20 1
235 53 20 1
236 88 60 1
237 11 31 1
10093 99 11 0
238 10 87 1
10105 24 70 0
239 1 23 1
240 50 92 1
241 4 87 1
242 65 20 1
10005 24 76 0
243 51 45 1
244 53 70 1
245 73 70 1
246 13 57 1
247 42 43 1
248 36 15 1
249 34 31 1
250 23 59 1
251 19 25 1
252 25 39 1
253 27 56 1
254 92 100 1
255 13 18 1
256 56 38 1
257 5 63 1
10159 36 91 0
10060 29 28 0
10094 11 22 0
258 41 70 1
259 63 59 1
260 7 82 1
261 17 53 1
10175 87 41 0
262 39 14 1
263 94 47 1
264 37 86 1
265 24 27 1
266 38 62 1
267 41 95 1
268 48 92 1
269 30 72 1
270 54 8 1
271 36 23 1
272 33 12 1
273 43 96 1
274 36 98 1
275 24 34 1
276 57 85 1
10061 79 63 0
277 43 8 1
278 81 38 1
279 25 10 1
280 71 62 1
281 70 92 1
282 32 98 1
283 98 92 1
284 22 51 1
285 62 40 1
286 85 100 1
287 21 1 1
288 32 5 1
10108 21 79 0
289 88 82 1
10098 40 70 0
290 59 42 1
291 85 10 1
10023 94 45 0
10173 2 42 0
292 9 73 1
10019 35 72 0
293 74 90 1
294 25 43 1
295 100 75 1
296 67 16 1
297 14 67 1
298 71 70 1
299 83 17 1
10069 88 23 0
300 9 96 1
301 84 14 1
10037 5 24 0
302 87 74 1
303 51 18 1
304 70 58 1
305 78 50 1
306 56 39 1
307 5 47 1
308 54 35 1
309 94 74 1
310 67 93 1
311 15 43 1
312 79 65 1
313 29 60 1
314 59 45 1
315 42 50 1
316 75 4 1
317 6 83 1
318 38 72 1
319 44 5 1
320 71 90 1
321 53 29 1
322 90 48 1
10063 93 56 0
10070 43 68 0
10115 8 54 0
323 20 98 1
10114 13 69 0
324 38 80 1
10148 27 60 0
10197 34 35 0
325 11 93 1
326 15 44 1
327 7 17 1
328 22 8 1
10191 5 20 0
329 81 91 1
330 89 37 1
331 49 4 1
332 28 27 1
333 79 44 1
10188 93 94 0
10150 13 8 0
334 88 50 1
335 87 81 1
336 3 10 1
337 22 30 1
338 5 91 1
339 18 62 1
340 45 59 1
341 23 25 1
342 54 44 1
10120 97 70 0
343 14 35 1
344 77 69 1
345 96 55 1
346 96 62 1
347 40 66 1
348 59 1 1
10224 49 100 0
349 20 86 1
350 32 26 1
351 80 84 1
10080 61 72 0
352 95 28 1
353 71 79 1
354 50 41 1
355 7 69 1
356 72 88 1
10075 52 99 0
10071 39 36 0
357 23 51 1
358 85 59 1
359 28 30 1
360 68 77 1
10133 44 35 0
361 77 4 1
362 70 29 1
10226 43 34 0
363 45 91 1
364 13 63 1
365 66 12 1
366 90 15 1
367 61 59 1
368 3 48 1
369 92 70 1
370 49 81 1
