Load: 8 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 56 48 1
2 80 30 1
3 20 84 1
4 65 97 1
5 77 49 1
6 26 24 1
7 80 24 1
8 17 24 1
9 38 95 1
10 32 14 1
11 50 74 1
12 34 45 1
13 81 52 1
14 10 8 1
15 96 18 1
16 1 96 1
17 48 58 1
18 81 78 1
19 89 12 1
20 27 14 1
21 17 45 1
22 100 27 1
23 65 6 1
24 52 42 1
25 42 51 1
26 16 14 1
27 29 79 1
28 21 3 1
29 87 44 1
30 94 21 1
31 99 36 1
32 53 41 1
33 84 12 1
34 3 28 1
35 13 91 1
36 30 15 1
37 45 33 1
38 41 73 1
39 1 15 1
40 62 19 1
41 88 40 1
42 89 80 1
43 46 6 1
44 49 22 1
45 76 20 1
46 58 65 1
47 88 92 1
48 6 78 1
49 58 64 1
50 74 18 1
51 78 71 1
52 69 14 1
53 75 32 1
54 2 87 1
55 80 34 1
56 91 43 1
57 13 48 1
58 56 47 1
59 76 77 1
60 83 32 1
61 11 71 1
62 2 100 1
63 92 56 1
64 20 3 1
65 42 81 1
66 71 18 1
67 24 56 1
68 78 33 1
69 93 42 1
70 67 34 1
71 97 73 1
72 2 41 1
73 89 35 1
74 4 94 1
75 99 27 1
76 94 72 1
77 20 85 1
78 37 84 1
79 99 28 1
80 100 62 1
81 35 28 1
82 2 72 1
83 8 72 1
84 80 26 1
85 92 24 1
86 79 41 1
87 75 32 1
88 17 72 1
89 80 40 1
90 61 16 1
91 55 18 1
92 58 50 1
93 76 66 1
94 11 1 1
95 88 81 1
96 74 52 1
97 10 88 1
98 16 98 1
99 61 38 1
100 18 96 1
101 85 91 1
102 12 90 1
103 97 98 1
104 85 49 1
105 1 75 1
106 49 95 1
107 82 53 1
108 68 32 1
109 13 53 1
110 27 69 1
111 66 92 1
112 100 17 1
113 100 32 1
114 31 44 1
115 16 73 1
116 89 26 1
117 91 70 1
118 86 19 1
119 19 63 1
120 44 7 1
121 31 45 1
122 97 21 1
123 76 30 1
124 52 31 1
125 7 30 1
126 17 21 1
127 44 14 1
128 69 96 1
129 33 3 1
130 26 13 1
131 68 52 1
132 92 46 1
133 11 89 1
134 58 89 1
135 29 4 1
