Load: 9 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 27 72 1
2 56 91 1
3 68 33 1
4 93 87 1
5 68 8 1
6 17 100 1
7 27 64 1
8 98 7 1
9 72 93 1
10 69 58 1
11 80 9 1
12 71 98 1
13 41 19 1
14 57 27 1
15 95 94 1
16 27 32 1
17 36 53 1
18 30 84 1
19 15 72 1
20 53 26 1
21 45 71 1
22 93 75 1
23 99 1 1
24 73 99 1
25 54 36 1
26 74 86 1
27 68 71 1
28 52 54 1
29 43 72 1
30 12 56 1
31 66 51 1
32 91 80 1
33 18 2 1
34 34 17 1
35 40 7 1
36 24 81 1
37 78 59 1
38 100 78 1
39 54 69 1
40 3 100 1
41 87 23 1
42 26 96 1
43 94 63 1
44 13 48 1
45 89 95 1
46 16 38 1
47 79 55 1
48 40 14 1
49 92 85 1
50 41 42 1
51 37 60 1
52 29 45 1
53 58 22 1
54 28 97 1
55 25 65 1
56 52 73 1
57 93 32 1
58 33 55 1
59 41 77 1
60 92 51 1
61 28 6 1
62 23 14 1
63 64 3 1
64 5 57 1
65 45 55 1
66 48 9 1
67 83 65 1
68 42 72 1
69 86 70 1
70 61 76 1
71 90 12 1
72 37 77 1
73 76 6 1
74 16 49 1
75 27 86 1
76 78 56 1
77 99 45 1
78 18 39 1
79 7 22 1
80 98 19 1
81 29 49 1
82 98 84 1
83 64 24 1
84 28 1 1
85 27 56 1
86 2 90 1
87 57 89 1
88 49 54 1
89 70 86 1
90 84 92 1
91 36 83 1
92 5 62 1
93 54 57 1
94 22 35 1
95 8 30 1
96 16 36 1
97 44 58 1
98 58 59 1
99 35 56 1
100 92 54 1
101 5 67 1
102 71 72 1
103 38 67 1
104 19 76 1
105 18 78 1
106 48 30 1
107 100 53 1
108 28 55 1
109 16 99 1
110 19 37 1
111 6 92 1
112 24 26 1
113 99 19 1
114 30 5 1
115 85 43 1
116 95 52 1
117 81 12 1
118 27 71 1
119 99 19 1
120 7 19 1
121 48 99 1
122 20 15 1
123 5 9 1
124 70 45 1
125 46 83 1
126 42 61 1
127 60 26 1
128 13 100 1
129 37 21 1
130 94 56 1
131 8 99 1
132 45 82 1
133 61 82 1
134 16 96 1
135 3 18 1
136 18 69 1
137 45 68 1
138 10 45 1
139 89 93 1
140 47 95 1
141 24 89 1
142 59 76 1
143 31 9 1
144 35 7 1
145 17 75 1
146 63 89 1
147 44 2 1
148 94 59 1
149 15 46 1
150 41 7 1
10005 68 8 0
151 53 2 1
152 89 10 1
153 96 11 1
154 82 21 1
155 100 31 1
156 15 26 1
157 58 87 1
158 12 66 1
159 31 18 1
160 44 38 1
161 15 41 1
162 89 4 1
163 59 95 1
164 33 15 1
165 3 53 1
166 38 83 1
167 47 41 1
168 72 13 1
169 41 42 1
170 27 95 1
171 27 30 1
172 70 51 1
173 72 27 1
174 86 98 1
175 9 48 1
176 88 80 1
177 30 100 1
178 32 77 1
179 53 60 1
180 11 49 1
181 69 21 1
182 21 98 1
183 6 25 1
184 53 42 1
185 36 66 1
186 52 69 1
187 86 94 1
188 66 94 1
189 71 7 1
190 28 2 1
191 78 58 1
192 3 32 1
193 16 78 1
194 50 94 1
195 61 19 1
196 36 80 1
197 93 69 1
198 68 39 1
199 19 55 1
200 29 98 1
201 63 89 1
202 89 74 1
10030 12 56 0
203 35 95 1
204 3 31 1
205 77 61 1
206 44 29 1
207 85 4 1
208 35 76 1
209 48 14 1
210 25 95 1
211 74 51 1
212 16 96 1
213 35 37 1
214 73 83 1
215 2 72 1
216 17 80 1
217 39 17 1
218 61 92 1
219 62 98 1
220 87 69 1
221 15 11 1
222 31 8 1
223 46 10 1
224 34 95 1
225 26 87 1
226 34 11 1
227 82 36 1
228 65 45 1
10025 54 36 0
229 34 96 1
230 81 65 1
231 58 47 1
232 59 96 1
233 56 39 1
234 78 85 1
235 38 34 1
236 21 94 1
237 8 95 1
238 77 17 1
239 6 24 1
240 49 27 1
241 33 84 1
242 6 7 1
243 37 74 1
244 43 67 1
245 49 33 1
246 87 52 1
247 83 55 1
248 58 71 1
249 55 96 1
250 28 53 1
251 91 52 1
252 99 58 1
253 27 72 1
254 11 17 1
255 38 73 1
256 63 8 1
257 60 3 1
258 91 81 1
259 42 10 1
260 47 58 1
261 70 24 1
262 39 24 1
263 4 12 1
264 48 58 1
265 39 24 1
266 80 78 1
267 60 11 1
268 47 5 1
269 85 2 1
270 1 86 1
271 84 90 1
272 31 64 1
273 72 27 1
274 59 49 1
275 72 32 1
276 10 31 1
277 48 76 1
278 53 69 1
279 14 61 1
10107 100 53 0
280 94 24 1
281 53 32 1
282 95 91 1
283 14 38 1
284 100 72 1
10081 29 49 0
285 9 16 1
286 15 94 1
287 96 49 1
288 60 1 1
289 94 23 1
290 14 30 1
291 10 57 1
292 47 93 1
10138 10 45 0
293 47 32 1
294 100 23 1
295 26 72 1
296 15 97 1
297 1 37 1
298 68 33 1
299 92 17 1
300 90 12 1
301 58 83 1
302 12 10 1
303 45 76 1
304 94 77 1
305 97 87 1
306 16 32 1
307 50 26 1
308 56 69 1
309 69 23 1
310 37 96 1
311 27 66 1
312 7 16 1
313 3 53 1
314 89 67 1
315 17 39 1
316 28 74 1
317 18 20 1
318 64 27 1
319 91 34 1
320 75 74 1
321 97 6 1
322 46 14 1
10051 37 60 0
323 52 65 1
324 44 73 1
325 80 73 1
10022 93 75 0
326 37 72 1
327 42 17 1
10076 78 56 0
328 11 69 1
329 41 76 1
330 92 52 1
331 33 66 1
332 86 35 1
333 21 72 1
334 52 94 1
10158 12 66 0
335 67 62 1
336 24 97 1
10049 92 85 0
337 51 83 1
338 58 66 1
339 56 86 1
340 71 38 1
341 4 43 1
342 13 59 1
343 93 81 1
344 53 13 1
10079 7 22 0
345 20 89 1
346 67 45 1
347 29 23 1
348 85 49 1
349 31 11 1
350 15 13 1
351 21 34 1
352 62 20 1
353 8 41 1
354 49 87 1
355 70 4 1
356 22 85 1
357 26 86 1
358 80 7 1
359 78 29 1
360 86 99 1
10161 15 41 0
361 48 44 1
362 91 27 1
363 75 27 1
10083 64 24 0
364 62 15 1
365 50 36 1
366 87 2 1
367 53 5 1
368 50 21 1
369 48 78 1
370 5 2 1
371 24 46 1
372 89 82 1
373 58 28 1
10186 52 69 0
374 87 34 1
375 8 80 1
376 27 64 1
10199 19 55 0
377 98 43 1
378 70 86 1
379 3 94 1
380 65 1 1
381 65 60 1
10017 36 53 0
382 79 3 1
383 44 74 1
384 16 27 1
10127 60 26 0
385 82 90 1
386 6 42 1
387 41 90 1
388 71 17 1
389 26 16 1
10085 27 56 0
390 48 14 1
391 45 4 1
392 19 80 1
393 76 37 1
394 39 98 1
395 85 76 1
396 6 18 1
397 23 14 1
398 26 20 1
399 25 86 1
400 38 48 1
10160 44 38 0
401 46 70 1
402 78 62 1
403 39 26 1
10045 89 95 0
404 93 31 1
405 14 42 1
406 61 97 1
407 79 49 1
408 12 14 1
409 76 78 1
410 45 64 1
411 96 67 1
412 22 93 1
413 58 66 1
414 19 95 1
10046 16 38 0
10185 36 66 0
415 67 84 1
416 46 59 1
417 20 57 1
418 46 20 1
419 82 88 1
420 12 22 1
421 33 70 1
422 6 1 1
10013 41 19 0
423 16 73 1
424 65 100 1
10105 18 78 0
425 10 83 1
426 12 33 1
10269 85 2 0
10182 21 98 0
427 83 28 1
428 23 88 1
429 58 30 1
10259 42 10 0
10263 4 12 0
430 92 66 1
431 2 55 1
432 90 48 1
10282 95 91 0
433 14 80 1
434 100 84 1
435 78 76 1
436 90 64 1
437 92 64 1
438 33 10 1
10200 29 98 0
439 93 66 1
440 42 91 1
441 23 21 1
442 96 52 1
443 69 76 1
444 80 95 1
445 25 30 1
446 85 8 1
447 58 18 1
448 72 100 1
449 37 30 1
10167 47 41 0
450 96 35 1
451 90 37 1
452 64 82 1
453 19 54 1
454 2 78 1
455 24 50 1
456 68 57 1
457 98 39 1
458 91 69 1
459 29 43 1
460 40 5 1
461 14 38 1
10225 26 87 0
462 53 88 1
10287 96 49 0
10177 30 100 0
463 87 69 1
464 49 36 1
465 84 76 1
10004 93 87 0
10059 41 77 0
466 100 31 1
467 79 56 1
468 1 87 1
469 7 95 1
470 63 78 1
10271 84 90 0
471 32 72 1
10340 71 38 0
472 14 40 1
473 27 51 1
474 45 6 1
475 97 95 1
476 37 19 1
477 42 89 1
10338 58 66 0
478 42 56 1
10270 1 86 0
479 24 7 1
480 69 11 1
481 13 76 1
10300 90 12 0
482 80 71 1
483 28 89 1
484 82 10 1
485 80 61 1
486 54 49 1
487 86 52 1
10320 75 74 0
488 84 16 1
489 10 22 1
490 59 66 1
491 81 85 1
492 56 97 1
493 15 75 1
494 53 22 1
495 2 68 1
10243 37 74 0
496 38 22 1
497 86 19 1
10179 53 60 0
498 85 18 1
10246 87 52 0
499 72 57 1
10285 9 16 0
500 30 47 1
501 39 16 1
502 61 100 1
503 62 86 1
504 13 95 1
505 86 77 1
506 3 46 1
10226 34 11 0
10322 46 14 0
10201 63 89 0
