Load: 1 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 81 66 1
2 14 91 1
3 28 68 1
4 83 63 1
5 62 49 1
6 1 19 1
7 14 63 1
8 70 13 1
9 34 86 1
10 19 4 1
11 68 65 1
12 6 38 1
13 79 32 1
14 57 24 1
15 24 64 1
16 77 24 1
17 95 20 1
18 41 95 1
19 84 22 1
20 60 96 1
21 36 47 1
22 29 60 1
23 22 94 1
24 87 3 1
25 46 5 1
26 30 50 1
27 97 75 1
28 41 66 1
29 76 93 1
30 72 73 1
31 92 90 1
32 75 44 1
33 75 73 1
34 67 2 1
35 90 58 1
36 17 7 1
37 93 76 1
38 29 89 1
39 45 18 1
10009 34 86 0
40 95 12 1
41 18 14 1
42 48 93 1
43 12 98 1
10021 36 47 0
10016 77 24 0
44 34 16 1
45 61 26 1
46 37 61 1
47 66 96 1
48 16 83 1
49 74 25 1
50 91 34 1
51 3 63 1
52 84 56 1
10008 70 13 0
53 74 99 1
54 62 87 1
55 87 65 1
56 83 79 1
57 30 85 1
10023 22 94 0
58 96 55 1
59 43 7 1
60 15 99 1
61 90 43 1
62 40 46 1
10038 29 89 0
63 42 18 1
64 13 38 1
65 63 88 1
66 53 56 1
10014 57 24 0
67 63 11 1
10050 91 34 0
68 8 57 1
10030 72 73 0
10011 68 65 0
69 32 28 1
70 67 58 1
71 66 38 1
72 4 8 1
73 42 57 1
74 72 11 1
10010 19 4 0
75 46 17 1
76 68 14 1
77 83 25 1
78 9 48 1
79 33 96 1
80 22 37 1
81 82 11 1
82 15 94 1
83 86 68 1
84 55 79 1
10064 13 38 0
85 21 100 1
86 59 64 1
87 88 64 1
88 100 65 1
89 48 69 1
90 36 60 1
91 45 49 1
10046 37 61 0
92 60 58 1
93 46 99 1
94 15 75 1
95 94 83 1
96 29 83 1
97 63 32 1
98 46 99 1
10069 32 28 0
99 27 46 1
100 22 13 1
101 68 20 1
10039 45 18 0
10065 63 88 0
10061 90 43 0
102 8 19 1
10037 93 76 0
103 42 76 1
10035 90 58 0
10052 84 56 0
10034 67 2 0
10043 12 98 0
104 19 44 1
105 99 19 1
10015 24 64 0
10024 87 3 0
106 81 34 1
107 49 58 1
10073 42 57 0
10074 72 11 0
108 51 33 1
109 97 63 1
110 39 82 1
111 48 42 1
112 97 75 1
113 38 15 1
114 90 84 1
10089 48 69 0
10051 3 63 0
115 54 29 1
116 50 32 1
10013 79 32 0
117 59 29 1
118 17 55 1
10075 46 17 0
119 69 82 1
10088 100 65 0
120 50 14 1
10019 84 22 0
121 55 95 1
122 3 88 1
123 12 59 1
124 58 59 1
125 65 71 1
126 31 72 1
127 12 36 1
10071 66 38 0
10026 30 50 0
10106 81 34 0
128 19 12 1
129 95 91 1
130 51 38 1
131 65 18 1
10094 15 75 0
132 41 88 1
133 59 7 1
134 22 78 1
135 47 84 1
136 50 49 1
10076 68 14 0
137 61 12 1
138 45 22 1
139 56 24 1
10067 63 11 0
10110 39 82 0
140 71 27 1
141 8 55 1
142 99 82 1
143 37 88 1
144 1 21 1
145 26 97 1
146 94 45 1
147 22 62 1
148 11 33 1
149 50 32 1
10085 21 100 0
150 75 92 1
151 65 97 1
152 27 69 1
153 25 38 1
10020 60 96 0
10086 59 64 0
10040 95 12 0
154 5 81 1
155 48 13 1
156 53 97 1
157 52 84 1
10042 48 93 0
10058 96 55 0
10138 45 22 0
158 37 43 1
159 67 29 1
160 17 11 1
10090 36 60 0
161 12 20 1
162 8 62 1
163 92 41 1
164 16 81 1
165 53 30 1
166 27 34 1
10150 75 92 0
167 86 78 1
10142 99 82 0
10116 50 32 0
168 41 39 1
10125 65 71 0
10103 42 76 0
10117 59 29 0
169 39 35 1
10122 3 88 0
170 35 87 1
171 3 71 1
172 89 59 1
173 96 20 1
10059 43 7 0
10137 61 12 0
174 42 17 1
10120 50 14 0
175 26 77 1
176 50 76 1
177 74 87 1
178 40 53 1
179 64 95 1
10108 51 33 0
180 78 83 1
10155 48 13 0
181 23 17 1
10070 67 58 0
182 41 22 1
183 14 45 1
184 17 96 1
185 65 93 1
186 46 31 1
10152 27 69 0
187 12 4 1
10082 15 94 0
10083 86 68 0
188 83 23 1
189 93 94 1
190 82 36 1
191 35 41 1
192 9 6 1
193 47 18 1
10114 90 84 0
194 16 50 1
10072 4 8 0
195 35 85 1
196 53 55 1
197 53 69 1
10170 35 87 0
10123 12 59 0
198 57 16 1
199 35 47 1
10033 75 73 0
10135 47 84 0
200 81 13 1
10004 83 63 0
10054 62 87 0
10032 75 44 0
201 13 85 1
10017 95 20 0
10129 95 91 0
202 96 60 1
203 44 52 1
204 37 7 1
205 65 27 1
206 65 8 1
10147 22 62 0
10139 56 24 0
207 64 81 1
208 81 83 1
209 9 7 1
10166 27 34 0
210 35 93 1
10146 94 45 0
10163 92 41 0
211 62 55 1
10189 93 94 0
10184 17 96 0
212 39 74 1
10159 67 29 0
10027 97 75 0
213 45 95 1
214 27 92 1
215 96 37 1
10104 19 44 0
10081 82 11 0
216 22 37 1
217 34 89 1
218 68 64 1
219 61 3 1
10171 3 71 0
220 55 24 1
10044 34 16 0
221 81 62 1
10144 1 21 0
222 43 94 1
10128 19 12 0
223 4 35 1
224 5 35 1
10136 50 49 0
225 69 16 1
226 47 61 1
227 59 8 1
228 66 2 1
10199 35 47 0
229 47 26 1
230 98 7 1
10145 26 97 0
10177 74 87 0
10007 14 63 0
10022 29 60 0
231 7 95 1
232 66 47 1
10196 53 55 0
10055 87 65 0
10148 11 33 0
233 63 76 1
234 49 13 1
235 28 34 1
236 39 41 1
237 79 66 1
10220 55 24 0
238 5 6 1
10169 39 35 0
239 35 73 1
10003 28 68 0
10057 30 85 0
10132 41 88 0
10200 81 13 0
240 91 2 1
241 54 66 1
242 95 50 1
243 22 93 1
10188 83 23 0
10112 97 75 0
244 1 17 1
245 18 16 1
10218 68 64 0
246 67 41 1
10068 8 57 0
10134 22 78 0
247 52 27 1
248 46 80 1
10093 46 99 0
249 42 31 1
10230 98 7 0
250 98 36 1
251 59 50 1
252 60 81 1
253 61 17 1
10097 63 32 0
10006 1 19 0
254 20 56 1
255 97 98 1
256 58 91 1
257 23 15 1
10107 49 58 0
258 93 12 1
259 28 13 1
260 98 68 1
10176 50 76 0
261 54 49 1
262 7 42 1
10224 5 35 0
263 71 33 1
264 64 92 1
265 29 57 1
10198 57 16 0
266 90 32 1
10210 35 93 0
267 88 34 1
268 96 56 1
269 71 10 1
10183 14 45 0
270 91 79 1
271 77 53 1
10167 86 78 0
272 44 74 1
273 19 82 1
274 26 14 1
275 44 23 1
10079 33 96 0
276 42 75 1
277 70 59 1
278 43 92 1
10186 46 31 0
279 12 9 1
10115 54 29 0
280 34 4 1
281 13 12 1
282 77 9 1
283 70 59 1
10111 48 42 0
284 86 7 1
10180 78 83 0
285 12 41 1
286 63 100 1
287 50 70 1
288 13 9 1
289 72 83 1
290 64 26 1
291 85 31 1
10249 42 31 0
292 88 19 1
293 29 91 1
294 63 8 1
10095 94 83 0
10253 61 17 0
295 27 80 1
296 24 70 1
297 76 94 1
298 65 20 1
10172 89 59 0
299 48 45 1
10187 12 4 0
10275 44 23 0
300 8 51 1
301 30 64 1
302 100 85 1
10080 22 37 0
10130 51 38 0
10018 41 95 0
303 2 24 1
10179 64 95 0
304 23 48 1
10048 16 83 0
305 24 69 1
10119 69 82 0
306 42 7 1
307 58 56 1
308 59 54 1
10258 93 12 0
10288 13 9 0
10278 43 92 0
10270 91 79 0
10285 12 41 0
309 71 68 1
310 33 20 1
10268 96 56 0
311 84 28 1
312 26 39 1
313 11 55 1
314 62 70 1
10105 99 19 0
315 1 52 1
316 87 3 1
317 81 99 1
318 90 2 1
319 38 52 1
320 96 66 1
10092 60 58 0
321 14 20 1
10165 53 30 0
322 79 68 1
10201 13 85 0
323 40 91 1
324 82 38 1
325 52 60 1
326 87 93 1
327 84 11 1
328 100 39 1
329 34 79 1
10272 44 74 0
330 30 70 1
10182 41 22 0
10207 64 81 0
331 13 3 1
10223 4 35 0
332 60 85 1
333 97 1 1
10212 39 74 0
10266 90 32 0
334 100 7 1
10294 63 8 0
10211 62 55 0
10025 46 5 0
335 69 5 1
336 44 97 1
10298 65 20 0
10231 7 95 0
10062 40 46 0
10274 26 14 0
337 21 95 1
10304 23 48 0
10099 27 46 0
338 58 54 1
10287 50 70 0
339 48 27 1
340 26 98 1
10245 18 16 0
10305 24 69 0
341 37 100 1
342 79 58 1
343 41 65 1
10173 96 20 0
344 88 85 1
10153 25 38 0
10297 76 94 0
345 96 4 1
10149 50 32 0
10217 34 89 0
10264 64 92 0
346 100 1 1
347 18 78 1
348 80 13 1
349 68 78 1
10087 88 64 0
10143 37 88 0
350 62 20 1
351 50 46 1
10328 100 39 0
352 79 12 1
10292 88 19 0
10222 43 94 0
10084 55 79 0
353 81 51 1
10178 40 53 0
10202 96 60 0
10191 35 41 0
354 70 21 1
355 31 32 1
356 80 54 1
10091 45 49 0
10315 1 52 0
357 35 3 1
358 90 7 1
10205 65 27 0
10192 9 6 0
359 47 26 1
360 2 74 1
10271 77 53 0
361 10 87 1
10295 27 80 0
362 65 11 1
10325 52 60 0
10154 5 81 0
363 92 42 1
364 76 48 1
365 38 65 1
366 54 56 1
367 99 18 1
10157 52 84 0
10101 68 20 0
368 52 65 1
369 49 61 1
370 33 69 1
371 31 50 1
372 23 98 1
10346 100 1 0
10151 65 97 0
373 22 68 1
374 81 49 1
375 21 88 1
376 61 12 1
377 25 82 1
378 80 15 1
379 64 84 1
10213 45 95 0
10096 29 83 0
10005 62 49 0
10345 96 4 0
380 69 64 1
381 1 34 1
10309 71 68 0
10334 100 7 0
382 93 99 1
10324 82 38 0
383 19 20 1
10214 27 92 0
384 62 12 1
385 94 73 1
10195 35 85 0
10102 8 19 0
386 45 48 1
387 82 62 1
388 88 23 1
389 99 15 1
10227 59 8 0
10313 11 55 0
390 43 55 1
391 77 61 1
392 65 22 1
393 12 55 1
394 89 97 1
395 80 24 1
10370 33 69 0
10255 97 98 0
396 63 96 1
397 39 33 1
10219 61 3 0
398 82 48 1
399 20 87 1
10228 66 2 0
400 84 40 1
401 91 42 1
10028 41 66 0
402 83 44 1
403 64 50 1
10283 70 59 0
10381 1 34 0
404 9 38 1
10374 81 49 0
405 76 48 1
10161 12 20 0
406 71 14 1
407 21 33 1
408 46 96 1
409 12 75 1
10316 87 3 0
410 57 30 1
411 84 85 1
412 72 55 1
413 68 12 1
10392 65 22 0
10193 47 18 0
10356 80 54 0
414 46 28 1
10162 8 62 0
10322 79 68 0
415 43 10 1
10124 58 59 0
416 9 21 1
10330 30 70 0
417 28 69 1
418 83 22 1
10273 19 82 0
10300 8 51 0
419 19 68 1
10066 53 56 0
10156 53 97 0
420 39 61 1
10282 77 9 0
421 75 16 1
422 30 17 1
423 99 10 1
424 68 95 1
425 36 66 1
426 28 5 1
10291 85 31 0
10327 84 11 0
427 49 23 1
10140 71 27 0
10364 76 48 0
428 16 26 1
429 85 90 1
10320 96 66 0
430 30 80 1
431 20 69 1
10225 69 16 0
432 72 58 1
433 49 19 1
10131 65 18 0
10263 71 33 0
434 14 26 1
435 29 84 1
436 41 2 1
437 69 10 1
10126 31 72 0
438 35 60 1
439 98 37 1
440 2 51 1
441 12 3 1
442 86 54 1
443 97 66 1
10354 70 21 0
10360 2 74 0
444 68 43 1
10036 17 7 0
10369 49 61 0
10366 54 56 0
445 80 32 1
10194 16 50 0
10393 12 55 0
446 2 75 1
447 12 72 1
448 73 3 1
449 37 88 1
10053 74 99 0
10203 44 52 0
450 76 75 1
10280 34 4 0
10077 83 25 0
451 85 82 1
452 54 14 1
10252 60 81 0
453 7 90 1
10424 68 95 0
10349 68 78 0
454 1 95 1
10351 50 46 0
10419 19 68 0
455 31 97 1
10237 79 66 0
456 37 25 1
10257 23 15 0
10284 86 7 0
457 45 15 1
458 85 58 1
459 63 73 1
10296 24 70 0
10164 16 81 0
460 81 22 1
10431 20 69 0
10233 63 76 0
461 92 59 1
10303 2 24 0
10403 64 50 0
462 53 45 1
10437 69 10 0
463 83 17 1
10248 46 80 0
464 99 63 1
465 15 42 1
10443 97 66 0
466 23 28 1
10190 82 36 0
10238 5 6 0
10415 43 10 0
10435 29 84 0
467 1 64 1
10405 76 48 0
10394 89 97 0
468 30 78 1
469 82 46 1
10277 70 59 0
470 87 20 1
471 82 66 1
10434 14 26 0
472 97 54 1
10379 64 84 0
10312 26 39 0
10420 39 61 0
10427 49 23 0
473 51 20 1
10314 62 70 0
10240 91 2 0
10456 37 25 0
474 64 83 1
10047 66 96 0
475 80 25 1
10411 84 85 0
476 2 22 1
477 42 60 1
478 49 51 1
10391 77 61 0
10118 17 55 0
479 4 98 1
10247 52 27 0
10375 21 88 0
10357 35 3 0
10002 14 91 0
480 70 59 1
10385 94 73 0
10185 65 93 0
481 23 50 1
482 29 15 1
483 67 34 1
484 44 65 1
10445 80 32 0
10408 46 96 0
485 20 65 1
10056 83 79 0
10226 47 61 0
486 68 19 1
10446 2 75 0
10216 22 37 0
10430 30 80 0
10371 31 50 0
487 49 51 1
488 85 67 1
489 85 30 1
10329 34 79 0
10338 58 54 0
10399 20 87 0
490 23 9 1
491 29 23 1
10141 8 55 0
492 78 28 1
10372 23 98 0
10377 25 82 0
493 49 36 1
494 50 46 1
10269 71 10 0
495 95 28 1
496 94 78 1
10458 85 58 0
497 44 23 1
10209 9 7 0
10363 92 42 0
10479 4 98 0
10475 80 25 0
498 83 79 1
10254 20 56 0
10197 53 69 0
10365 38 65 0
499 89 82 1
500 34 11 1
10380 69 64 0
501 2 57 1
502 17 94 1
10175 26 77 0
503 9 13 1
10425 36 66 0
10422 30 17 0
504 77 79 1
10168 41 39 0
10459 63 73 0
505 2 32 1
10428 16 26 0
10454 1 95 0
10362 65 11 0
506 43 36 1
10482 29 15 0
507 57 43 1
508 13 71 1
10158 37 43 0
10098 46 99 0
509 84 2 1
510 57 29 1
511 27 66 1
10242 95 50 0
512 28 36 1
10239 35 73 0
10265 29 57 0
513 80 34 1
514 15 71 1
515 2 100 1
516 40 92 1
10404 9 38 0
517 5 15 1
518 60 3 1
10368 52 65 0
519 98 2 1
520 50 93 1
10397 39 33 0
521 71 42 1
522 92 89 1
10396 63 96 0
523 59 4 1
524 69 52 1
10246 67 41 0
525 11 73 1
10348 80 13 0
10442 86 54 0
526 50 46 1
10506 43 36 0
527 87 79 1
10276 42 75 0
528 61 50 1
529 98 86 1
10326 87 93 0
530 85 94 1
10440 2 51 0
10343 41 65 0
10414 46 28 0
10410 57 30 0
10476 2 22 0
10464 99 63 0
10232 66 47 0
531 95 52 1
10341 37 100 0
10307 58 56 0
532 39 15 1
533 70 8 1
10308 59 54 0
534 13 16 1
535 2 52 1
536 9 50 1
10290 64 26 0
537 85 89 1
538 9 92 1
10133 59 7 0
10229 47 26 0
539 72 59 1
540 19 48 1
541 92 11 1
10457 45 15 0
10485 20 65 0
10498 83 79 0
542 90 29 1
10378 80 15 0
10301 30 64 0
543 69 4 1
10160 17 11 0
10426 28 5 0
10361 10 87 0
10350 62 20 0
544 58 54 1
10503 9 13 0
545 46 10 1
546 73 74 1
547 55 10 1
10489 85 30 0
548 26 59 1
10352 79 12 0
549 19 25 1
10518 60 3 0
550 61 51 1
10333 97 1 0
10302 100 85 0
10525 11 73 0
10432 72 58 0
10513 80 34 0
551 2 78 1
10450 76 75 0
552 41 79 1
10063 42 18 0
553 54 9 1
554 84 58 1
555 3 88 1
10174 42 17 0
556 63 21 1
557 55 7 1
558 45 51 1
10386 45 48 0
559 8 73 1
10235 28 34 0
560 22 73 1
561 35 9 1
10049 74 25 0
562 9 79 1
10289 72 83 0
563 73 65 1
10181 23 17 0
10522 92 89 0
10532 39 15 0
10507 57 43 0
564 90 84 1
565 96 28 1
10373 22 68 0
10208 81 83 0
566 37 93 1
10001 81 66 0
10521 71 42 0
10416 9 21 0
10444 68 43 0
10542 90 29 0
10398 82 48 0
10468 30 78 0
10517 5 15 0
567 37 74 1
10317 81 99 0
10244 1 17 0
568 92 29 1
10474 64 83 0
10243 22 93 0
10448 73 3 0
10337 21 95 0
569 10 31 1
10531 95 52 0
570 15 28 1
10318 90 2 0
10423 99 10 0
10449 37 88 0
10540 19 48 0
10502 17 94 0
571 23 99 1
572 42 73 1
10383 19 20 0
573 4 64 1
574 21 43 1
575 97 29 1
576 8 93 1
10545 46 10 0
577 59 92 1
10463 83 17 0
10340 26 98 0
10259 28 13 0
578 19 57 1
10339 48 27 0
10452 54 14 0
579 80 74 1
580 72 70 1
581 96 44 1
10234 49 13 0
582 47 43 1
10031 92 90 0
583 69 8 1
10469 82 46 0
10554 84 58 0
584 78 76 1
585 15 40 1
586 39 77 1
587 35 16 1
10413 68 12 0
588 97 41 1
10241 54 66 0
589 2 10 1
10418 83 22 0
10462 53 45 0
590 35 69 1
10568 92 29 0
591 71 35 1
10570 15 28 0
592 10 20 1
593 79 63 1
594 45 49 1
10250 98 36 0
595 94 29 1
10390 43 55 0
10412 72 55 0
10438 35 60 0
10472 97 54 0
596 37 6 1
597 90 87 1
598 91 49 1
10491 29 23 0
599 92 60 1
600 24 97 1
601 91 35 1
10509 84 2 0
10505 2 32 0
602 10 80 1
10466 23 28 0
10261 54 49 0
603 70 36 1
604 51 21 1
605 77 62 1
10461 92 59 0
606 97 55 1
10575 97 29 0
607 54 21 1
10299 48 45 0
608 14 69 1
609 99 77 1
610 17 41 1
611 99 64 1
612 92 32 1
10433 49 19 0
613 67 15 1
614 80 74 1
615 17 99 1
616 41 17 1
10127 12 36 0
10561 35 9 0
617 80 47 1
10528 61 50 0
10515 2 100 0
618 19 54 1
619 96 99 1
10221 81 62 0
620 27 19 1
621 75 83 1
622 55 6 1
10548 26 59 0
10477 42 60 0
623 60 98 1
624 91 77 1
10293 29 91 0
10387 82 62 0
625 57 40 1
626 57 27 1
627 7 11 1
10511 27 66 0
10550 61 51 0
628 47 15 1
629 68 79 1
630 40 45 1
10487 49 51 0
10465 15 42 0
10311 84 28 0
10543 69 4 0
631 86 46 1
632 25 79 1
10455 31 97 0
633 51 96 1
10508 13 71 0
10260 98 68 0
10597 90 87 0
10478 49 51 0
634 89 19 1
10593 79 63 0
635 31 91 1
10560 22 73 0
10534 13 16 0
10484 44 65 0
10336 44 97 0
636 76 85 1
10623 60 98 0
637 13 14 1
638 4 32 1
10471 82 66 0
639 72 80 1
10622 55 6 0
640 28 43 1
641 10 30 1
10607 54 21 0
10501 2 57 0
642 78 8 1
10441 12 3 0
643 98 95 1
644 52 65 1
10417 28 69 0
10388 88 23 0
645 2 3 1
646 75 89 1
647 53 7 1
10206 65 8 0
648 10 55 1
649 22 21 1
650 77 93 1
651 57 6 1
10551 2 78 0
10580 72 70 0
