Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 33 41 1
2 91 54 1
3 82 60 1
4 47 41 1
5 22 47 1
6 56 63 1
7 49 97 1
8 59 9 1
9 58 86 1
10 32 10 1
11 7 67 1
12 78 99 1
13 44 70 1
14 14 51 1
15 4 1 1
16 74 6 1
17 14 22 1
18 33 5 1
19 43 90 1
20 45 37 1
21 36 38 1
22 18 3 1
23 57 16 1
24 80 37 1
25 82 21 1
26 77 23 1
27 59 72 1
28 65 20 1
29 71 99 1
30 86 50 1
31 70 56 1
32 33 73 1
33 40 56 1
34 54 20 1
35 66 94 1
36 53 59 1
37 6 51 1
38 2 55 1
39 55 71 1
40 54 40 1
41 83 56 1
42 69 99 1
43 91 30 1
44 100 61 1
45 48 50 1
46 2 20 1
47 93 15 1
48 34 33 1
49 53 34 1
50 75 71 1
51 36 28 1
52 31 14 1
53 72 32 1
54 56 4 1
55 83 50 1
56 28 67 1
57 40 95 1
58 95 8 1
59 36 25 1
60 63 36 1
61 95 48 1
62 9 86 1
63 90 74 1
64 19 27 1
65 23 38 1
66 19 41 1
67 23 71 1
68 87 91 1
69 90 1 1
70 4 52 1
71 16 54 1
72 28 79 1
73 77 63 1
74 37 51 1
75 11 96 1
76 66 44 1
77 2 79 1
78 25 42 1
79 94 61 1
80 43 57 1
81 51 10 1
82 73 58 1
83 47 46 1
84 17 85 1
85 27 41 1
86 79 41 1
87 83 60 1
88 80 70 1
89 23 21 1
90 42 80 1
91 51 4 1
92 98 88 1
93 14 17 1
94 44 35 1
95 39 97 1
96 70 57 1
97 70 24 1
98 20 84 1
99 41 92 1
100 72 28 1
101 50 98 1
102 91 64 1
103 44 86 1
104 82 90 1
105 36 57 1
106 71 89 1
107 21 90 1
10002 91 54 0
108 13 12 1
109 50 14 1
110 60 64 1
111 6 15 1
112 8 43 1
113 69 2 1
114 70 35 1
115 46 9 1
116 49 64 1
117 77 29 1
118 17 31 1
119 77 89 1
120 61 55 1
121 51 68 1
122 36 41 1
123 75 34 1
124 59 82 1
125 64 6 1
126 9 16 1
127 80 8 1
128 67 84 1
129 7 31 1
130 64 16 1
131 93 11 1
132 40 76 1
10042 69 99 0
133 40 65 1
134 3 4 1
135 38 97 1
136 53 59 1
137 48 50 1
138 54 19 1
139 61 72 1
140 8 11 1
141 31 64 1
142 54 16 1
143 29 63 1
144 57 46 1
145 34 36 1
146 25 49 1
147 14 89 1
148 92 94 1
149 14 27 1
150 1 55 1
151 79 27 1
152 62 49 1
153 76 35 1
154 44 80 1
155 25 100 1
156 81 45 1
157 14 53 1
158 31 39 1
159 2 45 1
160 1 3 1
161 59 77 1
10035 66 94 0
162 44 59 1
163 49 55 1
164 11 33 1
165 29 11 1
166 75 18 1
167 37 41 1
168 16 91 1
169 28 88 1
170 65 10 1
171 10 61 1
172 100 55 1
173 8 99 1
174 70 5 1
175 7 45 1
176 7 76 1
177 64 24 1
178 59 26 1
10074 37 51 0
10037 6 51 0
10022 18 3 0
179 7 82 1
180 12 32 1
181 39 25 1
182 5 97 1
183 38 76 1
184 77 80 1
185 23 8 1
10015 4 1 0
186 89 21 1
10100 72 28 0
187 69 72 1
188 9 81 1
10032 33 73 0
189 75 40 1
10114 70 35 0
190 25 12 1
191 15 89 1
10083 47 46 0
192 8 3 1
193 5 95 1
194 93 63 1
10093 14 17 0
195 12 90 1
196 7 37 1
197 78 49 1
198 60 68 1
199 63 81 1
200 35 32 1
10075 11 96 0
201 16 24 1
10077 2 79 0
202 78 36 1
10111 6 15 0
203 2 1 1
10068 87 91 0
204 61 42 1
10057 40 95 0
10070 4 52 0
205 96 9 1
206 62 96 1
207 15 42 1
208 31 58 1
209 3 12 1
210 48 88 1
211 91 42 1
212 79 29 1
213 42 70 1
214 24 50 1
215 8 10 1
10115 46 9 0
216 86 89 1
10066 19 41 0
217 43 64 1
10147 14 89 0
218 37 14 1
10138 54 19 0
219 37 91 1
220 65 93 1
221 62 57 1
222 51 29 1
223 10 65 1
224 91 44 1
225 13 80 1
226 6 58 1
227 85 39 1
228 16 86 1
10131 93 11 0
229 24 80 1
230 95 37 1
231 5 33 1
232 4 56 1
233 18 79 1
234 92 22 1
235 30 97 1
236 83 53 1
237 94 95 1
10013 44 70 0
238 3 76 1
239 37 88 1
240 63 39 1
241 96 46 1
242 49 8 1
243 45 38 1
244 95 1 1
245 9 37 1
246 89 58 1
247 44 27 1
248 70 80 1
249 70 83 1
250 18 65 1
10034 54 20 0
10174 70 5 0
251 29 37 1
10158 31 39 0
10044 100 61 0
252 24 2 1
253 95 7 1
10078 25 42 0
10064 19 27 0
254 4 78 1
255 100 12 1
256 51 6 1
257 15 85 1
258 59 26 1
259 26 38 1
260 13 62 1
10110 60 64 0
261 53 27 1
10178 59 26 0
262 37 40 1
263 31 92 1
264 37 28 1
265 9 97 1
266 77 68 1
10199 63 81 0
267 21 72 1
