Load: 6 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 76 46 1
2 9 50 1
3 94 25 1
4 73 14 1
5 29 8 1
6 13 16 1
7 19 24 1
8 18 35 1
9 20 100 1
10 25 81 1
11 22 78 1
12 40 79 1
13 43 61 1
14 52 81 1
15 87 91 1
16 50 24 1
17 37 64 1
18 88 49 1
19 67 18 1
20 49 41 1
21 55 58 1
22 53 42 1
23 58 100 1
24 54 17 1
25 13 93 1
26 67 6 1
27 27 50 1
28 17 81 1
29 16 97 1
30 19 8 1
31 99 35 1
32 90 10 1
33 8 12 1
34 92 26 1
35 44 67 1
36 71 39 1
37 73 79 1
38 69 38 1
39 97 96 1
40 92 23 1
41 98 52 1
42 52 67 1
43 5 18 1
44 28 2 1
45 34 53 1
46 29 82 1
47 46 75 1
48 64 99 1
49 40 20 1
50 90 47 1
51 62 38 1
52 27 61 1
53 33 50 1
54 67 90 1
55 95 81 1
56 35 27 1
57 70 14 1
58 92 81 1
59 30 98 1
60 57 23 1
61 97 30 1
62 33 18 1
63 76 57 1
64 72 20 1
65 97 88 1
66 10 45 1
67 41 35 1
68 38 14 1
69 88 58 1
70 89 82 1
71 33 41 1
72 100 66 1
73 24 64 1
74 80 65 1
75 20 75 1
76 14 57 1
77 94 39 1
78 50 27 1
79 49 75 1
80 1 88 1
81 84 25 1
82 100 4 1
83 94 56 1
84 80 19 1
85 71 57 1
86 7 32 1
87 65 24 1
88 4 47 1
89 78 1 1
90 29 48 1
91 20 4 1
92 16 73 1
93 91 25 1
94 95 2 1
95 49 67 1
96 13 58 1
97 4 84 1
98 22 90 1
99 45 92 1
100 11 1 1
101 82 66 1
102 19 36 1
103 6 10 1
104 73 2 1
105 97 88 1
106 85 67 1
107 93 59 1
108 5 72 1
109 54 50 1
110 58 9 1
111 30 31 1
112 90 64 1
113 81 70 1
114 1 57 1
115 67 4 1
116 1 95 1
117 12 88 1
118 28 16 1
119 6 74 1
120 7 40 1
121 100 99 1
122 45 31 1
123 15 78 1
124 59 62 1
125 5 55 1
126 7 31 1
127 90 50 1
128 57 67 1
129 2 26 1
130 53 76 1
10014 52 81 0
131 74 86 1
132 80 34 1
133 65 42 1
134 18 62 1
135 64 84 1
10015 87 91 0
136 33 83 1
137 91 98 1
138 11 36 1
139 80 72 1
140 14 5 1
141 55 60 1
142 9 73 1
143 8 28 1
144 77 2 1
145 2 77 1
146 96 10 1
147 93 50 1
148 16 5 1
149 10 54 1
150 26 95 1
151 9 4 1
152 51 32 1
153 74 44 1
154 37 33 1
155 24 31 1
156 67 49 1
10005 29 8 0
157 62 87 1
158 88 40 1
159 83 18 1
10053 33 50 0
10011 22 78 0
10059 30 98 0
160 14 41 1
161 96 84 1
162 46 89 1
163 86 47 1
164 39 36 1
165 51 97 1
166 2 48 1
167 69 30 1
168 28 84 1
169 63 85 1
170 90 41 1
171 74 28 1
172 14 22 1
173 45 100 1
174 47 61 1
175 72 82 1
176 19 100 1
177 87 56 1
178 61 99 1
179 92 74 1
180 79 83 1
181 46 12 1
182 1 66 1
183 63 51 1
184 80 91 1
185 50 22 1
186 79 2 1
187 83 38 1
10052 27 61 0
188 49 60 1
189 90 58 1
190 77 5 1
191 82 46 1
192 20 38 1
193 12 38 1
194 33 32 1
195 90 56 1
196 53 1 1
197 82 45 1
198 84 70 1
199 42 40 1
200 69 19 1
201 19 93 1
202 60 50 1
203 33 31 1
204 77 18 1
205 67 25 1
206 10 24 1
207 10 70 1
208 91 93 1
209 70 96 1
210 23 77 1
211 67 10 1
212 22 94 1
213 78 10 1
214 97 10 1
215 46 98 1
216 68 6 1
217 43 19 1
218 67 55 1
219 90 85 1
220 10 86 1
221 39 84 1
222 47 56 1
223 32 76 1
224 63 73 1
225 17 14 1
226 71 68 1
227 44 82 1
228 50 72 1
229 31 52 1
230 8 59 1
231 58 63 1
232 45 65 1
233 79 63 1
234 56 79 1
235 5 37 1
236 29 37 1
10113 81 70 0
237 73 95 1
238 63 88 1
239 8 37 1
240 74 12 1
241 41 88 1
242 8 93 1
243 5 41 1
244 80 52 1
245 50 100 1
246 20 94 1
10028 17 81 0
247 6 9 1
248 74 61 1
249 19 38 1
250 56 10 1
251 87 32 1
252 18 44 1
253 34 100 1
254 72 58 1
10062 33 18 0
255 82 27 1
256 93 91 1
257 42 71 1
258 62 51 1
10048 64 99 0
259 52 32 1
260 40 82 1
261 2 40 1
262 26 41 1
263 72 8 1
10131 74 86 0
264 39 90 1
265 81 47 1
266 3 56 1
10010 25 81 0
267 9 62 1
268 62 42 1
269 74 63 1
270 47 39 1
10120 7 40 0
271 17 34 1
10082 100 4 0
272 64 70 1
273 32 45 1
10094 95 2 0
274 100 32 1
275 11 55 1
276 44 31 1
277 97 24 1
278 26 65 1
279 13 36 1
