Load: 4 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 28 52 1
2 17 57 1
3 84 33 1
4 99 64 1
5 17 57 1
6 4 27 1
7 27 93 1
8 88 75 1
9 49 30 1
10 41 89 1
11 16 48 1
12 68 69 1
13 33 1 1
14 38 26 1
15 13 47 1
16 39 6 1
17 30 78 1
18 14 16 1
19 98 36 1
20 31 17 1
21 77 50 1
22 60 98 1
23 15 80 1
24 32 98 1
25 41 16 1
26 29 91 1
27 75 45 1
28 6 32 1
29 9 76 1
30 30 78 1
31 78 67 1
32 92 20 1
33 4 88 1
34 30 71 1
35 88 3 1
36 23 83 1
37 80 29 1
38 61 98 1
39 40 46 1
40 51 33 1
41 36 75 1
42 17 87 1
43 4 57 1
44 35 83 1
45 6 80 1
46 15 85 1
47 73 94 1
48 68 36 1
49 100 36 1
50 6 69 1
51 14 97 1
52 20 92 1
53 35 72 1
54 69 32 1
55 82 39 1
56 53 11 1
57 56 54 1
58 73 42 1
59 63 9 1
60 27 80 1
61 2 37 1
62 36 100 1
63 17 36 1
64 23 14 1
65 39 50 1
66 98 7 1
67 80 63 1
68 83 11 1
69 53 60 1
70 35 12 1
71 98 84 1
72 92 6 1
73 68 74 1
74 69 40 1
10003 84 33 0
75 29 61 1
76 27 66 1
77 1 91 1
78 67 9 1
79 86 12 1
80 74 46 1
81 21 14 1
82 35 96 1
83 6 24 1
84 62 70 1
85 5 21 1
86 15 63 1
87 79 68 1
88 87 9 1
89 62 33 1
90 89 11 1
91 16 41 1
92 33 100 1
93 54 6 1
94 42 4 1
95 9 41 1
96 18 5 1
97 31 99 1
98 4 58 1
99 19 48 1
100 8 39 1
101 7 100 1
102 59 88 1
103 78 39 1
10001 28 52 0
104 6 61 1
105 4 65 1
10038 61 98 0
106 3 38 1
107 33 86 1
108 10 50 1
109 74 92 1
110 8 33 1
111 89 75 1
112 19 24 1
113 96 57 1
114 1 57 1
115 43 20 1
116 54 67 1
117 62 73 1
118 54 17 1
119 66 54 1
120 93 82 1
121 41 99 1
122 53 34 1
123 29 45 1
124 100 6 1
125 4 70 1
126 1 33 1
127 4 95 1
128 11 66 1
129 67 47 1
130 38 25 1
131 30 33 1
132 82 85 1
133 86 54 1
134 71 48 1
135 60 39 1
136 68 49 1
137 66 42 1
138 92 87 1
10014 38 26 0
139 75 91 1
140 85 93 1
141 100 42 1
142 32 16 1
143 59 67 1
144 55 59 1
145 19 100 1
146 46 22 1
147 62 34 1
148 10 88 1
10021 77 50 0
149 19 89 1
10029 9 76 0
