Load: 1 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 48 80 1
2 79 44 1
3 78 32 1
4 25 12 1
5 92 55 1
6 60 6 1
7 77 84 1
8 8 12 1
9 2 11 1
10 11 76 1
11 42 21 1
12 59 73 1
13 96 2 1
14 90 10 1
15 36 20 1
16 100 10 1
17 93 41 1
18 33 39 1
19 22 89 1
20 19 80 1
21 39 65 1
22 55 14 1
23 76 61 1
24 35 33 1
25 80 4 1
26 68 64 1
27 66 89 1
28 2 52 1
29 97 76 1
30 1 17 1
10015 36 20 0
10002 79 44 0
31 32 48 1
32 80 18 1
33 42 95 1
34 81 46 1
10020 19 80 0
35 33 4 1
36 95 28 1
37 16 92 1
38 86 47 1
39 48 41 1
40 58 60 1
10026 68 64 0
41 19 93 1
42 34 90 1
43 70 56 1
44 43 67 1
45 23 93 1
46 89 47 1
47 67 21 1
48 87 62 1
10018 33 39 0
49 72 5 1
50 76 9 1
51 80 90 1
52 91 8 1
10021 39 65 0
53 34 42 1
54 52 41 1
10043 70 56 0
55 93 22 1
10048 87 62 0
56 81 65 1
10009 2 11 0
57 41 25 1
58 33 15 1
10016 100 10 0
59 77 30 1
10008 8 12 0
10014 90 10 0
60 44 76 1
61 33 93 1
62 2 44 1
63 28 27 1
64 66 69 1
10004 25 12 0
65 29 33 1
66 44 16 1
67 80 61 1
68 37 99 1
10049 72 5 0
69 47 14 1
70 78 22 1
10042 34 90 0
10024 35 33 0
71 42 21 1
72 81 16 1
10041 19 93 0
73 79 78 1
74 3 4 1
10051 80 90 0
10025 80 4 0
75 6 26 1
76 93 13 1
77 97 49 1
78 31 100 1
79 63 23 1
80 50 38 1
81 21 92 1
82 89 9 1
83 38 76 1
84 22 9 1
10052 91 8 0
85 46 17 1
86 36 25 1
87 100 96 1
88 84 78 1
89 4 53 1
90 39 9 1
10033 42 95 0
91 14 74 1
10023 76 61 0
92 100 73 1
93 96 40 1
10017 93 41 0
94 90 38 1
95 20 38 1
96 53 97 1
97 70 42 1
98 85 54 1
99 40 84 1
100 90 63 1
