Load: 8 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 42 96 1
2 75 78 1
3 11 54 1
4 37 57 1
5 9 90 1
6 75 81 1
7 30 12 1
8 89 96 1
9 66 71 1
10 87 68 1
11 49 25 1
12 83 82 1
13 77 87 1
14 6 22 1
15 50 28 1
16 77 69 1
17 16 13 1
18 55 25 1
19 23 82 1
20 64 27 1
21 82 61 1
22 56 41 1
23 27 15 1
24 54 71 1
25 8 98 1
26 10 22 1
27 47 9 1
28 13 32 1
29 93 92 1
30 19 43 1
31 44 65 1
32 86 76 1
33 29 15 1
34 85 70 1
35 49 54 1
36 61 13 1
37 82 85 1
38 29 99 1
39 75 91 1
40 59 48 1
41 37 28 1
42 21 47 1
43 1 35 1
44 77 52 1
45 94 98 1
46 35 89 1
47 94 80 1
48 64 33 1
49 63 62 1
50 60 49 1
51 22 87 1
52 52 77 1
53 24 89 1
54 82 99 1
55 80 74 1
56 18 49 1
57 42 60 1
58 100 42 1
59 42 55 1
60 26 62 1
61 62 29 1
62 52 15 1
63 72 94 1
64 84 80 1
65 78 49 1
66 61 42 1
67 91 17 1
68 41 87 1
69 94 37 1
70 31 22 1
71 37 28 1
72 55 62 1
73 5 92 1
74 96 38 1
75 2 94 1
76 33 92 1
77 53 36 1
78 51 71 1
79 45 27 1
80 16 70 1
81 48 100 1
82 40 22 1
83 15 32 1
84 35 73 1
85 55 42 1
86 52 45 1
87 56 77 1
88 24 51 1
89 9 81 1
90 86 45 1
91 57 65 1
92 12 21 1
93 26 66 1
94 25 34 1
95 61 43 1
96 1 68 1
97 65 79 1
98 82 5 1
99 28 29 1
100 55 94 1
101 92 1 1
102 58 22 1
103 77 28 1
104 65 41 1
105 79 95 1
106 82 93 1
107 33 32 1
108 69 55 1
109 46 48 1
110 18 68 1
111 55 94 1
112 34 7 1
113 37 47 1
114 53 14 1
115 83 14 1
116 40 26 1
117 51 74 1
118 91 30 1
119 80 84 1
120 50 99 1
121 18 9 1
122 23 84 1
123 58 28 1
124 24 93 1
125 84 9 1
126 16 89 1
127 9 40 1
128 86 39 1
129 38 3 1
130 69 86 1
131 60 63 1
132 60 93 1
133 42 12 1
134 98 56 1
135 94 90 1
136 92 38 1
137 82 65 1
138 40 90 1
139 89 23 1
140 96 31 1
141 43 56 1
142 77 53 1
143 90 63 1
144 84 71 1
145 28 6 1
146 48 77 1
147 7 51 1
148 74 24 1
149 96 51 1
150 65 32 1
151 51 35 1
152 20 99 1
153 36 90 1
154 54 29 1
155 43 54 1
156 71 67 1
157 36 62 1
158 20 81 1
159 54 46 1
160 75 70 1
161 79 83 1
162 78 61 1
163 60 19 1
164 71 87 1
165 47 57 1
166 28 46 1
167 32 55 1
168 77 10 1
169 91 59 1
170 84 61 1
171 46 15 1
172 75 61 1
173 78 41 1
174 50 62 1
175 10 46 1
176 37 59 1
177 17 72 1
178 65 60 1
179 43 92 1
180 87 13 1
181 6 68 1
182 23 58 1
183 26 65 1
184 21 56 1
185 18 15 1
186 76 21 1
187 99 77 1
188 71 13 1
189 85 40 1
190 15 55 1
191 25 33 1
192 89 22 1
193 22 53 1
194 55 20 1
195 84 14 1
196 33 4 1
197 22 40 1
198 80 47 1
199 15 43 1
200 65 83 1
201 41 70 1
202 27 48 1
203 22 34 1
10043 1 35 0
204 46 37 1
205 71 82 1
10015 50 28 0
206 48 51 1
207 46 75 1
208 78 74 1
209 80 50 1
210 86 34 1
211 67 36 1
212 79 73 1
213 15 22 1
214 68 4 1
215 41 79 1
216 66 35 1
217 37 41 1
218 15 79 1
10084 35 73 0
219 10 86 1
220 26 1 1
221 29 76 1
222 55 52 1
223 67 4 1
10046 35 89 0
224 44 29 1
225 23 55 1
226 86 24 1
10081 48 100 0
227 83 52 1
228 19 17 1
229 31 76 1
230 95 70 1
231 1 54 1
232 48 95 1
233 76 57 1
234 99 2 1
235 73 51 1
236 77 86 1
237 79 48 1
10096 1 68 0
238 41 92 1
239 32 81 1
240 34 14 1
241 81 28 1
242 82 87 1
243 53 88 1
244 80 58 1
245 92 56 1
246 40 20 1
247 69 46 1
248 10 95 1
249 61 28 1
250 29 9 1
251 82 59 1
252 76 43 1
253 42 28 1
254 31 86 1
10062 52 15 0
255 6 5 1
256 77 6 1
257 5 60 1
258 48 68 1
259 75 1 1
260 26 43 1
261 78 9 1
262 91 78 1
263 48 53 1
264 70 11 1
265 87 23 1
266 30 74 1
267 84 76 1
268 18 59 1
269 98 15 1
270 77 39 1
271 99 88 1
272 30 84 1
273 47 81 1
274 10 25 1
275 76 97 1
276 51 93 1
277 77 31 1
278 45 9 1
279 97 26 1
280 99 15 1
281 95 93 1
282 82 90 1
283 34 25 1
284 9 45 1
285 2 44 1
286 5 9 1
287 99 52 1
288 69 82 1
289 9 38 1
290 4 21 1
10106 82 93 0
291 64 88 1
292 75 95 1
293 20 65 1
294 46 55 1
295 63 22 1
296 23 1 1
297 53 59 1
298 31 30 1
299 84 36 1
300 49 22 1
10159 54 46 0
301 67 86 1
302 57 85 1
303 71 49 1
304 51 35 1
305 44 79 1
306 73 83 1
307 61 91 1
308 14 13 1
309 91 12 1
310 67 23 1
311 82 45 1
312 85 66 1
313 51 35 1
314 89 78 1
10050 60 49 0
315 39 34 1
10007 30 12 0
316 37 100 1
317 38 40 1
10149 96 51 0
318 30 79 1
10014 6 22 0
319 85 27 1
10166 28 46 0
10040 59 48 0
320 21 26 1
321 91 86 1
322 52 44 1
323 13 30 1
324 52 32 1
325 74 31 1
326 86 34 1
327 52 47 1
10047 94 80 0
328 5 2 1
329 29 4 1
330 98 17 1
331 63 41 1
332 85 67 1
10078 51 71 0
333 100 64 1
334 11 22 1
335 98 32 1
336 24 50 1
337 96 79 1
338 40 31 1
339 94 100 1
340 69 32 1
341 60 54 1
342 50 18 1
343 7 56 1
344 32 8 1
345 14 7 1
10136 92 38 0
346 8 56 1
347 62 91 1
348 52 67 1
349 84 66 1
350 7 2 1
351 38 89 1
352 29 66 1
353 27 71 1
354 65 63 1
355 31 16 1
356 4 29 1
357 56 88 1
358 46 7 1
359 69 53 1
10090 86 45 0
360 14 20 1
361 57 7 1
362 40 90 1
363 62 6 1
364 24 26 1
365 13 71 1
366 4 83 1
367 33 14 1
368 66 90 1
369 96 80 1
370 1 38 1
371 17 55 1
372 9 93 1
373 6 74 1
374 15 95 1
375 37 61 1
376 64 92 1
377 84 69 1
378 50 64 1
379 92 66 1
380 50 85 1
381 66 38 1
382 53 72 1
10202 27 48 0
383 67 15 1
384 1 59 1
385 4 12 1
386 36 63 1
10229 31 76 0
10239 32 81 0
387 43 51 1
388 81 83 1
389 41 87 1
10245 92 56 0
390 18 50 1
10224 44 29 0
391 76 16 1
392 32 76 1
393 51 7 1
394 65 44 1
395 49 81 1
396 31 2 1
397 94 46 1
398 37 23 1
10218 15 79 0
399 80 63 1
400 58 60 1
401 25 23 1
402 87 2 1
403 90 88 1
404 12 44 1
405 23 94 1
406 41 38 1
407 2 83 1
408 62 78 1
10021 82 61 0
409 95 2 1
410 36 37 1
411 23 12 1
412 60 86 1
413 73 79 1
414 3 6 1
415 9 93 1
10038 29 99 0
416 34 86 1
417 54 86 1
418 92 1 1
419 65 88 1
420 78 63 1
421 86 4 1
422 30 66 1
423 20 8 1
424 44 38 1
10261 78 9 0
425 63 20 1
426 75 27 1
10111 55 94 0
427 92 71 1
428 77 68 1
10018 55 25 0
429 35 10 1
430 60 8 1
10119 80 84 0
431 24 32 1
432 41 77 1
433 97 6 1
434 69 59 1
435 88 96 1
436 78 53 1
437 60 16 1
438 39 33 1
439 71 73 1
440 79 19 1
441 26 81 1
442 43 45 1
443 21 89 1
10134 98 56 0
444 20 28 1
445 54 26 1
10258 48 68 0
446 57 16 1
447 70 43 1
448 81 82 1
449 16 27 1
450 43 58 1
451 81 23 1
452 87 60 1
453 29 42 1
10095 61 43 0
10105 79 95 0
10092 12 21 0
454 57 35 1
455 96 42 1
456 3 15 1
10330 98 17 0
10306 73 83 0
457 22 46 1
458 37 3 1
459 27 96 1
10211 67 36 0
460 41 96 1
461 60 14 1
462 78 84 1
10033 29 15 0
463 21 22 1
10098 82 5 0
10173 78 41 0
464 99 74 1
465 65 44 1
466 36 14 1
467 80 37 1
468 58 95 1
10206 48 51 0
469 37 78 1
470 53 55 1
471 73 32 1
472 44 82 1
10253 42 28 0
473 91 18 1
474 60 34 1
475 48 83 1
10027 47 9 0
476 31 74 1
477 32 41 1
478 32 42 1
479 80 54 1
480 14 30 1
10116 40 26 0
10293 20 65 0
481 10 47 1
10304 51 35 0
482 90 72 1
483 13 6 1
484 2 28 1
485 85 76 1
486 82 99 1
10156 71 67 0
487 18 74 1
10187 99 77 0
488 67 9 1
10161 79 83 0
10344 32 8 0
489 10 29 1
490 83 62 1
491 85 4 1
492 87 11 1
493 57 42 1
494 21 72 1
495 88 11 1
496 9 71 1
497 48 4 1
498 8 9 1
499 3 50 1
500 59 41 1
501 1 7 1
10254 31 86 0
502 88 28 1
503 24 46 1
504 78 45 1
505 86 42 1
506 98 2 1
507 97 58 1
508 14 31 1
10065 78 49 0
509 51 34 1
510 12 1 1
511 32 57 1
10203 22 34 0
512 99 28 1
513 53 30 1
514 13 34 1
515 11 80 1
516 60 12 1
517 73 20 1
518 1 7 1
10284 9 45 0
519 4 71 1
520 22 2 1
10073 5 92 0
10099 28 29 0
521 91 49 1
10295 63 22 0
522 82 91 1
523 42 3 1
524 37 24 1
525 13 24 1
526 81 89 1
527 34 41 1
10195 84 14 0
528 58 41 1
529 36 90 1
530 22 61 1
10088 24 51 0
531 96 65 1
10060 26 62 0
532 3 73 1
533 11 68 1
10067 91 17 0
534 63 23 1
535 64 81 1
