Load: 3 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 15 69 1
2 13 55 1
3 17 69 1
4 17 4 1
5 24 88 1
6 87 40 1
7 6 46 1
8 39 35 1
9 47 4 1
10 25 30 1
11 92 46 1
12 91 65 1
13 15 47 1
14 72 25 1
15 78 24 1
16 87 81 1
17 38 83 1
18 6 73 1
19 1 29 1
20 14 83 1
21 33 92 1
22 95 18 1
23 30 52 1
24 76 62 1
25 40 86 1
26 20 50 1
27 26 58 1
28 81 69 1
29 85 34 1
30 40 87 1
31 90 31 1
32 91 83 1
33 36 63 1
34 97 17 1
35 86 40 1
36 78 76 1
37 52 64 1
38 14 5 1
39 17 35 1
40 11 41 1
41 7 31 1
42 37 66 1
43 41 76 1
44 8 6 1
45 63 43 1
46 39 47 1
47 92 99 1
48 31 64 1
49 97 78 1
50 1 86 1
51 42 12 1
52 2 65 1
53 87 58 1
54 46 43 1
55 32 20 1
56 11 12 1
57 73 82 1
58 86 74 1
59 55 44 1
60 9 33 1
61 39 98 1
62 88 98 1
10013 15 47 0
63 89 69 1
64 74 13 1
65 53 62 1
66 98 64 1
67 36 27 1
68 18 86 1
69 32 13 1
70 16 31 1
10026 20 50 0
71 33 46 1
72 68 50 1
73 64 53 1
74 43 19 1
75 83 48 1
76 24 38 1
10035 86 40 0
77 42 62 1
78 47 1 1
79 5 43 1
80 9 36 1
81 47 20 1
82 85 55 1
83 19 72 1
84 55 18 1
85 75 74 1
86 15 19 1
87 95 37 1
88 36 49 1
89 57 24 1
90 82 58 1
91 9 90 1
92 63 21 1
10034 97 17 0
93 40 86 1
94 98 90 1
95 76 56 1
96 19 9 1
97 41 64 1
98 57 69 1
99 50 80 1
100 30 90 1
101 44 13 1
102 72 45 1
103 40 7 1
104 4 39 1
105 36 30 1
10046 39 47 0
106 25 35 1
107 97 78 1
108 38 100 1
10014 72 25 0
109 21 19 1
110 80 13 1
111 40 8 1
112 73 53 1
113 35 3 1
114 41 92 1
10002 13 55 0
115 40 18 1
116 47 78 1
117 76 30 1
118 85 9 1
119 74 66 1
120 92 66 1
121 16 60 1
10022 95 18 0
122 54 32 1
123 77 17 1
10071 33 46 0
10066 98 64 0
124 18 89 1
125 82 16 1
126 81 76 1
10019 1 29 0
127 61 51 1
128 72 21 1
129 92 39 1
130 20 96 1
131 73 48 1
132 63 71 1
133 87 67 1
134 27 44 1
135 25 34 1
136 95 13 1
137 40 52 1
138 60 99 1
139 68 26 1
140 25 53 1
10038 14 5 0
141 58 7 1
142 30 95 1
143 70 64 1
144 58 43 1
145 42 43 1
146 73 88 1
147 96 76 1
10017 38 83 0
148 55 36 1
10105 36 30 0
149 57 31 1
150 78 16 1
151 90 46 1
152 94 38 1
153 41 96 1
154 16 45 1
155 13 61 1
156 58 20 1
157 8 73 1
158 8 98 1
10109 21 19 0
159 47 48 1
160 2 67 1
161 61 63 1
162 88 85 1
163 94 91 1
164 32 97 1
10093 40 86 0
165 22 54 1
166 56 74 1
167 4 29 1
168 26 20 1
169 3 17 1
170 95 74 1
171 49 89 1
172 19 31 1
173 91 74 1
174 93 73 1
175 15 36 1
176 30 89 1
177 63 51 1
178 69 44 1
179 68 41 1
180 71 32 1
181 42 59 1
182 32 49 1
183 97 77 1
184 54 38 1
185 33 99 1
186 97 77 1
187 91 20 1
10098 57 69 0
10110 80 13 0
188 67 72 1
189 28 73 1
10011 92 46 0
190 55 36 1
191 64 23 1
10112 73 53 0
192 67 91 1
193 70 11 1
194 95 69 1
195 55 85 1
196 57 89 1
197 52 98 1
198 38 23 1
199 85 93 1
10139 68 26 0
200 21 42 1
201 75 35 1
202 66 35 1
203 39 77 1
204 68 22 1
10145 42 43 0
205 49 29 1
206 87 77 1
207 54 21 1
208 94 54 1
209 49 77 1
10076 24 38 0
210 77 28 1
211 94 24 1
212 99 84 1
10052 2 65 0
10114 41 92 0
10074 43 19 0
10117 76 30 0
213 83 67 1
214 58 14 1
215 27 40 1
216 79 70 1
217 73 96 1
218 35 82 1
10172 19 31 0
10075 83 48 0
10171 49 89 0
219 91 49 1
10059 55 44 0
220 25 9 1
10099 50 80 0
221 62 35 1
222 29 9 1
10005 24 88 0
223 56 91 1
224 15 1 1
10044 8 6 0
225 81 79 1
226 7 45 1
227 76 53 1
228 69 78 1
10130 20 96 0
229 34 31 1
230 77 78 1
231 17 20 1
10062 88 98 0
232 77 71 1
10006 87 40 0
233 92 17 1
10004 17 4 0
234 52 93 1
235 49 95 1
236 60 49 1
237 29 20 1
10187 91 20 0
238 73 67 1
239 58 41 1
240 35 30 1
241 91 39 1
242 58 75 1
243 100 55 1
244 60 71 1
10181 42 59 0
10055 32 20 0
245 79 46 1
246 92 58 1
247 34 98 1
248 83 34 1
10083 19 72 0
249 76 18 1
250 49 50 1
251 85 82 1
252 32 49 1
253 20 40 1
254 90 58 1
255 71 28 1
256 25 82 1
10043 41 76 0
257 2 47 1
258 98 42 1
259 72 73 1
260 57 62 1
261 51 93 1
262 76 89 1
263 68 6 1
264 1 16 1
265 40 91 1
266 6 90 1
10211 94 24 0
267 57 12 1
268 61 20 1
269 39 44 1
270 48 63 1
10084 55 18 0
271 13 23 1
272 4 67 1
10202 66 35 0
273 87 53 1
10207 54 21 0
10104 4 39 0
274 44 28 1
275 91 93 1
10162 88 85 0
10067 36 27 0
10090 82 58 0
276 76 28 1
277 35 13 1
278 43 36 1
279 53 77 1
280 12 3 1
10186 97 77 0
10154 16 45 0
281 10 93 1
282 71 97 1
283 38 32 1
10169 3 17 0
284 11 95 1
285 89 84 1
286 57 8 1
10123 77 17 0
287 66 10 1
288 88 35 1
