Load: 1 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 25 80 1
2 65 89 1
3 80 60 1
4 54 32 1
5 36 28 1
6 60 21 1
7 9 25 1
8 74 65 1
9 27 17 1
10 83 36 1
11 60 14 1
12 74 85 1
13 97 83 1
14 74 20 1
15 37 26 1
16 71 4 1
17 88 79 1
18 12 14 1
19 91 83 1
20 46 19 1
21 35 83 1
22 87 54 1
23 69 86 1
24 75 88 1
25 97 14 1
26 14 36 1
27 28 57 1
28 81 2 1
29 15 75 1
30 12 94 1
31 71 59 1
32 12 53 1
10009 27 17 0
33 26 98 1
34 86 32 1
10015 37 26 0
35 62 63 1
36 87 86 1
37 54 90 1
38 43 26 1
39 54 67 1
40 67 37 1
41 58 62 1
42 87 76 1
43 52 62 1
44 3 80 1
45 77 65 1
46 31 37 1
10026 14 36 0
47 3 54 1
48 44 89 1
49 12 19 1
50 12 27 1
51 52 29 1
52 1 76 1
10008 74 65 0
53 44 63 1
54 10 6 1
10033 26 98 0
10004 54 32 0
55 3 94 1
10031 71 59 0
56 1 3 1
57 35 25 1
10001 25 80 0
10012 74 85 0
10042 87 76 0
58 60 6 1
59 75 12 1
60 38 70 1
10002 65 89 0
61 57 14 1
10036 87 86 0
62 37 29 1
63 95 32 1
64 13 90 1
65 90 50 1
66 67 58 1
67 14 54 1
68 15 50 1
69 68 91 1
70 98 27 1
71 46 16 1
10024 75 88 0
72 89 50 1
73 98 59 1
10034 86 32 0
74 59 65 1
75 12 26 1
76 94 18 1
10017 88 79 0
77 64 18 1
10029 15 75 0
78 2 69 1
10011 60 14 0
79 32 75 1
80 91 66 1
81 32 8 1
10022 87 54 0
82 97 6 1
83 96 25 1
84 10 68 1
85 9 92 1
86 18 22 1
87 7 98 1
88 23 24 1
10021 35 83 0
89 66 78 1
90 37 2 1
91 6 63 1
92 31 20 1
93 42 81 1
10057 35 25 0
94 40 72 1
10061 57 14 0
95 53 29 1
10010 83 36 0
96 69 4 1
97 34 88 1
98 8 73 1
99 98 60 1
100 11 12 1
10027 28 57 0
101 55 92 1
102 58 20 1
10040 67 37 0
103 57 30 1
104 82 60 1
105 59 55 1
106 80 53 1
107 6 23 1
108 37 7 1
109 33 80 1
110 81 72 1
10048 44 89 0
10079 32 75 0
10014 74 20 0
10089 66 78 0
10005 36 28 0
10069 68 91 0
10074 59 65 0
111 7 44 1
10043 52 62 0
112 44 32 1
113 41 91 1
114 54 94 1
10064 13 90 0
115 89 52 1
116 72 39 1
10066 67 58 0
117 49 16 1
118 33 63 1
119 79 5 1
10030 12 94 0
120 31 37 1
121 6 30 1
122 91 28 1
123 17 88 1
124 15 8 1
125 69 50 1
126 51 6 1
127 66 75 1
128 14 41 1
129 59 1 1
130 47 15 1
131 30 11 1
132 62 70 1
133 15 55 1
10095 53 29 0
134 83 84 1
135 26 13 1
10100 11 12 0
136 32 56 1
137 51 74 1
138 81 62 1
139 87 35 1
140 6 43 1
10067 14 54 0
10080 91 66 0
141 47 80 1
142 54 12 1
143 58 17 1
144 7 28 1
145 25 35 1
10085 9 92 0
146 16 59 1
10019 91 83 0
147 77 82 1
10041 58 62 0
148 19 28 1
149 79 99 1
150 47 14 1
10127 66 75 0
151 98 38 1
152 6 98 1
10114 54 94 0
10071 46 16 0
153 11 3 1
154 13 45 1
155 66 54 1
156 67 86 1
10098 8 73 0
157 3 86 1
158 53 93 1
159 80 99 1
160 76 61 1
161 30 53 1
10117 49 16 0
10132 62 70 0
10143 58 17 0
162 6 5 1
10049 12 19 0
10094 40 72 0
163 93 97 1
164 76 81 1
165 31 80 1
166 69 7 1
10078 2 69 0
167 80 31 1
10053 44 63 0
10148 19 28 0
10121 6 30 0
168 98 53 1
169 61 23 1
10131 30 11 0
10028 81 2 0
10090 37 2 0
10047 3 54 0
170 39 37 1
171 42 58 1
172 99 55 1
173 70 32 1
174 37 13 1
175 69 48 1
176 92 83 1
177 92 30 1
10103 57 30 0
178 65 86 1
10058 60 6 0
179 97 29 1
180 79 78 1
10108 37 7 0
10130 47 15 0
181 9 24 1
182 46 2 1
10156 67 86 0
10138 81 62 0
10136 32 56 0
10006 60 21 0
183 7 88 1
184 14 98 1
185 76 49 1
10168 98 53 0
186 99 6 1
187 38 25 1
188 63 45 1
10173 70 32 0
189 58 80 1
190 71 100 1
10023 69 86 0
191 24 15 1
192 1 48 1
193 57 96 1
10107 6 23 0
10166 69 7 0
10051 52 29 0
194 25 7 1
10111 7 44 0
195 15 31 1
196 73 30 1
10088 23 24 0
197 31 20 1
198 37 19 1
199 75 20 1
10180 79 78 0
200 94 77 1
201 93 95 1
10083 96 25 0
202 56 72 1
203 48 38 1
10115 89 52 0
204 88 47 1
205 85 20 1
206 29 53 1
10159 80 99 0
207 91 61 1
10140 6 43 0
208 72 76 1
209 78 47 1
10169 61 23 0
210 10 26 1
211 57 52 1
212 29 71 1
10178 65 86 0
213 74 84 1
214 36 10 1
215 69 78 1
10182 46 2 0
216 54 99 1
10013 97 83 0
10189 58 80 0
217 43 90 1
218 91 35 1
10081 32 8 0
219 53 34 1
220 18 40 1
221 66 11 1
222 84 64 1
223 92 50 1
224 31 57 1
10096 69 4 0
225 91 28 1
226 77 50 1
227 74 94 1
10205 85 20 0
10144 7 28 0
228 6 99 1
229 66 83 1
230 40 11 1
10120 31 37 0
10122 91 28 0
231 85 94 1
232 89 7 1
10106 80 53 0
10025 97 14 0
10052 1 76 0
10212 29 71 0
233 68 80 1
10137 51 74 0
234 78 63 1
235 89 9 1
236 13 44 1
10068 15 50 0
237 62 94 1
10109 33 80 0
238 14 48 1
10200 94 77 0
10204 88 47 0
10191 24 15 0
239 46 52 1
10167 80 31 0
240 61 35 1
