Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 80 74 1
2 35 44 1
3 92 60 1
4 41 85 1
5 40 59 1
6 60 73 1
7 78 41 1
8 30 23 1
9 54 97 1
10 13 92 1
11 3 16 1
12 43 12 1
13 64 22 1
14 22 51 1
15 54 57 1
16 22 4 1
17 98 6 1
18 46 45 1
19 77 4 1
20 26 99 1
21 30 78 1
22 36 59 1
23 86 13 1
24 88 29 1
25 80 34 1
26 81 60 1
27 58 29 1
28 97 6 1
29 86 56 1
30 97 19 1
31 93 71 1
32 36 56 1
33 19 29 1
34 27 97 1
35 39 31 1
36 80 56 1
37 66 5 1
38 40 4 1
39 33 77 1
40 92 93 1
41 62 78 1
42 81 5 1
43 41 58 1
44 27 85 1
45 32 60 1
46 44 58 1
47 81 25 1
48 83 54 1
49 22 61 1
50 69 23 1
51 10 58 1
52 56 63 1
53 88 65 1
54 70 84 1
55 8 56 1
56 37 7 1
57 43 24 1
58 80 88 1
59 9 77 1
60 57 26 1
61 62 7 1
62 42 20 1
63 66 38 1
64 76 29 1
65 48 80 1
66 44 9 1
67 53 23 1
68 57 35 1
69 16 91 1
70 89 66 1
71 81 40 1
72 1 93 1
73 61 17 1
74 23 92 1
75 49 6 1
76 29 67 1
77 61 30 1
78 95 51 1
79 56 39 1
80 3 24 1
81 98 91 1
82 38 34 1
83 17 66 1
84 38 76 1
85 79 69 1
86 28 68 1
87 11 69 1
88 43 69 1
89 100 26 1
90 100 30 1
91 72 23 1
92 25 98 1
93 35 10 1
94 39 93 1
95 45 51 1
96 69 58 1
97 12 19 1
98 24 58 1
99 71 73 1
100 36 33 1
101 54 73 1
102 3 63 1
103 1 42 1
104 82 92 1
105 61 100 1
106 81 80 1
107 39 23 1
108 46 30 1
109 39 22 1
110 63 16 1
111 17 20 1
112 14 21 1
113 22 54 1
114 32 95 1
115 64 83 1
116 46 20 1
117 28 63 1
118 48 72 1
119 12 91 1
10024 88 29 0
120 41 4 1
121 59 25 1
122 36 97 1
123 83 57 1
124 90 31 1
10025 80 34 0
125 75 98 1
126 50 36 1
127 94 61 1
128 15 81 1
129 86 10 1
130 46 66 1
131 41 43 1
132 43 32 1
133 50 15 1
134 49 79 1
135 25 3 1
136 41 60 1
137 58 50 1
138 50 36 1
10012 43 12 0
139 65 85 1
140 27 18 1
141 36 19 1
10039 33 77 0
142 5 16 1
143 82 8 1
144 64 19 1
10072 1 93 0
10049 22 61 0
145 50 85 1
146 53 8 1
147 74 9 1
148 44 48 1
149 76 18 1
150 13 23 1
151 61 36 1
152 77 91 1
153 23 2 1
154 99 76 1
155 84 5 1
156 47 23 1
157 43 50 1
158 11 79 1
159 12 21 1
160 73 43 1
161 58 82 1
162 96 16 1
163 3 74 1
164 24 72 1
165 82 18 1
166 94 7 1
167 22 86 1
168 65 59 1
169 99 6 1
170 25 42 1
171 78 75 1
172 53 70 1
173 20 5 1
174 77 24 1
175 15 32 1
10015 54 57 0
176 59 51 1
177 85 26 1
178 49 14 1
179 72 68 1
180 46 56 1
181 93 20 1
182 100 66 1
10009 54 97 0
183 93 52 1
184 29 41 1
185 97 29 1
186 44 48 1
187 57 16 1
188 61 85 1
189 27 61 1
190 23 76 1
191 63 90 1
192 36 79 1
10092 25 98 0
193 37 56 1
194 94 54 1
195 69 39 1
196 4 16 1
197 52 12 1
198 46 84 1
199 82 93 1
200 86 18 1
10095 45 51 0
201 80 24 1
202 86 73 1
203 50 26 1
204 88 43 1
205 14 67 1
206 92 68 1
207 71 19 1
208 15 76 1
209 4 19 1
210 3 80 1
10053 88 65 0
211 60 66 1
212 53 96 1
213 50 22 1
214 24 95 1
215 5 13 1
216 37 57 1
10105 61 100 0
217 79 14 1
218 15 50 1
219 91 96 1
220 37 12 1
221 56 49 1
222 58 18 1
223 89 9 1
224 26 52 1
10036 80 56 0
225 86 33 1
226 69 99 1
227 2 5 1
228 81 79 1
229 44 53 1
230 38 28 1
231 93 40 1
232 28 5 1
233 34 39 1
234 22 65 1
10140 27 18 0
235 65 42 1
236 35 15 1
237 81 49 1
10032 36 56 0
238 7 73 1
