Load: 6 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 45 62 1
2 20 44 1
3 8 32 1
4 48 65 1
5 40 21 1
6 34 15 1
7 89 20 1
8 45 48 1
9 88 75 1
10 92 21 1
11 29 77 1
12 10 99 1
13 44 90 1
14 18 31 1
15 77 5 1
16 70 67 1
17 76 19 1
18 77 86 1
19 51 91 1
20 37 56 1
21 70 33 1
22 19 51 1
23 30 4 1
24 13 5 1
25 46 81 1
26 33 84 1
27 4 48 1
28 16 69 1
29 39 13 1
30 8 42 1
31 65 9 1
32 62 66 1
33 51 28 1
34 93 9 1
35 85 11 1
36 30 99 1
37 25 9 1
38 55 36 1
39 89 14 1
40 49 12 1
41 16 9 1
42 15 91 1
43 18 38 1
44 55 3 1
45 79 34 1
46 22 35 1
47 97 64 1
48 97 77 1
49 4 79 1
50 56 88 1
51 20 38 1
52 40 86 1
53 20 2 1
54 91 11 1
55 25 96 1
56 42 12 1
57 97 85 1
58 50 68 1
59 15 2 1
60 14 62 1
61 93 8 1
62 84 61 1
63 67 82 1
64 45 86 1
65 64 34 1
66 63 15 1
67 52 35 1
68 40 25 1
69 89 82 1
70 30 59 1
71 23 43 1
72 19 71 1
73 25 72 1
74 4 85 1
75 78 5 1
76 98 40 1
77 73 70 1
78 4 18 1
79 51 14 1
80 10 25 1
81 55 13 1
82 11 99 1
83 24 52 1
84 73 68 1
85 56 36 1
86 7 30 1
87 31 27 1
88 31 89 1
89 89 33 1
90 23 14 1
91 35 95 1
92 86 93 1
93 12 69 1
94 25 60 1
95 28 45 1
96 74 16 1
97 84 38 1
98 52 22 1
99 70 91 1
100 9 38 1
101 9 54 1
102 34 39 1
103 96 45 1
104 36 56 1
105 23 92 1
106 73 45 1
107 53 60 1
108 91 5 1
109 38 18 1
110 90 38 1
111 89 36 1
112 15 7 1
113 95 30 1
114 75 94 1
115 4 84 1
116 85 94 1
117 19 54 1
118 94 10 1
119 94 5 1
120 35 3 1
121 83 79 1
122 44 94 1
123 78 97 1
124 78 64 1
125 35 34 1
126 80 84 1
127 94 87 1
128 58 60 1
129 55 67 1
130 37 15 1
131 47 4 1
132 77 64 1
133 74 3 1
134 76 8 1
135 34 74 1
136 54 98 1
10015 77 5 0
137 19 89 1
138 84 28 1
139 60 2 1
140 20 82 1
141 1 88 1
142 52 1 1
143 22 72 1
144 70 61 1
145 17 88 1
146 90 6 1
10002 20 44 0
147 87 6 1
148 71 16 1
10035 85 11 0
149 39 27 1
150 47 76 1
151 88 99 1
152 6 1 1
153 26 4 1
154 40 62 1
155 94 6 1
156 53 3 1
157 33 69 1
158 24 51 1
159 87 80 1
160 15 21 1
10067 52 35 0
161 4 67 1
162 59 5 1
163 35 1 1
164 2 37 1
165 93 80 1
166 50 87 1
167 100 86 1
168 33 39 1
169 99 17 1
170 76 45 1
171 29 26 1
172 46 62 1
10069 89 82 0
173 52 18 1
174 51 96 1
175 40 61 1
176 27 20 1
177 48 7 1
178 41 33 1
179 94 41 1
180 38 58 1
181 71 87 1
182 85 3 1
183 67 50 1
184 49 19 1
185 95 8 1
10077 73 70 0
186 92 19 1
187 28 9 1
188 21 23 1
189 2 35 1
190 34 14 1
191 9 91 1
