Load: 6 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 82 38 1
2 29 32 1
3 47 66 1
4 65 92 1
5 73 10 1
6 75 51 1
7 83 33 1
8 57 70 1
9 49 3 1
10 57 43 1
11 76 68 1
12 49 19 1
13 63 28 1
14 39 75 1
15 3 67 1
16 36 74 1
17 46 37 1
18 36 1 1
19 28 73 1
20 68 14 1
21 5 39 1
22 84 49 1
23 78 12 1
24 91 20 1
25 71 99 1
26 58 10 1
27 28 2 1
28 69 34 1
29 58 67 1
30 54 46 1
31 4 18 1
32 7 22 1
33 72 14 1
34 52 85 1
35 74 46 1
36 66 69 1
37 13 46 1
38 52 64 1
39 14 15 1
40 100 16 1
41 22 34 1
42 6 58 1
43 68 8 1
44 10 96 1
45 18 88 1
46 61 4 1
47 64 87 1
48 93 58 1
49 37 68 1
50 2 10 1
51 92 60 1
52 13 10 1
53 17 13 1
54 25 41 1
55 57 88 1
56 85 39 1
57 40 73 1
58 80 47 1
59 67 11 1
60 17 3 1
61 10 63 1
62 88 24 1
63 64 9 1
64 38 36 1
65 92 34 1
66 99 82 1
67 51 37 1
68 53 18 1
69 85 6 1
70 81 72 1
71 59 10 1
72 60 65 1
73 95 4 1
74 87 23 1
75 59 74 1
76 57 39 1
77 63 42 1
78 69 53 1
79 22 59 1
80 80 28 1
81 20 47 1
82 79 55 1
83 76 21 1
84 93 57 1
85 60 23 1
86 97 11 1
87 68 39 1
88 78 64 1
89 78 11 1
90 89 28 1
91 14 9 1
92 61 21 1
93 19 34 1
94 57 8 1
95 9 71 1
96 3 52 1
97 38 43 1
98 20 6 1
99 13 30 1
100 61 94 1
101 69 78 1
102 74 31 1
103 76 67 1
104 12 64 1
105 85 80 1
106 83 27 1
107 64 96 1
108 1 82 1
109 40 27 1
110 26 18 1
111 85 58 1
112 3 31 1
113 49 17 1
114 72 59 1
115 76 92 1
116 96 46 1
117 91 61 1
118 20 78 1
119 63 99 1
120 28 44 1
121 97 23 1
10009 49 3 0
122 11 79 1
123 12 96 1
124 40 25 1
125 37 65 1
126 88 17 1
127 39 62 1
128 86 48 1
129 21 43 1
130 74 57 1
131 39 81 1
132 15 2 1
