Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 62 31 1
2 81 7 1
3 76 23 1
4 72 30 1
5 24 31 1
6 3 63 1
7 83 68 1
8 57 5 1
9 33 79 1
10 59 34 1
11 67 89 1
12 43 92 1
13 52 58 1
14 40 25 1
15 76 34 1
16 40 59 1
17 52 99 1
18 48 57 1
19 17 40 1
20 90 50 1
21 87 60 1
22 24 22 1
23 96 5 1
24 34 90 1
25 58 9 1
26 22 96 1
27 86 23 1
28 53 7 1
29 8 83 1
30 87 40 1
31 60 57 1
32 19 38 1
33 70 11 1
34 93 46 1
35 20 43 1
36 58 61 1
37 14 66 1
38 47 54 1
39 32 36 1
40 67 66 1
41 98 59 1
42 2 7 1
43 66 8 1
44 1 15 1
45 31 47 1
46 93 45 1
47 5 100 1
48 3 26 1
49 43 73 1
50 71 11 1
51 19 38 1
52 7 23 1
53 57 38 1
54 35 8 1
55 56 7 1
56 59 95 1
57 20 53 1
58 67 27 1
59 35 8 1
60 61 78 1
61 12 65 1
62 98 91 1
63 20 89 1
64 9 22 1
65 4 11 1
66 55 53 1
67 67 14 1
68 59 75 1
69 12 69 1
70 97 85 1
71 30 66 1
72 52 89 1
73 83 59 1
74 97 10 1
75 17 55 1
76 34 38 1
77 8 20 1
78 38 46 1
79 93 91 1
80 9 4 1
81 41 63 1
82 81 44 1
83 21 9 1
84 27 81 1
85 45 68 1
86 47 66 1
87 54 68 1
88 58 87 1
89 66 57 1
90 97 94 1
91 4 63 1
92 61 38 1
93 75 21 1
94 55 48 1
95 91 58 1
96 61 37 1
97 95 79 1
98 77 5 1
99 86 98 1
100 15 54 1
101 76 51 1
102 78 32 1
103 21 53 1
104 67 98 1
105 7 93 1
106 45 55 1
107 9 68 1
108 62 52 1
109 14 27 1
110 26 4 1
111 84 40 1
112 56 18 1
113 11 63 1
114 67 69 1
115 84 6 1
116 17 71 1
117 57 43 1
118 61 55 1
119 71 64 1
10032 19 38 0
120 56 96 1
121 67 34 1
122 68 4 1
123 51 54 1
124 81 53 1
125 71 100 1
126 92 100 1
127 14 52 1
128 81 94 1
129 12 58 1
10003 76 23 0
130 18 60 1
131 21 4 1
132 89 39 1
133 3 84 1
134 2 72 1
10043 66 8 0
10018 48 57 0
10034 93 46 0
135 7 42 1
136 69 98 1
137 66 45 1
138 38 34 1
139 62 72 1
140 45 54 1
141 29 60 1
142 94 61 1
143 23 63 1
144 47 80 1
145 84 43 1
146 84 69 1
147 98 11 1
148 73 81 1
149 65 22 1
150 33 60 1
151 34 33 1
152 46 14 1
153 81 71 1
154 60 23 1
10039 32 36 0
155 68 5 1
156 52 54 1
157 10 38 1
158 74 40 1
159 11 14 1
160 49 91 1
161 36 48 1
162 100 29 1
163 53 43 1
164 82 79 1
165 48 5 1
166 70 87 1
167 40 43 1
168 46 30 1
169 24 70 1
170 59 6 1
171 98 57 1
172 41 85 1
173 25 50 1
174 83 34 1
175 85 74 1
10088 58 87 0
176 84 32 1
177 59 63 1
178 72 42 1
10068 59 75 0
179 82 61 1
180 46 47 1
10045 31 47 0
181 23 92 1
182 90 81 1
183 70 30 1
184 89 59 1
185 99 61 1
186 77 22 1
187 39 93 1
10084 27 81 0
188 24 67 1
189 40 86 1
190 70 50 1
191 98 8 1
192 64 14 1
10092 61 38 0
193 39 42 1
194 16 41 1
10020 90 50 0
195 28 96 1
196 60 66 1
197 61 4 1
198 84 21 1
199 46 84 1
200 3 49 1
201 94 95 1
202 21 45 1
203 58 2 1
10053 57 38 0
204 18 59 1
205 37 89 1
206 14 35 1
207 14 89 1
208 17 69 1
209 35 95 1
210 10 28 1
211 85 81 1
212 25 59 1
213 3 66 1
214 4 22 1
215 56 4 1
216 11 36 1
217 1 50 1
218 28 23 1
10089 66 57 0
10122 68 4 0
219 56 50 1
10082 81 44 0
220 28 64 1
221 46 13 1
222 97 39 1
223 7 44 1
224 11 8 1
10125 71 100 0
225 64 83 1
226 38 84 1
227 51 18 1
10060 61 78 0
228 36 87 1
10108 62 52 0
229 39 32 1
230 43 21 1
10065 4 11 0
231 85 51 1
232 60 43 1
233 29 25 1
234 51 36 1
235 63 6 1
10022 24 22 0
10017 52 99 0
236 29 79 1
10030 87 40 0
10149 65 22 0
10086 47 66 0
237 51 24 1
238 36 11 1
10128 81 94 0
239 88 77 1
240 30 10 1
241 27 97 1
10136 69 98 0
242 56 38 1
243 21 32 1
244 46 16 1
245 64 84 1
246 17 84 1
247 72 23 1
248 33 73 1
249 9 28 1
10076 34 38 0
250 20 62 1
251 86 55 1
252 59 71 1
253 46 91 1
254 22 66 1
255 61 49 1
256 8 13 1
257 90 96 1
258 35 18 1
259 67 40 1
260 11 45 1
261 87 25 1
262 64 76 1
263 79 18 1
264 70 40 1
10132 89 39 0
10007 83 68 0
265 96 30 1
10110 26 4 0
10064 9 22 0
266 55 96 1
267 37 47 1
268 4 58 1
10033 70 11 0
269 27 1 1
10024 34 90 0
10160 49 91 0
270 92 85 1
271 52 79 1
272 91 67 1
273 31 18 1
274 48 47 1
10096 61 37 0
10133 3 84 0
275 51 88 1
276 58 42 1
277 86 24 1
278 40 49 1
279 86 47 1
280 65 3 1
281 57 10 1
10168 46 30 0
282 27 97 1
283 55 14 1
284 40 45 1
285 13 53 1
286 29 28 1
287 19 61 1
288 92 53 1
10162 100 29 0
289 14 64 1
10048 3 26 0
290 95 15 1
291 34 82 1
10097 95 79 0
292 49 60 1
10095 91 58 0
293 83 53 1
294 4 86 1
295 29 92 1
296 76 77 1
10148 73 81 0
297 58 67 1
10127 14 52 0
298 20 44 1
299 62 58 1
10193 39 42 0
10161 36 48 0
300 24 38 1
10151 34 33 0
301 25 82 1
302 28 60 1
10225 64 83 0
303 88 59 1
10145 84 43 0
304 5 53 1
305 22 35 1
306 21 53 1
307 75 91 1
308 37 54 1
309 18 31 1
310 35 66 1
311 73 23 1
312 86 59 1
313 91 31 1
10015 76 34 0
10099 86 98 0
10197 61 4 0
10074 97 10 0
314 47 66 1
315 86 83 1
316 64 15 1
317 62 61 1
10220 28 64 0
10233 29 25 0
318 6 92 1
10224 11 8 0
10040 67 66 0
10243 21 32 0
10135 7 42 0
10041 98 59 0
10196 60 66 0
319 38 43 1
320 6 34 1
321 68 24 1
322 87 38 1
10254 22 66 0
323 76 80 1
324 29 67 1
325 4 34 1
326 44 29 1
10198 84 21 0
327 23 52 1
328 34 67 1
329 78 34 1
10170 59 6 0
330 24 72 1
331 69 13 1
10080 9 4 0
10157 10 38 0
10265 96 30 0
332 60 1 1
333 27 44 1
