Load: 2 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 27 60 1
2 47 44 1
3 17 77 1
4 7 18 1
5 48 39 1
6 25 13 1
7 44 67 1
8 91 31 1
9 11 33 1
10 79 88 1
11 25 94 1
12 79 42 1
13 70 24 1
14 27 45 1
15 37 46 1
16 30 57 1
17 72 12 1
18 57 53 1
19 61 74 1
20 90 58 1
21 93 32 1
22 18 51 1
23 49 25 1
24 17 83 1
25 49 44 1
26 29 52 1
27 91 81 1
28 41 51 1
29 48 51 1
30 64 95 1
31 46 53 1
32 95 42 1
33 98 11 1
34 86 10 1
35 69 53 1
36 46 39 1
37 22 52 1
38 43 88 1
39 40 69 1
40 48 24 1
41 70 85 1
42 54 23 1
43 38 16 1
44 30 37 1
45 50 95 1
46 58 74 1
47 13 27 1
48 3 54 1
10005 48 39 0
49 88 41 1
50 13 55 1
51 82 1 1
52 85 18 1
53 63 82 1
54 50 96 1
55 76 45 1
10013 70 24 0
56 67 22 1
57 25 70 1
58 12 49 1
59 43 66 1
60 50 78 1
61 93 9 1
62 89 100 1
63 86 64 1
64 98 90 1
65 96 79 1
66 42 32 1
67 26 75 1
68 7 34 1
69 37 11 1
70 29 65 1
71 89 20 1
72 38 71 1
73 8 15 1
74 27 42 1
75 31 50 1
76 89 61 1
77 84 7 1
78 7 19 1
79 73 66 1
80 3 82 1
81 39 94 1
82 18 49 1
83 26 17 1
84 98 30 1
85 93 25 1
10025 49 44 0
86 96 65 1
87 62 32 1
10037 22 52 0
88 50 92 1
89 97 54 1
90 97 47 1
91 73 82 1
10010 79 88 0
92 47 15 1
93 87 42 1
94 7 20 1
95 5 86 1
96 49 69 1
97 45 53 1
98 35 96 1
99 79 58 1
100 43 56 1
101 96 2 1
102 15 52 1
103 5 88 1
104 64 20 1
105 70 63 1
106 11 99 1
10033 98 11 0
107 4 16 1
108 19 77 1
109 37 13 1
110 65 55 1
111 7 70 1
112 10 16 1
10021 93 32 0
113 6 37 1
10030 64 95 0
114 88 29 1
115 89 82 1
116 81 72 1
117 48 65 1
118 67 42 1
119 20 58 1
10004 7 18 0
120 55 38 1
121 38 70 1
122 98 86 1
123 18 75 1
124 18 16 1
125 3 47 1
10077 84 7 0
126 77 84 1
127 74 79 1
128 56 12 1
129 54 12 1
130 45 22 1
10073 8 15 0
131 27 71 1
132 95 15 1
133 69 14 1
134 57 56 1
135 6 96 1
136 50 97 1
137 61 45 1
138 60 90 1
10018 57 53 0
139 70 21 1
140 49 4 1
10057 25 70 0
10051 82 1 0
10079 73 66 0
141 96 8 1
142 89 38 1
10031 46 53 0
143 99 45 1
144 29 45 1
145 46 24 1
146 15 67 1
147 34 13 1
148 43 100 1
149 29 68 1
150 33 1 1
10093 87 42 0
151 87 33 1
152 19 54 1
153 36 55 1
154 19 80 1
155 62 92 1
156 20 50 1
157 83 38 1
158 61 87 1
159 86 52 1
160 56 55 1
161 82 72 1
162 46 96 1
163 94 4 1
164 92 93 1
165 77 79 1
166 19 61 1
167 72 69 1
168 6 14 1
10125 3 47 0
169 59 29 1
10099 79 58 0
10006 25 13 0
170 83 63 1
171 13 46 1
172 90 25 1
173 32 19 1
10134 57 56 0
174 76 94 1
175 27 61 1
176 8 45 1
177 55 82 1
178 46 2 1
179 75 73 1
180 18 40 1
10027 91 81 0
181 8 20 1
10061 93 9 0
182 51 67 1
183 59 14 1
184 46 78 1
185 8 37 1
186 7 79 1
10002 47 44 0
10072 38 71 0
187 53 17 1
10094 7 20 0
10046 58 74 0
188 30 97 1
189 43 88 1
190 40 2 1
191 45 2 1
192 26 11 1
193 14 93 1
194 23 42 1
10116 81 72 0
10110 65 55 0
195 10 31 1
196 13 32 1
197 8 44 1
198 28 15 1
199 5 39 1
200 28 100 1
10096 49 69 0
10090 97 47 0
201 63 30 1
202 64 10 1
203 48 82 1
204 49 47 1
10107 4 16 0
205 70 87 1
206 13 42 1
10137 61 45 0
10114 88 29 0
207 10 42 1
10055 76 45 0
208 14 86 1
209 40 44 1
10147 34 13 0
210 8 98 1
10176 8 45 0
211 14 5 1
212 18 84 1
213 57 34 1
214 88 40 1
215 36 21 1
216 65 69 1
10066 42 32 0
217 89 16 1
218 9 8 1
10175 27 61 0
219 21 48 1
220 87 94 1
10141 96 8 0
221 75 2 1
10121 38 70 0
222 53 64 1
10158 61 87 0
223 44 9 1
224 76 56 1
10166 19 61 0
225 14 47 1
226 48 2 1
10196 13 32 0
227 66 95 1
228 38 35 1
10088 50 92 0
10124 18 16 0
229 19 65 1
230 23 15 1
10179 75 73 0
10095 5 86 0
10133 69 14 0
231 43 96 1
232 96 28 1
10148 43 100 0
10132 95 15 0
10020 90 58 0
233 54 19 1
234 70 28 1
10194 23 42 0
235 91 33 1
236 4 56 1
237 97 39 1
10016 30 57 0
238 100 61 1
239 41 88 1
10080 3 82 0
240 60 71 1
241 38 77 1
242 10 47 1
243 79 22 1
244 57 43 1
10062 89 100 0
245 69 42 1
246 5 17 1
10054 50 96 0
10052 85 18 0
247 17 79 1
248 23 21 1
249 38 50 1
10174 76 94 0
250 12 78 1
251 67 62 1
252 80 56 1
253 100 83 1
10142 89 38 0
254 79 76 1
255 45 26 1
10045 50 95 0
256 25 44 1
10019 61 74 0
257 53 87 1
10071 89 20 0
258 68 93 1
10150 33 1 0
259 42 23 1
260 66 20 1
10168 6 14 0
261 63 52 1
10212 18 84 0
10131 27 71 0
262 56 50 1
263 81 32 1
264 93 97 1
10161 82 72 0
10171 13 46 0
10167 72 69 0
265 3 5 1
10225 14 47 0
266 34 73 1
267 96 72 1
10108 19 77 0
268 95 46 1
269 59 11 1
10199 5 39 0
10123 18 75 0
10044 30 37 0
270 78 3 1
271 49 38 1
272 66 65 1
273 76 33 1
274 63 1 1
275 77 86 1
276 57 99 1
277 77 71 1
10164 92 93 0
278 11 33 1
279 83 69 1
280 50 1 1
10084 98 30 0
281 79 73 1
282 32 87 1
283 32 60 1
284 100 55 1
285 15 58 1
10029 48 51 0
10050 13 55 0
286 28 24 1
287 45 13 1
288 19 6 1
289 85 59 1
290 96 39 1
291 92 47 1
292 90 49 1
293 5 9 1
294 89 29 1
295 64 33 1
296 17 95 1
10113 6 37 0
10227 66 95 0
297 90 18 1
298 92 58 1
299 25 60 1
300 42 52 1
10012 79 42 0
301 4 94 1
10248 23 21 0
302 25 97 1
303 29 16 1
304 40 82 1
305 7 80 1
10219 21 48 0
10159 86 52 0
306 81 94 1
10268 95 46 0
307 77 18 1
10070 29 65 0
308 78 68 1
10059 43 66 0
10118 67 42 0
10233 54 19 0
10218 9 8 0
309 4 12 1
310 18 44 1
311 34 47 1
10119 20 58 0
312 11 67 1
313 67 31 1
314 41 85 1
10086 96 65 0
315 30 77 1
10001 27 60 0
316 50 7 1
10024 17 83 0
317 42 92 1
318 31 26 1
319 11 47 1
320 42 86 1
321 84 9 1
322 54 62 1
323 73 56 1
324 85 12 1
10009 11 33 0
325 51 60 1
326 8 50 1
327 59 85 1
328 16 67 1
329 86 57 1
10222 53 64 0
10209 40 44 0
10207 10 42 0
10257 53 87 0
330 42 54 1
10238 100 61 0
331 42 83 1
10270 78 3 0
332 24 43 1
10221 75 2 0
10129 54 12 0
10301 4 94 0
333 70 79 1
10249 38 50 0
334 78 23 1
10085 93 25 0
335 56 27 1
10097 45 53 0
10182 51 67 0
10244 57 43 0
336 28 70 1
337 14 32 1
338 42 92 1
339 85 91 1
340 13 59 1
341 56 15 1
342 68 90 1
10303 29 16 0
10198 28 15 0
343 1 54 1
10208 14 86 0
344 97 93 1
345 65 22 1
10232 96 28 0
346 14 95 1
10246 5 17 0
347 16 36 1
10273 76 33 0
348 96 6 1
10056 67 22 0
349 9 25 1
350 74 9 1
10220 87 94 0
351 46 4 1
352 94 24 1
353 51 49 1
354 94 26 1
10082 18 49 0
355 43 18 1
10152 19 54 0
356 51 65 1
10299 25 60 0
10204 49 47 0
357 57 20 1
358 32 48 1
359 68 65 1
360 83 28 1
10223 44 9 0
361 29 43 1
362 25 27 1
10215 36 21 0
363 11 79 1
364 9 40 1
365 31 73 1
10160 56 55 0
366 87 81 1
367 10 32 1
368 87 1 1
10245 69 42 0
10078 7 19 0
10276 57 99 0
369 60 38 1
370 27 13 1
371 58 8 1
10039 40 69 0
10295 64 33 0
372 80 1 1
10326 8 50 0
10200 28 100 0
373 22 93 1
374 60 96 1
375 24 37 1
10003 17 77 0
10117 48 65 0
376 81 90 1
377 72 70 1
378 36 14 1
379 69 67 1
380 44 81 1
10226 48 2 0
381 36 93 1
382 17 60 1
383 51 74 1
384 55 38 1
385 25 52 1
386 45 44 1
387 55 96 1
388 29 26 1
10305 7 80 0
10201 63 30 0
10287 45 13 0
389 11 1 1
10180 18 40 0
10087 62 32 0
10250 12 78 0
390 58 31 1
391 67 5 1
392 29 95 1
393 20 26 1
10358 32 48 0
10242 10 47 0
394 56 90 1
10350 74 9 0
395 96 17 1
396 73 69 1
397 19 24 1
398 8 90 1
10269 59 11 0
399 57 82 1
400 37 23 1
401 49 57 1
10008 91 31 0
10098 35 96 0
10011 25 94 0
10342 68 90 0
10353 51 49 0
402 93 95 1
10336 28 70 0
403 15 9 1
10261 63 52 0
404 94 80 1
405 24 2 1
406 47 28 1
10302 25 97 0
407 77 51 1
408 75 16 1
409 40 45 1
410 50 27 1
411 23 2 1
10130 45 22 0
10177 55 82 0
412 70 7 1
413 97 71 1
10334 78 23 0
414 53 26 1
415 1 58 1
10349 9 25 0
416 79 9 1
10368 87 1 0
417 100 93 1
418 81 21 1
419 74 82 1
420 42 63 1
421 90 30 1
10217 89 16 0
422 20 9 1
423 27 3 1
424 1 71 1
425 20 32 1
10328 16 67 0
426 83 87 1
10235 91 33 0
427 26 44 1
428 95 59 1
10339 85 91 0
10224 76 56 0
429 19 68 1
10322 54 62 0
430 32 84 1
10213 57 34 0
431 59 4 1
10075 31 50 0
432 98 52 1
10127 74 79 0
433 97 34 1
10369 60 38 0
10229 19 65 0
10102 15 52 0
434 62 65 1
10359 68 65 0
435 87 91 1
10170 83 63 0
10357 57 20 0
436 47 94 1
437 68 14 1
438 98 74 1
439 13 59 1
10138 60 90 0
440 17 5 1
10042 54 23 0
441 14 65 1
442 2 6 1
443 67 35 1
444 96 18 1
10264 93 97 0
445 19 53 1
10360 83 28 0
10181 8 20 0
446 89 31 1
447 19 17 1
448 76 97 1
10023 49 25 0
449 8 59 1
450 10 67 1
451 36 98 1
10091 73 82 0
452 96 51 1
453 49 6 1
10256 25 44 0
454 20 79 1
10034 86 10 0
10163 94 4 0
10363 11 79 0
455 27 97 1
456 91 21 1
457 62 52 1
458 27 56 1
459 28 50 1
10377 72 70 0
10412 70 7 0
460 77 79 1
10364 9 40 0
10058 12 49 0
10408 75 16 0
461 23 78 1
10067 26 75 0
462 43 38 1
10420 42 63 0
463 6 87 1
10169 59 29 0
10333 70 79 0
10430 32 84 0
464 57 68 1
465 81 14 1
466 11 2 1
467 18 56 1
10271 49 38 0
468 14 19 1
10262 56 50 0
10384 55 38 0
469 94 90 1
10284 100 55 0
10043 38 16 0
470 23 69 1
10143 99 45 0
471 79 3 1
10380 44 81 0
10414 53 26 0
10187 53 17 0
10383 51 74 0
10047 13 27 0
10331 42 83 0
10040 48 24 0
472 59 27 1
473 84 80 1
474 38 81 1
10263 81 32 0
475 8 4 1
10007 44 67 0
476 66 15 1
477 23 83 1
10419 74 82 0
10241 38 77 0
10300 42 52 0
478 47 10 1
479 61 93 1
10274 63 1 0
10291 92 47 0
10439 13 59 0
480 8 18 1
481 59 7 1
482 91 18 1
483 87 45 1
10100 43 56 0
484 60 47 1
485 52 90 1
10015 37 46 0
486 73 27 1
487 82 51 1
10247 17 79 0
488 28 95 1
10069 37 11 0
10106 11 99 0
489 76 48 1
490 9 70 1
10319 11 47 0
10428 95 59 0
491 15 46 1
492 41 11 1
10324 85 12 0
493 59 37 1
494 98 42 1
10172 90 25 0
495 57 94 1
496 29 20 1
10285 15 58 0
10014 27 45 0
10255 45 26 0
497 86 79 1
498 86 23 1
499 99 24 1
10109 37 13 0
10346 14 95 0
500 90 70 1
501 10 92 1
502 70 29 1
10286 28 24 0
10356 51 65 0
503 86 82 1
504 88 17 1
505 38 88 1
506 51 72 1
507 14 97 1
508 82 79 1
10140 49 4 0
509 71 44 1
510 41 51 1
511 21 8 1
10453 49 6 0
512 47 91 1
10332 24 43 0
513 9 69 1
10272 66 65 0
10373 22 93 0
514 32 2 1
10407 77 51 0
515 86 74 1
516 25 49 1
517 65 27 1
518 45 76 1
10092 47 15 0
10188 30 97 0
519 32 87 1
520 67 64 1
10386 45 44 0
521 37 90 1
10139 70 21 0
522 79 32 1
10473 84 80 0
10395 96 17 0
523 95 57 1
524 56 85 1
525 88 73 1
10294 89 29 0
10191 45 2 0
10432 98 52 0
526 80 84 1
527 83 27 1
10089 97 54 0
528 65 70 1
10313 67 31 0
10216 65 69 0
529 61 41 1
10234 70 28 0
10449 8 59 0
10462 43 38 0
530 34 63 1
531 91 44 1
10283 32 60 0
10312 11 67 0
10507 14 97 0
532 32 10 1
10184 46 78 0
10398 8 90 0
533 75 32 1
534 51 92 1
535 18 97 1
536 57 5 1
537 21 24 1
10484 60 47 0
10457 62 52 0
10065 96 79 0
538 37 74 1
539 79 77 1
10205 70 87 0
540 64 98 1
541 43 63 1
542 69 95 1
10509 71 44 0
10026 29 52 0
543 16 30 1
10402 93 95 0
