Load: 10 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 19 65 1
2 11 82 1
3 67 66 1
4 32 37 1
5 51 61 1
6 26 5 1
7 45 10 1
8 49 18 1
9 17 39 1
10 42 88 1
11 62 25 1
12 48 18 1
13 95 33 1
14 80 48 1
15 18 2 1
16 50 5 1
17 44 31 1
18 76 19 1
19 32 51 1
20 95 69 1
21 3 45 1
22 64 16 1
23 32 36 1
24 88 64 1
25 11 29 1
26 68 70 1
27 49 85 1
28 97 35 1
29 43 10 1
30 68 17 1
31 74 58 1
32 39 5 1
33 27 64 1
34 64 90 1
35 33 26 1
36 97 12 1
37 2 37 1
38 2 64 1
39 37 20 1
40 79 16 1
41 33 16 1
42 15 41 1
43 12 91 1
44 19 11 1
45 34 55 1
46 44 16 1
47 53 7 1
48 9 100 1
49 38 41 1
50 50 52 1
51 10 46 1
52 48 78 1
53 72 32 1
54 36 15 1
55 7 76 1
56 63 30 1
57 62 80 1
58 1 58 1
59 84 39 1
60 38 96 1
61 53 67 1
62 58 57 1
63 98 45 1
64 82 79 1
65 53 67 1
66 86 33 1
67 6 2 1
68 69 61 1
69 26 21 1
70 35 68 1
71 19 91 1
72 15 26 1
73 49 91 1
74 29 77 1
75 98 53 1
76 56 49 1
77 58 65 1
78 86 68 1
79 83 75 1
80 46 94 1
81 15 44 1
82 59 17 1
83 17 96 1
84 29 50 1
85 32 76 1
86 34 30 1
87 30 39 1
88 79 63 1
89 42 74 1
90 67 61 1
91 24 30 1
92 75 96 1
93 4 88 1
94 78 40 1
95 58 68 1
96 96 30 1
97 46 41 1
98 64 40 1
99 71 80 1
100 14 84 1
101 2 84 1
102 56 48 1
103 90 94 1
104 38 6 1
105 43 83 1
106 82 10 1
107 2 95 1
108 86 87 1
109 7 11 1
110 83 35 1
111 9 15 1
112 50 22 1
113 37 41 1
114 10 37 1
115 86 48 1
116 98 9 1
117 32 86 1
118 95 25 1
119 58 17 1
120 36 70 1
121 30 81 1
122 16 18 1
123 80 82 1
124 55 59 1
125 65 70 1
126 34 83 1
127 20 54 1
128 1 84 1
129 64 96 1
130 45 34 1
131 52 95 1
132 8 37 1
133 20 51 1
134 26 28 1
135 26 77 1
136 57 25 1
137 46 42 1
138 79 95 1
139 64 33 1
140 90 26 1
141 6 11 1
142 1 49 1
143 1 37 1
144 78 77 1
145 35 28 1
146 98 40 1
147 22 59 1
148 31 2 1
149 34 99 1
150 48 21 1
151 11 86 1
10005 51 61 0
152 10 68 1
153 47 5 1
154 76 25 1
155 92 17 1
156 100 43 1
157 31 8 1
158 61 71 1
159 48 12 1
160 31 93 1
161 87 78 1
162 74 75 1
163 70 96 1
164 65 59 1
165 94 3 1
166 11 80 1
167 93 58 1
168 86 18 1
169 96 77 1
170 13 31 1
171 47 51 1
172 50 60 1
173 84 67 1
174 50 58 1
175 68 95 1
176 78 50 1
177 6 66 1
178 4 82 1
179 16 86 1
180 98 44 1
181 44 35 1
182 85 30 1
183 50 16 1
184 43 4 1
185 25 49 1
186 90 64 1
187 61 100 1
188 83 40 1
189 71 25 1
190 78 2 1
191 72 81 1
192 28 84 1
10043 12 91 0
193 42 23 1
194 73 32 1
195 60 83 1
196 51 99 1
197 8 81 1
198 91 68 1
199 3 94 1
200 72 97 1
201 59 3 1
202 18 8 1
203 73 82 1
204 64 62 1
10021 3 45 0
205 40 59 1
206 28 24 1
207 37 3 1
208 37 13 1
209 23 21 1
210 63 45 1
211 88 35 1
212 3 30 1
10015 18 2 0
213 74 34 1
214 78 22 1
215 25 42 1
216 81 10 1
217 37 27 1
218 92 59 1
219 57 74 1
220 94 79 1
221 7 5 1
222 19 71 1
223 95 40 1
224 75 19 1
225 81 31 1
226 99 3 1
227 78 49 1
228 97 63 1
229 82 57 1
230 78 53 1
231 44 36 1
232 14 87 1
233 95 58 1
234 81 20 1
235 64 81 1
236 38 45 1
237 35 80 1
238 10 69 1
239 70 44 1
240 97 73 1
10062 58 57 0
241 77 76 1
242 95 7 1
243 2 78 1
10001 19 65 0
244 100 46 1
245 92 20 1
246 98 89 1
247 10 59 1
248 43 95 1
249 16 42 1
250 24 74 1
251 48 36 1
252 81 32 1
10017 44 31 0
253 41 10 1
254 40 61 1
255 77 74 1
10007 45 10 0
256 70 46 1
257 14 48 1
258 7 68 1
259 14 83 1
260 79 37 1
261 73 39 1
262 48 25 1
263 34 30 1
264 76 49 1
265 44 87 1
266 33 95 1
267 63 27 1
268 53 64 1
269 68 49 1
270 75 66 1
271 95 72 1
272 73 1 1
273 46 36 1
274 31 79 1
275 51 30 1
276 22 63 1
277 36 64 1
10078 86 68 0
278 87 81 1
279 72 99 1
280 68 67 1
281 3 76 1
282 92 32 1
283 90 30 1
10011 62 25 0
284 60 100 1
285 70 53 1
10022 64 16 0
286 10 12 1
287 17 50 1
10103 90 94 0
288 93 91 1
10088 79 63 0
289 68 89 1
290 79 66 1
291 6 8 1
292 44 32 1
293 21 52 1
294 41 6 1
295 27 5 1
296 86 43 1
297 58 84 1
298 25 91 1
299 17 43 1
300 66 76 1
301 61 82 1
302 6 72 1
303 16 80 1
304 90 4 1
305 60 66 1
306 15 36 1
307 36 96 1
308 11 5 1
309 86 67 1
310 27 71 1
311 12 87 1
312 28 74 1
10094 78 40 0
313 20 87 1
314 70 27 1
315 12 95 1
316 93 8 1
317 73 20 1
318 89 82 1
319 85 35 1
320 59 80 1
321 28 34 1
10104 38 6 0
322 47 66 1
323 65 25 1
324 18 98 1
325 56 73 1
326 96 86 1
327 48 88 1
328 71 68 1
329 35 86 1
330 23 72 1
331 55 76 1
332 54 7 1
