Load: 2 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 10 18 1
2 27 57 1
3 12 65 1
4 45 78 1
5 65 94 1
6 49 17 1
7 23 47 1
8 62 78 1
9 96 1 1
10 28 69 1
11 28 27 1
12 36 82 1
13 12 75 1
14 61 71 1
15 57 43 1
16 55 79 1
17 40 95 1
18 47 52 1
19 36 29 1
20 63 45 1
21 17 70 1
22 54 39 1
23 31 53 1
24 40 73 1
25 56 90 1
26 43 35 1
27 35 37 1
28 15 97 1
29 88 46 1
30 35 84 1
31 63 51 1
32 14 36 1
33 1 33 1
34 33 44 1
35 48 74 1
36 81 60 1
37 82 91 1
38 69 77 1
39 40 2 1
40 13 91 1
41 100 83 1
42 85 95 1
43 13 22 1
44 63 64 1
45 59 26 1
46 44 25 1
47 85 19 1
48 42 28 1
49 44 87 1
50 25 68 1
51 64 6 1
52 42 3 1
53 45 31 1
54 94 60 1
55 15 55 1
56 15 80 1
57 81 17 1
58 29 67 1
59 21 19 1
60 61 39 1
61 66 84 1
10006 49 17 0
62 42 5 1
63 18 42 1
64 6 40 1
65 18 13 1
66 83 18 1
67 11 39 1
10016 55 79 0
68 100 32 1
69 51 18 1
70 54 98 1
71 34 44 1
10020 63 45 0
72 66 99 1
10025 56 90 0
73 28 13 1
74 18 86 1
75 11 51 1
76 69 70 1
77 2 19 1
78 94 76 1
79 14 44 1
80 24 88 1
81 47 51 1
82 5 96 1
83 5 83 1
84 17 90 1
10004 45 78 0
85 54 56 1
86 84 16 1
87 74 69 1
88 33 36 1
89 36 13 1
90 89 18 1
91 26 40 1
92 40 12 1
93 85 66 1
94 38 37 1
95 10 9 1
96 57 31 1
97 96 59 1
98 99 36 1
99 41 23 1
100 8 25 1
101 64 81 1
102 59 68 1
103 56 34 1
104 8 66 1
105 67 88 1
10002 27 57 0
106 64 51 1
107 28 8 1
108 7 45 1
109 20 37 1
110 42 49 1
111 27 57 1
112 56 62 1
10062 42 5 0
113 24 31 1
114 32 96 1
115 12 99 1
116 2 96 1
117 70 22 1
118 77 40 1
119 75 91 1
120 29 96 1
121 88 85 1
122 86 28 1
123 28 37 1
124 14 81 1
10073 28 13 0
125 18 91 1
10027 35 37 0
10065 18 13 0
10054 94 60 0
126 27 97 1
127 91 57 1
128 63 73 1
129 57 5 1
130 87 21 1
131 50 64 1
10066 83 18 0
10053 45 31 0
10035 48 74 0
132 7 91 1
133 66 23 1
10078 94 76 0
134 74 34 1
10103 56 34 0
10046 44 25 0
135 39 50 1
136 80 15 1
137 39 22 1
138 69 98 1
139 31 2 1
140 44 89 1
141 17 85 1
142 44 76 1
143 99 55 1
144 11 54 1
10047 85 19 0
145 21 100 1
146 50 24 1
147 99 29 1
148 69 87 1
149 53 77 1
10018 47 52 0
150 84 35 1
10001 10 18 0
10068 100 32 0
151 39 89 1
152 16 87 1
153 50 30 1
154 67 84 1
155 75 7 1
156 83 95 1
157 68 20 1
10130 87 21 0
158 27 25 1
159 45 61 1
160 57 30 1
161 29 17 1
162 7 22 1
163 4 82 1
164 66 56 1
165 87 17 1
166 59 25 1
167 82 94 1
10014 61 71 0
168 32 30 1
169 95 84 1
10012 36 82 0
170 93 25 1
171 24 63 1
172 99 50 1
173 86 59 1
174 92 9 1
10033 1 33 0
10036 81 60 0
175 81 82 1
176 16 93 1
177 68 23 1
10086 84 16 0
178 51 90 1
179 66 58 1
180 83 50 1
181 86 37 1
182 70 12 1
183 12 64 1
184 21 48 1
185 70 16 1
186 2 6 1
10142 44 76 0
10114 32 96 0
187 98 97 1
188 90 17 1
189 36 83 1
190 12 90 1
191 24 70 1
10089 36 13 0
10140 44 89 0
10058 29 67 0
192 33 36 1
193 48 41 1
194 30 12 1
10013 12 75 0
195 66 61 1
10105 67 88 0
10076 69 70 0
196 2 38 1
197 5 6 1
10087 74 69 0
198 47 93 1
199 86 8 1
10128 63 73 0
10052 42 3 0
200 30 20 1
201 95 9 1
202 74 13 1
203 24 45 1
204 3 97 1
205 23 17 1
206 13 7 1
207 30 57 1
208 82 58 1
209 15 10 1
210 6 67 1
211 37 42 1
212 56 9 1
10159 45 61 0
213 18 52 1
10096 57 31 0
214 71 74 1
215 32 40 1
216 4 90 1
10034 33 44 0
10137 39 22 0
217 68 17 1
218 53 13 1
219 54 82 1
10150 84 35 0
220 23 22 1
221 10 83 1
222 26 81 1
223 64 92 1
224 46 62 1
10187 98 97 0
10176 16 93 0
225 82 83 1
226 42 36 1
227 7 64 1
228 80 100 1
229 69 51 1
230 11 31 1
231 35 2 1
10092 40 12 0
232 46 6 1
233 42 68 1
234 20 76 1
235 45 64 1
236 45 66 1
10174 92 9 0
10045 59 26 0
237 83 37 1
10037 82 91 0
10198 47 93 0
238 76 55 1
10205 23 17 0
10063 18 42 0
239 60 2 1
240 38 74 1
241 5 65 1
242 81 70 1
243 42 16 1
244 61 1 1
245 59 81 1
246 53 57 1
247 65 87 1
248 73 13 1
249 56 9 1
250 90 25 1
251 30 71 1
252 19 8 1
253 73 86 1
10201 95 9 0
254 72 30 1
10064 6 40 0
10192 33 36 0
255 48 79 1
10031 63 51 0
256 85 22 1
257 64 84 1
258 36 30 1
259 8 60 1
260 45 96 1
10200 30 20 0
261 14 4 1
10145 21 100 0
10188 90 17 0
10143 99 55 0
10147 99 29 0
262 63 61 1
10115 12 99 0
263 25 57 1
10189 36 83 0
264 87 77 1
265 57 13 1
266 80 100 1
10032 14 36 0
267 65 68 1
10042 85 95 0
268 46 16 1
10069 51 18 0
269 32 47 1
10003 12 65 0
270 83 52 1
10169 95 84 0
271 81 41 1
272 76 48 1
273 63 76 1
274 76 73 1
275 77 44 1
10121 88 85 0
276 23 38 1
277 57 60 1
10224 46 62 0
278 70 39 1
10060 61 39 0
10070 54 98 0
10079 14 44 0
279 89 41 1
