Load: 10 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 1 28 1
2 28 56 1
3 100 54 1
4 16 70 1
5 2 36 1
6 7 88 1
7 75 11 1
8 32 2 1
9 34 47 1
10 25 82 1
11 75 97 1
12 42 1 1
13 68 50 1
14 2 90 1
15 20 96 1
16 82 24 1
17 80 16 1
18 58 93 1
19 67 55 1
20 27 13 1
21 51 45 1
22 43 100 1
23 99 62 1
24 12 5 1
25 47 77 1
26 67 48 1
27 34 23 1
28 1 14 1
29 65 76 1
30 37 9 1
31 28 94 1
32 88 30 1
33 61 25 1
34 56 71 1
35 45 65 1
36 85 26 1
37 38 89 1
38 93 49 1
39 53 51 1
40 20 12 1
41 52 82 1
42 62 71 1
43 42 52 1
44 84 58 1
45 13 49 1
46 45 5 1
47 21 14 1
48 32 25 1
49 7 26 1
50 87 30 1
51 37 84 1
52 3 47 1
53 86 15 1
54 51 19 1
55 89 55 1
56 66 56 1
57 81 24 1
58 1 37 1
59 99 70 1
60 39 91 1
61 96 24 1
62 74 25 1
63 50 71 1
64 72 63 1
65 99 87 1
66 97 51 1
67 52 53 1
68 22 29 1
69 7 15 1
70 12 35 1
71 68 71 1
72 66 45 1
73 12 23 1
74 29 30 1
75 77 25 1
76 94 24 1
77 74 12 1
78 5 28 1
79 22 35 1
80 86 4 1
81 61 19 1
82 72 52 1
83 65 19 1
84 39 96 1
85 19 7 1
86 70 28 1
87 22 62 1
88 82 38 1
89 73 97 1
90 98 81 1
91 25 40 1
92 24 34 1
93 36 81 1
94 77 12 1
95 63 13 1
96 43 61 1
97 9 22 1
98 51 47 1
99 57 64 1
100 58 27 1
101 70 36 1
102 4 20 1
103 92 89 1
104 20 1 1
105 21 26 1
106 27 89 1
107 88 55 1
108 72 9 1
109 68 2 1
110 8 42 1
111 43 56 1
112 53 72 1
113 51 18 1
114 32 12 1
115 16 52 1
116 16 88 1
117 6 55 1
118 35 33 1
119 45 31 1
120 96 81 1
121 5 63 1
122 19 86 1
123 67 73 1
124 79 33 1
125 21 48 1
126 100 84 1
127 11 33 1
128 4 61 1
129 62 61 1
130 15 93 1
131 16 65 1
132 85 79 1
133 60 21 1
134 100 30 1
135 4 48 1
136 36 46 1
137 6 59 1
138 93 82 1
139 17 61 1
140 41 81 1
141 69 94 1
142 82 14 1
143 41 9 1
144 21 74 1
145 52 18 1
146 37 56 1
147 4 9 1
148 26 13 1
149 24 95 1
150 56 33 1
151 89 86 1
152 76 49 1
153 83 56 1
154 94 90 1
155 65 79 1
156 57 78 1
157 47 66 1
158 83 91 1
159 59 61 1
160 32 55 1
161 80 21 1
162 23 19 1
163 91 19 1
164 86 42 1
165 25 70 1
166 53 81 1
167 100 37 1
168 41 34 1
169 7 49 1
170 22 10 1
171 25 63 1
172 24 77 1
173 35 100 1
174 34 36 1
175 29 83 1
176 16 68 1
177 41 98 1
178 100 23 1
179 50 14 1
180 73 26 1
181 78 72 1
182 4 12 1
183 4 45 1
184 10 8 1
185 53 64 1
186 54 92 1
187 34 66 1
188 33 43 1
189 26 75 1
190 84 92 1
191 21 38 1
192 48 64 1
193 65 14 1
194 35 77 1
195 16 74 1
196 27 93 1
197 94 69 1
198 41 80 1
199 1 59 1
200 76 38 1
201 98 32 1
202 8 20 1
203 96 19 1
204 32 94 1
205 43 55 1
206 97 74 1
207 73 48 1
208 59 82 1
209 80 3 1
210 38 11 1
211 35 24 1
212 20 92 1
213 7 6 1
214 5 30 1
215 90 40 1
216 90 28 1
217 98 29 1
218 94 98 1
219 63 95 1
220 85 19 1
221 34 80 1
222 74 42 1
223 50 96 1
224 99 32 1
225 60 77 1
226 57 36 1
227 99 12 1
228 50 31 1
229 99 82 1
230 63 79 1
231 63 95 1
232 60 1 1
233 18 16 1
234 3 29 1
235 18 6 1
236 97 81 1
