Load: 10 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 14 28 1
2 81 33 1
3 82 84 1
4 69 12 1
5 35 13 1
6 13 14 1
7 1 97 1
8 97 95 1
9 13 99 1
10 17 40 1
11 38 82 1
12 17 19 1
13 79 50 1
14 90 67 1
15 4 71 1
16 53 29 1
17 57 54 1
18 66 82 1
19 7 41 1
20 35 61 1
21 1 78 1
22 52 70 1
23 38 55 1
24 76 65 1
25 22 75 1
26 73 35 1
27 87 77 1
28 71 2 1
29 47 38 1
30 77 72 1
31 8 22 1
32 47 59 1
33 80 29 1
34 72 48 1
35 61 82 1
36 43 63 1
37 23 78 1
38 81 97 1
39 28 44 1
40 84 98 1
41 27 10 1
42 2 39 1
43 55 60 1
44 61 93 1
45 66 59 1
46 33 100 1
47 95 42 1
48 1 7 1
49 28 5 1
50 89 6 1
51 24 62 1
52 26 71 1
53 95 24 1
54 23 56 1
55 23 16 1
56 63 5 1
57 69 73 1
58 2 88 1
59 41 35 1
60 95 12 1
61 15 39 1
62 76 86 1
63 96 34 1
64 33 10 1
65 92 43 1
66 75 60 1
67 79 21 1
68 69 28 1
69 42 45 1
70 18 75 1
71 7 13 1
72 12 96 1
73 72 42 1
74 62 59 1
75 72 51 1
76 50 52 1
77 95 6 1
78 45 16 1
79 50 53 1
80 95 75 1
81 47 6 1
82 15 59 1
83 41 59 1
84 67 21 1
85 94 40 1
86 7 61 1
87 16 14 1
88 11 45 1
89 26 60 1
90 67 70 1
91 28 83 1
92 36 25 1
93 47 35 1
94 87 46 1
95 55 2 1
96 57 19 1
97 97 9 1
98 3 100 1
99 34 86 1
100 72 49 1
101 53 73 1
102 34 7 1
103 84 19 1
104 28 94 1
105 19 16 1
106 71 41 1
107 80 68 1
108 27 1 1
109 48 5 1
110 36 69 1
111 62 3 1
112 7 28 1
113 3 45 1
114 99 38 1
115 55 83 1
116 92 54 1
117 43 74 1
118 93 59 1
119 67 49 1
120 39 60 1
121 20 56 1
122 3 95 1
123 58 2 1
124 60 70 1
125 72 32 1
126 37 22 1
127 77 44 1
128 21 76 1
129 80 33 1
130 91 82 1
131 4 31 1
132 67 88 1
133 28 99 1
134 2 22 1
135 80 34 1
136 86 74 1
137 9 64 1
138 3 31 1
139 51 57 1
140 34 53 1
141 58 27 1
142 87 41 1
143 13 41 1
144 30 49 1
145 49 75 1
146 39 60 1
147 12 20 1
148 44 62 1
149 37 49 1
150 74 75 1
151 92 41 1
152 35 19 1
153 29 26 1
154 3 42 1
155 85 5 1
156 49 19 1
157 34 10 1
158 68 84 1
159 48 53 1
160 84 100 1
161 27 85 1
162 35 48 1
163 58 38 1
164 26 97 1
165 82 99 1
166 29 63 1
167 98 8 1
168 78 9 1
169 36 87 1
170 82 21 1
171 87 80 1
172 32 24 1
173 47 95 1
174 53 93 1
175 39 83 1
176 11 64 1
177 29 38 1
178 41 72 1
179 92 77 1
180 15 32 1
181 59 75 1
182 33 14 1
183 4 44 1
184 17 7 1
185 43 96 1
186 49 16 1
187 79 34 1
188 57 31 1
189 37 23 1
190 65 2 1
191 68 59 1
192 78 63 1
193 85 91 1
194 70 18 1
195 21 34 1
196 50 87 1
197 96 24 1
198 80 91 1
199 12 72 1
200 13 92 1
201 71 75 1
202 96 27 1
203 82 44 1
204 15 48 1
205 40 81 1
206 62 59 1
207 44 47 1
208 7 87 1
209 61 82 1
210 88 97 1
211 11 25 1
212 2 62 1
213 80 96 1
214 9 58 1
215 53 72 1
216 55 52 1
217 99 93 1
218 32 28 1
219 9 34 1
220 54 32 1
221 27 99 1
222 58 49 1
223 60 59 1
224 65 83 1
225 98 88 1
226 14 36 1
227 29 40 1
228 51 72 1
229 10 20 1
230 42 8 1
231 33 7 1
232 19 44 1
233 76 100 1
10068 69 28 0
234 100 39 1
235 87 68 1
10036 43 63 0
236 24 5 1
237 100 8 1
238 50 89 1
239 4 88 1
240 69 38 1
10041 27 10 0
241 55 72 1
242 26 33 1
10001 14 28 0
10042 2 39 0
243 65 48 1
10085 94 40 0
244 61 99 1
245 7 44 1
246 26 86 1
247 11 77 1
10076 50 52 0
248 88 67 1
249 82 27 1
250 69 50 1
251 10 48 1
252 30 32 1
253 4 25 1
254 48 60 1
255 92 96 1
256 95 96 1
10004 69 12 0
257 28 91 1
258 80 67 1
259 2 68 1
260 67 48 1
261 81 14 1
262 24 21 1
263 90 58 1
264 66 11 1
265 5 77 1
266 44 27 1
267 72 54 1
268 51 23 1
269 90 77 1
270 52 63 1
271 50 87 1
272 37 90 1
273 57 70 1
274 22 57 1
275 57 53 1
276 28 9 1
10014 90 67 0
277 45 72 1
278 42 98 1
279 83 49 1
280 21 5 1
281 51 53 1
282 43 34 1
10039 28 44 0
283 74 85 1
284 100 48 1
285 77 62 1
286 32 80 1
10006 13 14 0
287 92 89 1
288 70 1 1
289 82 59 1
290 4 21 1
291 46 91 1
292 13 56 1
293 62 90 1
294 37 42 1
295 64 76 1
296 39 92 1
297 57 19 1
298 6 1 1
299 23 33 1
300 66 5 1
301 51 42 1
302 90 33 1
303 93 49 1
304 61 17 1
305 78 92 1
306 79 87 1
307 18 27 1
308 68 97 1
10095 55 2 0
10119 67 49 0
10040 84 98 0
309 50 84 1
310 48 21 1
311 13 15 1
312 81 95 1
313 100 60 1
314 5 86 1
315 39 41 1
316 29 26 1
317 4 58 1
318 55 4 1
319 77 65 1
320 39 100 1
321 42 95 1
322 93 61 1
323 22 93 1
324 18 56 1
10020 35 61 0
325 49 9 1
326 35 6 1
327 92 43 1
328 90 38 1
329 99 92 1
330 75 57 1
331 93 40 1
332 24 69 1
333 36 65 1
10116 92 54 0
10111 62 3 0
334 78 61 1
335 3 85 1
336 46 69 1
337 77 82 1
338 69 8 1
339 74 1 1
340 34 5 1
341 19 99 1
342 51 30 1
343 94 100 1
10025 22 75 0
344 34 85 1
345 79 94 1
346 37 24 1
347 98 45 1
348 50 14 1
349 70 93 1
350 85 35 1
351 86 40 1
352 83 6 1
353 71 77 1
354 87 100 1
355 64 5 1
356 77 83 1
357 51 24 1
358 89 16 1
359 74 53 1
360 9 32 1
361 88 26 1
362 71 18 1
10117 43 74 0
363 73 100 1
364 94 2 1
365 89 62 1
366 4 2 1
367 89 40 1
368 65 82 1
369 65 99 1
370 18 72 1
371 21 57 1
372 61 40 1
373 63 8 1
374 52 78 1
375 30 75 1
376 53 54 1
10045 66 59 0
377 80 28 1
378 70 84 1
379 53 26 1
380 69 37 1
381 32 99 1
382 38 100 1
383 47 4 1
384 33 24 1
385 93 1 1
386 17 15 1
387 70 87 1
388 36 14 1
389 75 74 1
10141 58 27 0
10172 32 24 0
390 27 98 1
391 9 5 1
392 67 55 1
393 25 64 1
394 29 15 1
395 85 76 1
10062 76 86 0
396 49 15 1
397 55 82 1
398 40 3 1
399 4 8 1
400 82 1 1
401 51 24 1
402 100 96 1
403 23 21 1
404 54 70 1
405 42 39 1
10226 14 36 0
406 3 32 1
407 47 21 1
408 8 76 1
409 36 17 1
410 47 76 1
411 49 8 1
412 46 30 1
413 33 44 1
414 34 57 1
415 16 51 1
416 78 94 1
417 12 52 1
10205 40 81 0
418 63 35 1
10065 92 43 0
419 22 80 1
420 99 79 1
421 24 38 1
422 43 50 1
423 36 39 1
424 54 19 1
425 40 81 1
426 57 52 1
427 33 56 1
428 24 58 1
429 65 10 1
430 63 54 1
431 79 34 1
432 81 25 1
10153 29 26 0
433 31 16 1
434 92 100 1
435 18 12 1
436 67 83 1
437 66 42 1
438 82 71 1
439 40 51 1
440 100 96 1
441 71 90 1
442 31 42 1
443 19 1 1
444 34 95 1
445 29 78 1
446 34 37 1
447 66 49 1
10162 35 48 0
10109 48 5 0
448 50 60 1
449 41 51 1
450 60 58 1
451 70 7 1
10246 26 86 0
452 51 66 1
453 45 89 1
454 15 89 1
455 72 19 1
456 54 13 1
457 91 74 1
458 6 86 1
459 91 40 1
460 62 70 1
461 92 56 1
462 15 20 1
463 76 38 1
464 76 57 1
465 65 29 1
10195 21 34 0
466 25 91 1
467 45 64 1
468 68 13 1
469 14 2 1
470 56 37 1
471 8 98 1
472 48 97 1
473 60 47 1
474 94 8 1
475 52 9 1
476 96 51 1
477 78 6 1
478 95 44 1
479 41 35 1
480 12 83 1
481 6 53 1
10210 88 97 0
482 28 84 1
483 18 69 1
484 26 11 1
485 77 27 1
486 73 29 1
487 40 27 1
488 64 19 1
489 47 53 1
490 4 8 1
491 62 56 1
492 28 91 1
493 94 2 1
10148 44 62 0
494 19 52 1
495 44 16 1
496 77 57 1
497 27 94 1
498 24 91 1
499 31 45 1
10157 34 10 0
500 75 87 1
501 30 45 1
10275 57 53 0
502 30 29 1
503 85 49 1
504 55 2 1
505 51 4 1
506 43 32 1
507 97 93 1
508 96 89 1
10074 62 59 0
509 7 82 1
510 30 49 1
511 75 32 1
512 11 8 1
513 14 58 1
514 15 100 1
10328 90 38 0
515 31 1 1
516 33 3 1
517 64 86 1
518 44 39 1
519 37 85 1
520 50 88 1
521 91 1 1
522 59 55 1
523 21 22 1
524 2 50 1
525 66 100 1
526 15 3 1
527 44 56 1
528 60 100 1
529 82 48 1
530 9 65 1
531 47 35 1
532 91 25 1
533 50 8 1
534 67 53 1
535 3 64 1
536 66 41 1
537 5 96 1
538 34 64 1
539 98 80 1
540 26 11 1
541 70 52 1
10053 95 24 0
10055 23 16 0
542 49 87 1
543 39 55 1
544 98 67 1
545 42 44 1
546 71 90 1
547 32 48 1
548 31 56 1
549 85 46 1
550 71 93 1
551 83 65 1
552 4 69 1
553 98 93 1
554 75 87 1
10037 23 78 0
555 45 98 1
10311 13 15 0
556 83 54 1
557 27 51 1
558 75 39 1
559 57 51 1
10108 27 1 0
560 19 15 1
561 14 56 1
562 69 17 1
563 8 32 1
564 34 53 1
565 75 30 1
566 96 40 1
567 98 13 1
10047 95 42 0
568 68 48 1
10203 82 44 0
569 19 22 1
570 70 13 1
571 70 76 1
572 33 87 1
573 15 65 1
10304 61 17 0
574 7 20 1
575 65 100 1
576 47 67 1
577 45 18 1
578 100 99 1
579 10 23 1
580 62 69 1
581 86 5 1
582 61 98 1
583 1 95 1
584 58 42 1
585 86 92 1
586 73 42 1
587 48 34 1
588 34 46 1
589 83 28 1
590 80 42 1
10130 91 82 0
591 30 45 1
592 33 88 1
593 26 36 1
10417 12 52 0
10258 80 67 0
10021 1 78 0
594 38 62 1
595 90 11 1
596 11 93 1
597 92 96 1
598 50 28 1
10243 65 48 0
10250 69 50 0
599 80 84 1
600 57 89 1
10439 40 51 0
10215 53 72 0
601 19 63 1
10270 52 63 0
602 22 14 1
603 5 72 1
604 18 81 1
605 64 76 1
10283 74 85 0
606 4 95 1
10061 15 39 0
607 57 26 1
10110 36 69 0
608 74 46 1
609 75 9 1
10193 85 91 0
610 31 34 1
10167 98 8 0
611 66 77 1
10432 81 25 0
10140 34 53 0
612 40 49 1
10097 97 9 0
613 67 16 1
614 30 31 1
615 46 94 1
616 79 9 1
617 58 36 1
10261 81 14 0
10009 13 99 0
618 7 52 1
619 91 35 1
10401 51 24 0
620 91 66 1
10089 26 60 0
621 52 26 1
622 52 19 1
10411 49 8 0
623 3 42 1
624 50 84 1
625 23 41 1
626 7 42 1
627 89 91 1
628 21 70 1
629 35 85 1
630 51 88 1
631 35 74 1
632 57 90 1
633 24 57 1
634 27 58 1
635 56 58 1
10221 27 99 0
636 84 64 1
637 13 90 1
638 62 30 1
639 89 19 1
640 67 35 1
641 11 3 1
10430 63 54 0
10420 99 79 0
642 58 4 1
643 15 65 1
644 38 75 1
645 14 89 1
10387 70 87 0
646 8 76 1
647 45 31 1
10255 92 96 0
648 19 13 1
649 3 49 1
650 30 12 1
10433 31 16 0
651 79 3 1
652 100 2 1
653 8 88 1
654 18 5 1
655 94 26 1
656 77 75 1
657 94 27 1
658 1 18 1
10392 67 55 0
10449 41 51 0
659 43 80 1
660 68 19 1
10082 15 59 0
661 86 25 1
662 41 1 1
663 35 41 1
664 61 85 1
10334 78 61 0
665 61 79 1
666 15 44 1
10517 64 86 0
667 9 24 1
10178 41 72 0
668 71 77 1
669 94 78 1
670 66 4 1
671 10 62 1
672 36 52 1
673 37 64 1
674 18 48 1
10091 28 83 0
675 87 60 1
10318 55 4 0
676 71 61 1
677 37 71 1
678 88 72 1
10052 26 71 0
679 35 36 1
680 7 74 1
681 70 69 1
682 34 3 1
10031 8 22 0
683 85 30 1
684 18 93 1
10512 11 8 0
10223 60 59 0
10202 96 27 0
685 18 54 1
10502 30 29 0
686 4 16 1
687 54 20 1
688 17 9 1
689 73 61 1
690 50 96 1
691 19 12 1
10018 66 82 0
692 61 44 1
693 83 75 1
694 10 85 1
10144 30 49 0
10023 38 55 0
10536 66 41 0
695 45 42 1
10030 77 72 0
696 95 71 1
697 32 33 1
698 93 54 1
699 77 2 1
700 42 14 1
701 49 25 1
702 84 66 1
703 82 90 1
704 62 71 1
705 97 91 1
10284 100 48 0
706 48 88 1
707 70 35 1
708 26 87 1
709 16 26 1
710 97 94 1
711 28 54 1
712 1 67 1
10462 15 20 0
10544 98 67 0
10357 51 24 0
713 56 94 1
10349 70 93 0
714 98 7 1
10530 9 65 0
715 100 64 1
10233 76 100 0
10278 42 98 0
10319 77 65 0
10457 91 74 0
716 23 86 1
10077 95 6 0
717 50 6 1
718 33 98 1
10437 66 42 0
719 75 44 1
720 1 9 1
721 75 71 1
722 35 95 1
723 58 60 1
724 65 79 1
725 96 65 1
726 48 32 1
727 88 5 1
10306 79 87 0
728 76 26 1
729 85 50 1
730 6 32 1
731 81 4 1
732 23 77 1
733 69 26 1
10400 82 1 0
734 48 71 1
735 37 53 1
10088 11 45 0
10455 72 19 0
736 44 54 1
737 8 51 1
738 8 22 1
739 29 83 1
740 94 42 1
741 12 67 1
10505 51 4 0
742 2 86 1
743 77 15 1
10059 41 35 0
10079 50 53 0
744 6 40 1
745 65 56 1
746 28 21 1
10064 33 10 0
747 88 100 1
748 29 42 1
749 54 94 1
750 77 40 1
10563 8 32 0
751 39 72 1
752 88 51 1
753 22 45 1
10361 88 26 0
754 88 24 1
755 69 50 1
756 30 83 1
10317 4 58 0
757 96 9 1
758 33 55 1
759 30 2 1
760 97 39 1
761 96 70 1
10559 57 51 0
10268 51 23 0
762 80 1 1
763 40 56 1
764 73 15 1
765 51 41 1
766 36 18 1
767 15 84 1
10469 14 2 0
768 1 71 1
769 75 56 1
770 3 88 1
771 32 65 1
772 19 23 1
773 54 75 1
10379 53 26 0
774 97 42 1
775 39 67 1
776 77 35 1
777 24 73 1
778 63 56 1
779 6 27 1
780 18 60 1
781 8 2 1
782 36 95 1
783 1 35 1
784 44 90 1
10425 40 81 0
785 21 37 1
786 49 82 1
787 71 85 1
788 37 56 1
789 6 88 1
790 50 39 1
10187 79 34 0
791 100 55 1
792 81 85 1
793 47 58 1
794 85 54 1
795 14 35 1
796 40 87 1
797 38 95 1
10558 75 39 0
798 36 26 1
799 3 61 1
800 53 91 1
801 58 73 1
802 42 54 1
803 32 51 1
804 100 72 1
805 68 50 1
806 97 67 1
10395 85 76 0
807 59 75 1
10314 5 86 0
808 21 29 1
809 55 47 1
810 80 15 1
811 13 59 1
812 33 46 1
813 79 82 1
814 15 45 1
10522 59 55 0
815 82 88 1
816 42 67 1
10394 29 15 0
10643 15 65 0
817 67 28 1
818 78 87 1
819 97 47 1
10582 61 98 0
820 89 61 1
821 51 11 1
822 22 46 1
823 16 10 1
10260 67 48 0
824 48 24 1
825 41 97 1
826 82 49 1
827 87 74 1
828 63 10 1
10529 82 48 0
829 58 98 1
10197 96 24 0
830 62 45 1
10504 55 2 0
831 27 78 1
832 31 70 1
10511 75 32 0
833 50 94 1
834 81 96 1
835 30 48 1
836 10 63 1
837 81 42 1
10637 13 90 0
838 39 52 1
10598 50 28 0
839 44 40 1
840 21 9 1
10660 68 19 0
841 55 30 1
842 95 27 1
843 62 18 1
844 10 51 1
10123 58 2 0
10495 44 16 0
10414 34 57 0
845 11 79 1
846 58 36 1
847 78 3 1
848 55 38 1
849 84 85 1
850 32 30 1
851 6 91 1
852 66 55 1
853 18 50 1
854 58 39 1
855 7 21 1
10299 23 33 0
856 39 27 1
857 94 48 1
858 19 41 1
10228 51 72 0
859 23 40 1
860 38 55 1
861 69 63 1
862 2 65 1
863 86 53 1
864 86 53 1
865 40 71 1
10307 18 27 0
866 72 95 1
867 10 18 1
868 62 29 1
869 22 78 1
10651 79 3 0
870 71 15 1
871 100 39 1
872 64 68 1
873 80 28 1
874 45 74 1
875 35 44 1
876 69 18 1
877 4 5 1
10269 90 77 0
878 64 44 1
879 27 60 1
880 48 17 1
881 55 100 1
882 53 84 1
10709 16 26 0
10593 26 36 0
883 5 94 1
884 100 37 1
10249 82 27 0
885 40 65 1
886 15 2 1
887 10 27 1
10697 32 33 0
888 4 96 1
889 51 11 1
10692 61 44 0
890 8 79 1
891 78 89 1
892 95 53 1
893 14 25 1
894 86 69 1
10316 29 26 0
895 15 9 1
896 94 19 1
10124 60 70 0
897 92 53 1
898 52 16 1
899 87 13 1
900 59 34 1
901 6 64 1
902 35 21 1
903 34 67 1
904 72 98 1
905 16 64 1
906 68 21 1
907 83 96 1
908 65 7 1
909 25 18 1
910 78 73 1
10326 35 6 0
911 1 40 1
912 37 65 1
913 35 58 1
10218 32 28 0
914 3 63 1
915 67 18 1
10056 63 5 0
916 4 56 1
917 59 82 1
918 91 40 1
919 16 15 1
920 76 98 1
921 1 30 1
922 11 68 1
923 66 30 1
10066 75 60 0
924 81 8 1
925 69 16 1
926 60 49 1
927 23 27 1
928 100 72 1
929 77 41 1
930 31 11 1
931 22 60 1
10211 11 25 0
10238 50 89 0
10102 34 7 0
10272 37 90 0
10125 72 32 0
932 30 9 1
933 52 100 1
10206 62 59 0
934 38 55 1
935 19 31 1
936 18 12 1
10617 58 36 0
937 22 4 1
938 59 32 1
10160 84 100 0
10399 4 8 0
939 3 49 1
940 94 42 1
10177 29 38 0
941 32 77 1
10294 37 42 0
942 57 81 1
10591 30 45 0
943 83 10 1
10204 15 48 0
944 83 30 1
945 86 73 1
946 26 37 1
947 37 47 1
948 36 14 1
949 26 13 1
10503 85 49 0
950 2 100 1
951 80 19 1
10613 67 16 0
10244 61 99 0
10719 75 44 0
952 39 17 1
953 59 67 1
10251 10 48 0
954 93 78 1
955 88 47 1
956 87 40 1
957 3 36 1
10302 90 33 0
958 81 46 1
959 21 90 1
960 68 49 1
961 29 3 1
962 68 2 1
10693 83 75 0
963 25 22 1
10805 68 50 0
964 72 52 1
965 59 51 1
966 100 91 1
967 35 78 1
968 8 60 1
969 93 3 1
970 10 97 1
10372 61 40 0
10759 30 2 0
971 74 75 1
10232 19 44 0
10809 55 47 0
972 75 3 1
973 36 59 1
974 58 12 1
975 81 97 1
976 18 20 1
977 38 19 1
978 93 20 1
979 10 78 1
980 52 64 1
981 72 97 1
982 85 45 1
10785 21 37 0
983 46 88 1
984 48 85 1
985 24 2 1
986 75 77 1
987 7 67 1
10426 57 52 0
10813 79 82 0
10217 99 93 0
988 100 49 1
10621 52 26 0
10207 44 47 0
989 85 11 1
990 52 25 1
991 60 8 1
992 45 73 1
10033 80 29 0
993 24 95 1
10537 5 96 0
994 15 5 1
10819 97 47 0
10575 65 100 0
995 9 6 1
996 100 71 1
997 54 19 1
998 62 91 1
10373 63 8 0
999 66 98 1
1000 97 23 1
1001 82 90 1
1002 61 6 1
10461 92 56 0
1003 58 35 1
1004 48 98 1
10547 32 48 0
10727 88 5 0
10046 33 100 0
1005 62 92 1
10489 47 53 0
10027 87 77 0
1006 22 73 1
1007 89 73 1
1008 83 80 1
1009 6 7 1
10794 85 54 0
1010 51 20 1
10669 94 78 0
1011 15 51 1
1012 97 50 1
1013 24 15 1
1014 87 83 1
1015 82 50 1
1016 9 18 1
1017 34 53 1
1018 67 46 1
1019 29 11 1
10688 17 9 0
10585 86 92 0
1020 35 54 1
10877 4 5 0
1021 66 97 1
1022 42 56 1
10256 95 96 0
10185 43 96 0
1023 42 24 1
10636 84 64 0
10737 8 51 0
1024 91 93 1
1025 100 54 1
1026 80 65 1
1027 48 21 1
1028 88 67 1
1029 37 3 1
1030 34 85 1
1031 97 53 1
1032 68 52 1
1033 13 90 1
10393 25 64 0
1034 24 38 1
1035 6 77 1
1036 24 41 1
10451 70 7 0
1037 19 40 1
1038 95 15 1
1039 29 53 1
1040 10 60 1
10656 77 75 0
1041 86 66 1
1042 98 22 1
10775 39 67 0
10454 15 89 0
1043 100 43 1
10464 76 57 0
10368 65 82 0
1044 44 93 1
10493 94 2 0
1045 43 40 1
10478 95 44 0
10776 77 35 0
1046 25 63 1
1047 75 63 1
1048 56 76 1
1049 94 16 1
1050 77 23 1
1051 50 55 1
1052 35 26 1
1053 23 59 1
1054 6 36 1
1055 96 57 1
10216 55 52 0
1056 51 61 1
1057 31 28 1
1058 37 90 1
1059 11 98 1
1060 44 3 1
1061 36 66 1
1062 90 98 1
1063 52 8 1
1064 8 12 1
1065 20 67 1
1066 65 97 1
10081 47 6 0
1067 90 6 1
1068 85 63 1
1069 54 25 1
1070 62 2 1
1071 55 62 1
10506 43 32 0
1072 23 83 1
10348 50 14 0
10382 38 100 0
1073 66 60 1
10687 54 20 0
1074 30 11 1
1075 24 18 1
1076 7 88 1
10679 35 36 0
1077 77 68 1
1078 56 25 1
10599 80 84 0
10715 100 64 0
10524 2 50 0
1079 10 60 1
10389 75 74 0
1080 79 72 1
1081 59 3 1
1082 63 43 1
10814 15 45 0
1083 65 46 1
1084 15 14 1
1085 11 41 1
1086 30 16 1
