Load: 4 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 96 67 1
2 44 47 1
3 67 80 1
4 54 58 1
5 50 53 1
6 60 62 1
7 52 12 1
8 15 47 1
9 74 38 1
10 36 32 1
11 40 34 1
12 30 45 1
13 21 23 1
14 70 14 1
15 46 62 1
16 32 25 1
17 69 61 1
18 28 30 1
19 70 8 1
20 69 70 1
21 27 46 1
22 3 87 1
23 14 42 1
24 6 72 1
25 63 33 1
26 50 18 1
27 35 33 1
28 60 44 1
29 51 81 1
30 26 52 1
31 76 41 1
32 50 6 1
33 27 7 1
34 14 73 1
35 69 89 1
36 94 9 1
37 11 82 1
38 16 59 1
39 50 70 1
40 19 70 1
41 45 88 1
42 69 32 1
43 96 89 1
44 53 10 1
45 53 47 1
46 73 44 1
47 57 27 1
48 12 97 1
49 94 90 1
50 54 84 1
51 53 16 1
52 13 29 1
53 42 59 1
54 25 15 1
55 24 81 1
56 5 37 1
57 91 19 1
58 99 93 1
59 90 61 1
60 2 23 1
61 92 57 1
62 95 88 1
63 34 33 1
64 99 65 1
65 54 35 1
66 99 40 1
67 98 77 1
68 5 78 1
69 19 30 1
70 40 37 1
71 26 62 1
72 38 94 1
73 69 48 1
74 23 92 1
75 31 77 1
76 69 37 1
77 85 66 1
78 61 59 1
79 37 24 1
80 6 10 1
81 26 48 1
82 88 84 1
83 35 53 1
84 50 84 1
85 94 91 1
86 15 38 1
87 77 100 1
88 52 78 1
89 85 97 1
90 93 61 1
91 15 58 1
92 7 31 1
93 27 71 1
94 82 59 1
95 63 10 1
96 71 94 1
97 60 88 1
98 31 12 1
99 20 99 1
100 84 14 1
101 91 44 1
102 60 78 1
103 97 45 1
104 18 63 1
105 26 78 1
106 21 48 1
107 25 68 1
108 98 19 1
109 93 86 1
110 90 10 1
111 40 78 1
112 41 31 1
113 45 26 1
10006 60 62 0
114 59 7 1
115 77 83 1
116 14 31 1
117 99 14 1
118 98 71 1
119 48 11 1
120 44 72 1
121 94 88 1
122 89 100 1
123 15 62 1
10015 46 62 0
124 60 46 1
125 25 56 1
126 57 3 1
10045 53 47 0
127 45 33 1
128 98 89 1
10057 91 19 0
129 72 69 1
130 61 72 1
131 7 19 1
132 43 66 1
133 2 67 1
134 23 47 1
135 36 23 1
136 96 95 1
137 90 64 1
138 15 43 1
139 80 67 1
140 64 19 1
10061 92 57 0
141 22 20 1
142 20 61 1
143 36 25 1
144 10 52 1
145 46 67 1
146 73 85 1
147 6 18 1
148 14 39 1
10058 99 93 0
149 4 14 1
150 40 79 1
151 39 29 1
152 16 43 1
153 53 26 1
154 89 20 1
155 48 90 1
156 20 47 1
157 96 46 1
10067 98 77 0
158 59 88 1
159 29 56 1
160 47 45 1
161 32 67 1
162 38 9 1
163 99 55 1
164 84 94 1
10005 50 53 0
10050 54 84 0
165 10 87 1
10033 27 7 0
166 36 73 1
167 82 64 1
168 79 52 1
169 14 99 1
170 76 42 1
171 56 49 1
10020 69 70 0
172 45 16 1
173 19 75 1
10060 2 23 0
174 29 92 1
175 98 5 1
176 14 84 1
177 54 11 1
178 84 52 1
179 76 6 1
180 43 9 1
181 55 41 1
182 25 27 1
183 74 20 1
184 65 13 1
185 47 72 1
186 64 3 1
187 83 76 1
188 6 7 1
10009 74 38 0
189 31 59 1
190 41 69 1
191 42 32 1
10080 6 10 0
192 66 3 1
193 47 31 1
194 38 95 1
10128 98 89 0
10049 94 90 0
195 2 20 1
10109 93 86 0
196 55 88 1
197 67 62 1
10118 98 71 0
198 52 42 1
199 27 32 1
200 93 33 1
201 6 38 1
10104 18 63 0
202 100 24 1
203 90 26 1
204 28 95 1
10147 6 18 0
10148 14 39 0
205 97 13 1
206 22 98 1
207 32 25 1
208 14 42 1
209 45 91 1
210 65 60 1
211 34 73 1
212 20 35 1
213 57 84 1
10013 21 23 0
214 39 41 1
10124 60 46 0
215 65 38 1
10075 31 77 0
216 83 23 1
217 48 36 1
218 2 24 1
219 38 21 1
220 54 31 1
221 95 59 1
222 55 81 1
223 59 17 1
224 54 68 1
225 59 5 1
226 76 22 1
10120 44 72 0
227 51 90 1
228 23 19 1
229 91 64 1
230 94 67 1
231 78 94 1
10077 85 66 0
232 28 7 1
233 49 68 1
10042 69 32 0
234 3 25 1
235 95 73 1
236 85 58 1
237 47 77 1
10034 14 73 0
238 27 14 1
239 81 26 1
240 27 14 1
241 20 89 1
242 13 57 1
243 58 54 1
244 4 3 1
245 27 53 1
246 61 83 1
247 16 44 1
248 6 76 1
249 5 2 1
10098 31 12 0
250 74 9 1
251 15 49 1
252 37 30 1
