Load: 8 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 86 54 1
2 36 39 1
3 80 30 1
4 95 20 1
5 73 83 1
6 40 12 1
7 80 68 1
8 4 55 1
9 20 94 1
10 18 37 1
11 57 76 1
12 56 53 1
13 30 11 1
14 43 84 1
15 75 64 1
16 60 68 1
17 78 7 1
18 36 19 1
19 16 99 1
20 35 56 1
21 63 97 1
22 55 20 1
23 30 62 1
24 16 88 1
25 44 83 1
26 93 51 1
27 57 65 1
28 19 68 1
29 18 91 1
30 27 33 1
31 67 60 1
32 77 96 1
33 56 23 1
34 91 94 1
35 24 73 1
36 40 52 1
37 33 2 1
38 68 53 1
39 55 45 1
40 92 41 1
41 60 67 1
42 68 41 1
43 35 21 1
44 18 51 1
45 65 43 1
46 40 51 1
47 2 35 1
48 69 8 1
49 46 42 1
50 1 36 1
51 99 12 1
52 77 96 1
53 89 18 1
54 83 63 1
55 6 31 1
56 22 18 1
57 29 95 1
58 79 49 1
59 83 99 1
60 98 17 1
61 3 65 1
62 94 99 1
63 65 36 1
64 41 79 1
65 39 76 1
66 13 34 1
67 84 70 1
68 78 96 1
69 76 67 1
70 72 45 1
71 73 1 1
72 73 39 1
73 58 5 1
74 59 51 1
75 93 73 1
76 66 23 1
77 18 90 1
78 43 81 1
79 3 88 1
80 28 60 1
81 81 28 1
82 53 46 1
83 73 29 1
84 88 94 1
85 65 7 1
86 78 17 1
87 66 92 1
88 81 7 1
89 94 100 1
90 49 4 1
91 99 16 1
92 3 64 1
93 79 100 1
94 64 95 1
95 75 5 1
96 88 11 1
97 45 5 1
98 9 13 1
99 11 37 1
100 56 98 1
101 79 20 1
102 91 43 1
103 83 77 1
104 71 31 1
105 20 86 1
106 37 87 1
107 21 55 1
108 71 88 1
109 44 92 1
110 48 66 1
111 25 11 1
112 13 73 1
113 23 14 1
114 11 97 1
115 86 28 1
116 87 86 1
117 5 31 1
118 70 42 1
119 67 27 1
120 75 35 1
121 62 25 1
122 33 14 1
123 13 23 1
124 87 35 1
125 6 7 1
126 43 54 1
127 88 38 1
128 82 25 1
129 94 3 1
130 5 73 1
131 8 94 1
132 100 27 1
133 54 47 1
134 19 48 1
135 66 44 1
136 5 95 1
137 78 34 1
138 38 16 1
139 10 78 1
140 49 66 1
141 52 88 1
142 95 75 1
143 3 26 1
144 73 12 1
145 59 44 1
146 93 54 1
147 35 57 1
148 30 57 1
149 86 71 1
150 94 18 1
151 11 65 1
152 91 66 1
153 70 100 1
154 6 84 1
155 97 78 1
156 73 28 1
157 76 51 1
158 1 34 1
159 57 95 1
160 43 76 1
161 54 40 1
162 26 96 1
163 99 89 1
10017 78 7 0
164 24 97 1
165 96 79 1
166 74 96 1
167 63 53 1
168 84 86 1
169 20 24 1
170 1 72 1
171 34 99 1
172 44 35 1
173 20 98 1
174 87 73 1
175 5 1 1
176 76 74 1
177 12 71 1
178 35 50 1
179 82 49 1
180 74 39 1
181 99 18 1
182 41 54 1
183 64 21 1
184 14 45 1
185 18 40 1
186 59 83 1
187 90 52 1
188 78 20 1
189 31 82 1
190 45 69 1
191 89 99 1
192 80 40 1
193 98 78 1
10044 18 51 0
194 51 13 1
195 27 61 1
196 9 45 1
197 55 13 1
198 14 68 1
199 44 90 1
200 97 93 1
201 72 56 1
202 4 21 1
10046 40 51 0
203 77 98 1
204 25 40 1
205 19 29 1
206 96 82 1
207 51 41 1
208 79 32 1
209 51 22 1
210 33 59 1
211 50 69 1
212 83 93 1
213 38 65 1
10063 65 36 0
214 25 57 1
215 33 99 1
216 65 10 1
217 90 63 1
218 1 87 1
219 30 6 1
220 15 70 1
221 45 93 1
