Load: 7 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 28 50 1
2 25 37 1
3 50 2 1
4 21 87 1
5 15 82 1
6 9 11 1
7 22 52 1
8 56 76 1
9 60 66 1
10 21 95 1
11 51 18 1
12 76 29 1
13 63 71 1
14 96 11 1
15 32 62 1
16 56 41 1
17 42 7 1
18 59 81 1
19 88 19 1
20 97 20 1
21 43 35 1
22 46 44 1
23 95 30 1
24 11 45 1
25 17 19 1
26 86 79 1
27 91 94 1
28 26 96 1
29 93 42 1
30 82 78 1
31 35 32 1
32 94 3 1
33 80 15 1
34 74 38 1
35 83 12 1
36 84 3 1
37 62 32 1
38 71 62 1
39 94 11 1
40 74 24 1
41 43 94 1
42 8 26 1
43 49 44 1
44 43 95 1
45 55 38 1
46 16 54 1
47 23 84 1
48 3 91 1
49 15 50 1
50 21 51 1
51 9 99 1
52 86 5 1
53 73 27 1
54 65 54 1
55 93 27 1
56 6 86 1
57 27 45 1
58 36 17 1
59 48 65 1
60 40 72 1
61 82 6 1
62 19 52 1
63 8 28 1
64 11 89 1
65 56 28 1
66 55 71 1
67 10 99 1
68 12 76 1
69 58 84 1
70 91 21 1
71 46 25 1
72 52 49 1
73 4 99 1
74 60 50 1
75 85 92 1
76 38 12 1
77 87 32 1
78 29 13 1
79 77 3 1
80 3 10 1
81 76 86 1
82 52 22 1
83 52 85 1
84 15 44 1
85 38 98 1
86 48 66 1
87 84 94 1
88 68 57 1
89 12 76 1
90 42 16 1
91 74 83 1
92 49 1 1
93 47 15 1
94 80 3 1
95 93 84 1
96 9 20 1
97 34 84 1
98 96 68 1
99 81 75 1
100 99 66 1
101 84 51 1
102 44 21 1
103 52 19 1
104 56 48 1
105 1 55 1
106 93 71 1
107 27 85 1
108 71 1 1
109 59 41 1
110 7 8 1
111 79 32 1
112 13 67 1
113 71 85 1
114 13 28 1
115 93 46 1
116 19 18 1
117 29 98 1
118 14 80 1
119 47 62 1
120 90 52 1
121 65 19 1
122 38 98 1
123 46 84 1
124 32 73 1
125 57 48 1
126 55 50 1
127 88 10 1
128 56 53 1
129 21 58 1
130 98 73 1
131 64 84 1
132 9 25 1
133 33 19 1
134 79 39 1
135 36 11 1
136 21 15 1
137 100 67 1
138 41 60 1
139 38 8 1
140 50 14 1
141 41 98 1
142 20 40 1
143 41 47 1
144 58 62 1
145 13 38 1
146 22 55 1
147 66 98 1
148 21 86 1
149 95 76 1
150 58 11 1
10020 97 20 0
151 2 7 1
152 5 88 1
153 12 68 1
154 14 8 1
155 33 75 1
156 33 86 1
157 86 58 1
158 53 10 1
159 31 76 1
160 7 42 1
161 9 82 1
162 21 30 1
163 90 30 1
164 18 24 1
165 11 97 1
166 87 88 1
167 39 56 1
168 74 78 1
169 76 1 1
170 46 27 1
171 51 60 1
172 1 32 1
173 16 8 1
10068 12 76 0
174 30 5 1
175 77 41 1
176 51 17 1
177 64 70 1
178 5 95 1
179 30 52 1
180 84 32 1
181 53 50 1
182 82 66 1
183 72 50 1
184 60 6 1
185 59 57 1
186 92 91 1
187 42 84 1
188 19 21 1
189 14 79 1
190 52 16 1
191 26 72 1
192 65 19 1
193 23 66 1
194 40 99 1
195 56 54 1
196 40 6 1
197 17 68 1
198 24 97 1
199 81 31 1
10047 23 84 0
200 22 74 1
201 47 94 1
202 81 67 1
203 64 88 1
204 98 66 1
205 38 30 1
206 69 50 1
207 26 2 1
208 96 83 1
209 86 78 1
210 48 36 1
211 46 31 1
212 100 94 1
213 99 1 1
214 33 45 1
215 16 43 1
216 74 8 1
10049 15 50 0
217 60 57 1
218 74 76 1
219 92 2 1
220 17 63 1
221 82 57 1
222 71 75 1
223 74 84 1
10022 46 44 0
224 42 38 1
10090 42 16 0
225 82 3 1
226 24 86 1
10088 68 57 0
227 11 73 1
228 95 35 1
229 57 51 1
230 67 7 1
231 33 93 1
232 95 47 1
233 15 31 1
234 30 75 1
10050 21 51 0
235 97 72 1
236 53 23 1
237 19 51 1
238 76 61 1
239 32 92 1
240 6 17 1
241 34 36 1
242 65 68 1
243 38 70 1
10063 8 28 0
244 27 71 1
245 50 10 1
246 92 90 1
10058 36 17 0
247 80 47 1
248 74 55 1
249 27 16 1
10040 74 24 0
250 8 51 1
251 16 78 1
252 41 24 1
10004 21 87 0
253 80 26 1
254 2 21 1
255 77 63 1
256 61 34 1
257 19 69 1
258 78 70 1
259 99 43 1
10074 60 50 0
260 8 76 1
10067 10 99 0
261 38 2 1
262 84 47 1
263 97 41 1
264 53 9 1
265 52 83 1
266 7 27 1
267 63 28 1
268 78 93 1
269 72 14 1
270 60 50 1
271 61 85 1
272 82 45 1
273 74 27 1
274 82 98 1
275 49 67 1
276 10 93 1
277 6 55 1
278 23 40 1
10001 28 50 0
279 45 3 1
280 8 56 1
281 84 51 1
282 86 15 1
10143 41 47 0
283 24 68 1
284 31 96 1
285 3 81 1
286 85 53 1
287 37 51 1
288 31 25 1
289 85 79 1
290 31 84 1
291 31 69 1
292 22 72 1
293 56 29 1
294 55 27 1
295 69 35 1
296 62 17 1
297 72 11 1
298 98 80 1
299 11 66 1
10031 35 32 0
300 61 7 1
301 7 5 1
302 90 3 1
303 61 40 1
10034 74 38 0
10017 42 7 0
304 33 18 1
305 39 8 1
306 63 81 1
307 35 53 1
308 21 20 1
309 46 37 1
310 93 67 1
311 22 49 1
312 12 89 1
10118 14 80 0
313 50 100 1
314 53 47 1
315 95 58 1
316 90 93 1
317 86 1 1
318 27 92 1
319 58 95 1
320 15 2 1
10197 17 68 0
321 82 99 1
322 92 38 1
323 57 48 1
324 97 91 1
10072 52 49 0
325 56 60 1
326 6 85 1
327 39 88 1
328 33 68 1
329 75 73 1
330 23 16 1
10082 52 22 0
331 22 77 1
10061 82 6 0
332 9 2 1
333 67 35 1
334 27 85 1
335 42 28 1
336 86 84 1
337 94 14 1
338 56 71 1
339 90 58 1
340 6 74 1
341 47 77 1
10015 32 62 0
342 56 3 1
343 54 73 1
344 76 41 1
345 35 38 1
346 26 45 1
347 54 76 1
348 55 85 1
349 16 3 1
350 17 75 1
351 4 100 1
352 84 58 1
353 17 5 1
354 1 74 1
355 3 98 1
356 3 55 1
357 46 87 1
10241 34 36 0
358 26 57 1
359 85 61 1
10079 77 3 0
10139 38 8 0
360 58 1 1
361 42 76 1
362 6 43 1
363 48 27 1
364 32 48 1
10115 93 46 0
365 14 53 1
366 89 14 1
10162 21 30 0
367 52 9 1
10044 43 95 0
368 71 62 1
369 64 32 1
370 67 24 1
371 28 80 1
10075 85 92 0
372 2 20 1
373 97 25 1
374 86 27 1
375 19 38 1
376 71 99 1
377 62 74 1
378 19 79 1
379 64 47 1
380 7 29 1
381 93 90 1
382 94 8 1
383 36 99 1
10202 81 67 0
384 8 83 1
385 16 81 1
386 20 85 1
387 39 20 1
388 17 10 1
389 56 8 1
390 83 23 1
391 40 66 1
392 28 90 1
10253 80 26 0
393 42 91 1
10129 21 58 0
10243 38 70 0
10288 31 25 0
10048 3 91 0
394 69 4 1
395 77 38 1
10100 99 66 0
396 46 84 1
397 68 47 1
398 11 68 1
399 93 76 1
10080 3 10 0
10087 84 94 0
10116 19 18 0
400 63 12 1
401 85 28 1
402 20 16 1
403 7 82 1
404 9 64 1
405 98 42 1
406 64 73 1
10110 7 8 0
407 23 50 1
10009 60 66 0
408 33 14 1
409 71 65 1
410 64 72 1
411 7 8 1
412 61 59 1
10184 60 6 0
413 63 26 1
414 73 15 1
415 98 20 1
416 31 28 1
417 21 27 1
418 32 7 1
419 38 69 1
420 49 30 1
10052 86 5 0
421 65 78 1
422 17 75 1
423 44 77 1
424 88 50 1
425 35 18 1
10321 82 99 0
426 29 94 1
427 42 44 1
428 100 75 1
10101 84 51 0
429 25 93 1
430 2 48 1
431 23 30 1
10141 41 98 0
10149 95 76 0
10172 1 32 0
432 72 7 1
433 31 29 1
434 41 89 1
10161 9 82 0
435 88 35 1
436 10 29 1
437 76 34 1
438 58 37 1
439 77 66 1
440 93 74 1
441 66 59 1
442 78 40 1
443 81 49 1
444 68 46 1
10331 22 77 0
10137 100 67 0
10157 86 58 0
445 54 24 1
10178 5 95 0
10302 90 3 0
446 90 79 1
447 92 30 1
10258 78 70 0
448 45 39 1
449 74 26 1
10223 74 84 0
10271 61 85 0
10026 86 79 0
10341 47 77 0
450 26 42 1
451 10 51 1
10094 80 3 0
452 18 55 1
453 9 58 1
454 12 41 1
455 80 59 1
456 94 39 1
10306 63 81 0
457 37 90 1
458 87 77 1
459 35 12 1
460 9 44 1
461 52 5 1
462 17 87 1
463 5 88 1
10018 59 81 0
464 19 59 1
465 45 96 1
466 29 1 1
467 15 96 1
468 94 27 1
469 62 81 1
470 59 53 1
471 29 17 1
472 79 6 1
473 46 5 1
474 78 43 1
10097 34 84 0
10356 3 55 0
10254 2 21 0
475 72 56 1
10335 42 28 0
476 7 22 1
10212 100 94 0
477 57 97 1
478 98 55 1
10028 26 96 0
10304 33 18 0
479 61 28 1
480 2 89 1
10390 83 23 0
481 6 51 1
482 58 49 1
483 88 58 1
