Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 45 35 1
2 6 29 1
3 41 82 1
4 50 42 1
5 67 9 1
6 87 89 1
7 51 50 1
8 18 40 1
9 88 50 1
10 43 52 1
11 88 18 1
12 56 77 1
13 87 77 1
14 6 82 1
15 64 50 1
16 88 80 1
17 39 76 1
18 31 79 1
19 52 17 1
20 86 12 1
21 82 11 1
22 1 99 1
23 64 49 1
24 48 7 1
25 23 73 1
26 74 77 1
27 46 66 1
28 98 26 1
29 10 44 1
30 92 87 1
31 87 3 1
32 22 40 1
33 99 12 1
34 23 59 1
35 74 80 1
36 29 81 1
37 57 39 1
38 99 78 1
39 64 56 1
40 34 26 1
41 58 88 1
42 97 2 1
43 6 54 1
44 37 85 1
45 54 99 1
46 45 27 1
47 18 69 1
48 63 84 1
49 92 23 1
50 9 79 1
51 46 17 1
52 33 84 1
53 74 13 1
54 73 91 1
55 16 63 1
56 59 97 1
57 93 95 1
58 53 94 1
59 97 43 1
60 65 42 1
61 97 64 1
62 38 15 1
63 73 8 1
64 7 48 1
65 6 49 1
66 32 55 1
67 87 11 1
68 46 93 1
69 66 91 1
70 2 35 1
71 95 2 1
72 58 39 1
73 65 68 1
74 50 47 1
75 83 24 1
76 94 26 1
77 27 20 1
78 34 13 1
79 74 39 1
80 9 33 1
81 62 29 1
82 4 8 1
83 92 38 1
84 64 48 1
85 24 5 1
86 51 42 1
87 80 11 1
88 37 15 1
89 60 53 1
90 33 5 1
91 66 30 1
92 69 22 1
93 56 31 1
94 87 50 1
95 77 9 1
96 14 15 1
97 18 97 1
98 66 15 1
99 98 72 1
100 93 85 1
101 31 72 1
102 6 13 1
103 23 46 1
104 32 82 1
105 11 98 1
106 37 60 1
107 82 42 1
108 51 29 1
109 67 94 1
110 9 58 1
111 42 94 1
112 57 11 1
113 93 58 1
114 43 94 1
115 76 40 1
116 50 99 1
117 15 48 1
118 11 57 1
119 66 1 1
120 14 74 1
121 96 25 1
122 85 64 1
123 59 70 1
124 38 31 1
125 54 13 1
126 64 56 1
127 23 42 1
128 66 35 1
129 25 53 1
130 57 66 1
131 77 91 1
132 56 9 1
10054 73 91 0
133 100 87 1
134 100 42 1
135 34 91 1
136 25 69 1
137 19 17 1
138 75 84 1
139 5 55 1
140 43 9 1
141 22 3 1
142 54 79 1
143 65 77 1
144 77 41 1
145 90 58 1
146 17 14 1
147 60 51 1
10027 46 66 0
148 75 24 1
149 6 44 1
150 69 78 1
151 28 47 1
152 24 10 1
153 98 35 1
154 100 35 1
155 7 63 1
156 41 90 1
157 17 58 1
158 71 16 1
159 85 67 1
160 5 22 1
161 75 63 1
162 44 52 1
163 60 73 1
164 98 49 1
165 47 58 1
166 85 96 1
167 49 61 1
168 21 22 1
169 79 42 1
170 4 96 1
171 57 8 1
172 3 88 1
173 61 37 1
174 22 30 1
