Load: 6 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 83 1 1
2 59 80 1
3 93 42 1
4 84 56 1
5 48 41 1
6 32 39 1
7 42 15 1
8 8 57 1
9 99 44 1
10 22 65 1
11 63 14 1
12 47 21 1
13 77 54 1
14 10 68 1
15 96 82 1
16 65 91 1
17 32 80 1
18 85 18 1
19 28 97 1
20 33 84 1
21 7 44 1
22 11 60 1
23 86 47 1
24 14 6 1
25 64 78 1
26 31 36 1
27 55 96 1
28 4 64 1
29 41 14 1
30 70 41 1
31 4 75 1
32 37 24 1
33 93 51 1
34 11 43 1
35 24 78 1
36 75 87 1
37 64 75 1
38 83 47 1
39 71 9 1
40 61 86 1
41 2 23 1
42 31 81 1
43 67 72 1
44 85 16 1
45 35 94 1
46 25 15 1
47 32 26 1
48 42 92 1
49 87 20 1
50 22 24 1
51 56 42 1
52 21 62 1
53 16 6 1
54 30 24 1
55 66 8 1
56 22 47 1
57 49 60 1
58 86 8 1
59 40 43 1
60 68 3 1
61 92 76 1
62 83 85 1
63 5 8 1
64 1 6 1
65 87 12 1
66 11 53 1
67 18 59 1
68 23 29 1
69 42 16 1
70 92 76 1
71 76 82 1
72 41 85 1
73 32 15 1
74 100 27 1
75 54 8 1
76 51 100 1
77 90 44 1
78 38 10 1
79 63 14 1
80 19 99 1
81 78 27 1
82 27 95 1
83 87 14 1
84 96 27 1
85 85 13 1
86 65 26 1
87 74 37 1
88 24 17 1
89 51 75 1
90 45 100 1
91 22 94 1
92 83 33 1
93 76 8 1
94 68 23 1
95 88 54 1
96 8 3 1
97 14 76 1
98 4 32 1
99 45 3 1
100 35 3 1
101 13 70 1
102 15 34 1
103 99 2 1
104 38 32 1
105 65 82 1
106 17 69 1
107 82 11 1
108 62 61 1
109 65 50 1
110 78 32 1
111 16 65 1
112 51 93 1
113 37 90 1
114 21 61 1
115 72 95 1
116 70 90 1
117 22 48 1
118 13 47 1
119 43 70 1
120 72 78 1
121 8 4 1
122 88 33 1
123 62 11 1
124 46 40 1
125 66 96 1
126 34 38 1
127 53 31 1
128 25 18 1
129 22 65 1
130 78 94 1
131 64 5 1
132 75 92 1
133 36 8 1
134 92 3 1
135 82 63 1
136 37 92 1
137 56 17 1
138 81 31 1
139 19 45 1
140 49 39 1
141 23 56 1
142 77 33 1
143 12 71 1
144 62 57 1
145 89 99 1
146 32 64 1
147 26 60 1
148 35 59 1
149 6 61 1
150 96 97 1
151 87 35 1
152 41 40 1
153 6 35 1
154 10 21 1
155 61 33 1
156 1 8 1
157 87 86 1
158 72 53 1
10016 65 91 0
159 79 97 1
160 45 9 1
161 57 98 1
162 9 61 1
163 20 9 1
164 12 28 1
165 30 43 1
166 43 78 1
167 20 29 1
168 71 42 1
169 23 20 1
170 33 87 1
171 61 34 1
172 68 41 1
173 68 86 1
174 34 4 1
175 37 12 1
176 19 39 1
177 85 75 1
178 56 1 1
179 85 20 1
180 55 39 1
181 94 64 1
182 75 57 1
183 67 3 1
184 27 45 1
185 36 29 1
186 46 86 1
187 56 86 1
188 17 93 1
10033 93 51 0
189 7 53 1
190 25 53 1
10022 11 60 0
191 91 39 1
192 54 27 1
10007 42 15 0
193 45 10 1
194 15 37 1
195 76 43 1
196 17 91 1
197 64 65 1
198 53 32 1
199 83 18 1
200 20 16 1
201 77 37 1
202 27 91 1
203 17 98 1
204 22 17 1
205 3 59 1
206 30 84 1
207 50 51 1
208 96 26 1
10059 40 43 0
209 13 21 1
210 66 76 1
211 30 49 1
212 70 68 1
213 74 98 1
10063 5 8 0
214 78 92 1
215 33 50 1
216 14 22 1
217 61 2 1
10026 31 36 0
218 39 66 1
219 59 48 1
220 24 32 1
221 59 22 1
222 9 49 1
223 33 13 1
224 30 52 1
225 22 67 1
226 86 24 1
227 91 18 1
228 97 27 1
229 93 39 1
230 55 93 1
231 8 92 1
232 67 9 1
233 94 73 1
234 8 42 1
235 42 78 1
236 33 71 1
237 4 89 1
238 75 40 1
239 37 48 1
240 85 19 1
241 16 66 1
242 21 99 1
243 41 5 1
244 30 94 1
245 41 61 1
246 12 97 1
247 48 17 1
248 4 51 1
249 64 90 1
250 60 69 1
251 69 65 1
252 93 13 1
253 58 6 1
254 40 3 1
255 19 37 1
256 27 100 1
257 75 30 1
258 34 17 1
259 39 88 1
260 9 30 1
261 40 8 1
262 73 66 1
10114 21 61 0
263 24 10 1
264 14 77 1
265 34 94 1
266 60 72 1
267 60 88 1
268 37 56 1
10131 64 5 0
10153 6 35 0
269 94 82 1
270 57 86 1
10166 43 78 0
271 90 98 1
272 93 67 1
273 59 93 1
274 13 79 1
275 24 38 1
276 49 98 1
277 33 34 1
278 75 43 1
279 44 19 1
280 47 100 1
281 78 7 1
282 18 30 1
283 86 98 1
284 90 91 1
285 68 90 1
286 37 99 1
287 50 19 1
288 41 14 1
289 9 78 1
290 72 21 1
291 86 56 1
292 88 21 1
293 34 37 1
294 53 65 1
10174 34 4 0
295 40 70 1
296 26 64 1
297 76 18 1
298 5 83 1
299 64 99 1
300 87 16 1
301 10 32 1
302 100 31 1
303 59 50 1
10099 45 3 0
304 35 13 1
305 20 7 1
306 85 63 1
10108 62 61 0
307 40 83 1
308 86 9 1
309 75 53 1
310 50 40 1
311 63 92 1
312 87 32 1
313 93 97 1
314 98 41 1
315 93 16 1
316 96 68 1
317 33 16 1
10169 23 20 0
318 17 31 1
319 56 65 1
320 50 11 1
321 56 95 1
322 87 57 1
323 55 80 1
324 53 70 1
325 71 5 1
326 71 43 1
10078 38 10 0
10094 68 23 0
10030 70 41 0
327 14 23 1
328 61 80 1
329 72 57 1
330 80 98 1
331 94 64 1
332 19 25 1
333 64 23 1
10052 21 62 0
10095 88 54 0
334 32 94 1
10083 87 14 0
10018 85 18 0
335 37 3 1
10161 57 98 0
336 72 86 1
337 39 6 1
338 85 78 1
339 80 50 1
340 79 98 1
341 35 74 1
342 40 64 1
343 28 40 1
344 58 94 1
345 17 13 1
346 86 41 1
347 86 75 1
348 77 66 1
10080 19 99 0
349 100 87 1
350 30 7 1
351 24 80 1
352 85 21 1
353 15 55 1
354 47 18 1
355 68 18 1
356 23 78 1
357 98 47 1
358 9 77 1
359 88 15 1
360 89 20 1
361 31 75 1
362 88 75 1
363 36 13 1
364 60 83 1
365 8 12 1
366 74 90 1
367 60 19 1
10096 8 3 0
368 86 13 1
369 66 14 1
370 2 60 1
371 70 37 1
10187 56 86 0
372 39 66 1
373 41 50 1
374 48 73 1
375 71 98 1
376 40 14 1
10178 56 1 0
377 11 92 1
378 43 47 1
379 26 1 1
380 41 54 1
10179 85 20 0
381 64 50 1
382 20 96 1
383 32 33 1
384 84 33 1
385 1 96 1
386 26 39 1
387 80 2 1
388 18 4 1
