Load: 3 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 22 61 1
2 28 96 1
3 26 93 1
4 82 13 1
5 49 73 1
6 20 86 1
7 93 11 1
8 69 15 1
9 77 65 1
10 72 29 1
11 22 49 1
12 80 17 1
13 73 70 1
14 77 69 1
15 13 61 1
16 46 84 1
17 24 61 1
18 53 4 1
19 9 71 1
20 5 98 1
21 66 86 1
22 40 6 1
23 58 100 1
24 20 91 1
25 36 25 1
26 8 4 1
27 13 99 1
28 76 95 1
29 95 26 1
30 13 86 1
31 98 48 1
32 33 18 1
33 73 72 1
34 77 46 1
35 11 33 1
36 36 93 1
37 59 97 1
38 41 95 1
39 48 75 1
40 89 3 1
41 21 1 1
42 20 96 1
43 79 33 1
44 73 40 1
45 47 46 1
46 33 24 1
47 31 92 1
48 1 75 1
49 96 14 1
50 36 10 1
51 3 63 1
52 11 47 1
53 92 78 1
54 87 40 1
55 99 59 1
56 29 98 1
57 49 16 1
58 54 3 1
59 58 66 1
60 5 91 1
61 16 46 1
62 53 68 1
63 32 35 1
64 85 54 1
65 40 27 1
66 49 71 1
67 19 51 1
68 16 35 1
69 55 6 1
70 1 56 1
71 1 95 1
72 68 74 1
73 34 49 1
74 91 87 1
75 34 8 1
76 14 64 1
77 30 14 1
78 18 93 1
79 63 44 1
80 33 66 1
81 53 100 1
82 17 51 1
83 18 99 1
84 48 77 1
85 83 20 1
86 26 52 1
87 99 33 1
88 86 20 1
89 5 15 1
90 95 47 1
91 63 87 1
92 71 46 1
93 2 58 1
94 2 59 1
95 88 24 1
96 79 14 1
97 93 44 1
98 90 94 1
10038 41 95 0
99 87 81 1
100 25 67 1
101 71 14 1
102 57 80 1
103 43 11 1
104 24 45 1
105 86 27 1
106 61 13 1
107 62 65 1
108 96 51 1
109 13 8 1
10005 49 73 0
110 96 95 1
111 91 87 1
112 23 33 1
113 56 99 1
114 41 91 1
10031 98 48 0
115 6 63 1
116 48 2 1
117 48 68 1
118 96 21 1
119 10 85 1
120 87 56 1
121 26 67 1
122 27 21 1
123 9 59 1
124 58 5 1
125 10 24 1
126 24 52 1
127 82 53 1
128 26 84 1
129 2 93 1
130 40 33 1
131 75 59 1
10057 49 16 0
132 6 28 1
10041 21 1 0
133 36 54 1
134 91 38 1
135 64 81 1
136 45 64 1
137 18 83 1
138 39 53 1
139 9 41 1
140 78 45 1
141 68 77 1
142 71 47 1
143 7 85 1
10043 79 33 0
10056 29 98 0
144 79 14 1
145 60 36 1
146 40 22 1
147 13 83 1
148 51 34 1
149 39 37 1
150 42 100 1
151 18 71 1
152 88 1 1
153 77 35 1
154 27 54 1
10064 85 54 0
155 59 70 1
156 4 42 1
157 87 33 1
10049 96 14 0
158 31 1 1
159 22 2 1
160 90 75 1
161 62 15 1
162 71 33 1
163 9 7 1
164 43 93 1
165 89 61 1
10095 88 24 0
166 69 79 1
167 56 31 1
168 53 13 1
169 78 31 1
170 25 60 1
10055 99 59 0
10123 9 59 0
171 21 49 1
172 31 28 1
173 5 25 1
10067 19 51 0
174 66 29 1
175 92 65 1
176 78 32 1
177 9 60 1
10098 90 94 0
178 51 73 1
179 34 25 1
180 42 82 1
181 49 72 1
182 60 30 1
10106 61 13 0
183 26 29 1
