Load: 3 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 39 97 1
2 73 37 1
3 78 42 1
4 72 62 1
5 12 14 1
6 60 66 1
7 36 39 1
8 74 70 1
9 67 61 1
10 64 94 1
11 75 80 1
12 100 60 1
13 20 44 1
14 41 86 1
15 93 44 1
16 17 39 1
17 38 52 1
18 99 56 1
19 20 11 1
20 79 31 1
21 23 100 1
22 41 96 1
23 99 3 1
24 19 18 1
25 70 45 1
26 49 66 1
27 12 79 1
28 53 37 1
29 64 12 1
30 25 31 1
31 35 33 1
32 30 59 1
33 28 84 1
34 5 41 1
35 78 59 1
36 47 64 1
37 1 12 1
38 9 76 1
39 100 9 1
40 53 79 1
41 68 58 1
42 75 18 1
43 33 79 1
44 15 16 1
45 35 73 1
46 52 99 1
47 3 92 1
48 11 76 1
49 47 79 1
50 70 6 1
51 53 51 1
10003 78 42 0
52 85 31 1
53 61 82 1
54 96 75 1
55 24 99 1
56 14 95 1
57 41 91 1
58 69 19 1
59 12 56 1
60 54 50 1
61 32 35 1
62 97 34 1
63 56 70 1
64 42 52 1
65 8 54 1
10008 74 70 0
66 76 15 1
67 85 58 1
10021 23 100 0
68 14 92 1
69 100 87 1
70 55 13 1
71 98 84 1
72 57 36 1
73 98 57 1
74 21 67 1
75 44 42 1
76 95 6 1
77 21 82 1
78 43 47 1
79 58 35 1
80 71 68 1
81 12 65 1
82 36 97 1
83 35 99 1
84 53 28 1
85 76 98 1
86 50 85 1
87 4 14 1
88 96 53 1
89 87 35 1
90 55 14 1
91 53 81 1
92 38 86 1
93 39 70 1
94 63 54 1
95 32 55 1
96 63 54 1
97 1 53 1
98 42 8 1
99 54 3 1
100 68 80 1
101 92 63 1
10032 30 59 0
102 7 83 1
103 36 75 1
104 39 42 1
105 82 46 1
106 26 70 1
107 17 100 1
108 91 53 1
109 95 24 1
110 67 80 1
111 56 70 1
112 74 69 1
113 30 92 1
114 2 70 1
115 88 91 1
116 81 97 1
117 67 75 1
10053 61 82 0
118 22 46 1
119 95 66 1
10033 28 84 0
120 41 38 1
121 75 81 1
122 9 13 1
123 26 28 1
10068 14 92 0
124 39 83 1
125 30 67 1
126 32 36 1
127 28 55 1
128 68 31 1
129 73 75 1
10002 73 37 0
130 59 12 1
131 68 96 1
132 91 49 1
133 23 65 1
134 31 49 1
135 63 50 1
136 77 61 1
10059 12 56 0
137 95 35 1
138 25 91 1
10073 98 57 0
10039 100 9 0
139 83 74 1
140 81 78 1
141 40 61 1
142 10 93 1
143 82 45 1
144 19 56 1
145 80 6 1
146 43 15 1
147 96 1 1
148 100 41 1
149 17 47 1
150 64 42 1
151 94 40 1
152 92 37 1
153 62 63 1
154 71 94 1
155 5 20 1
156 51 83 1
157 86 18 1
158 77 91 1
10030 25 31 0
159 26 69 1
160 93 94 1
10069 100 87 0
10011 75 80 0
10109 95 24 0
10057 41 91 0
10081 12 65 0
161 26 91 1
162 73 27 1
10046 52 99 0
10100 68 80 0
163 82 75 1
164 74 91 1
165 67 81 1
166 48 26 1
167 2 85 1
168 42 91 1
169 41 2 1
170 27 25 1
171 23 8 1
172 11 22 1
173 64 19 1
174 81 14 1
175 99 71 1
10087 4 14 0
10110 67 80 0
176 78 89 1
177 33 14 1
178 59 58 1
179 69 99 1
180 41 15 1
181 56 31 1
182 78 62 1
10001 39 97 0
183 56 72 1
184 51 28 1
185 8 3 1
186 70 31 1
10126 32 36 0
187 69 60 1
188 43 21 1
189 57 21 1
190 6 94 1
191 81 97 1
10036 47 64 0
192 20 49 1
193 72 54 1
10084 53 28 0
194 65 10 1
10097 1 53 0
195 48 35 1
196 66 30 1
10071 98 84 0
10070 55 13 0
197 78 36 1
198 81 43 1
10125 30 67 0
10051 53 51 0
199 72 80 1
200 74 9 1
201 72 93 1
202 81 3 1
10040 53 79 0
203 9 30 1
204 63 9 1
205 58 1 1
206 93 13 1
10085 76 98 0
207 51 78 1
208 27 28 1
209 78 23 1
10161 26 91 0
210 30 79 1
211 82 90 1
212 9 93 1
213 64 33 1
214 93 46 1
215 12 3 1
216 74 28 1
217 73 23 1
218 91 56 1
219 98 57 1
10131 68 96 0
220 85 97 1
221 79 54 1
10063 56 70 0
10007 36 39 0
222 79 24 1
223 6 55 1
10094 63 54 0
224 100 34 1
10155 5 20 0
225 96 29 1
226 29 63 1
10139 83 74 0
10064 42 52 0
10144 19 56 0
227 68 26 1
228 23 44 1
229 68 25 1
230 9 99 1
10089 87 35 0
10075 44 42 0
231 14 98 1
10077 21 82 0
10093 39 70 0
232 9 30 1
233 8 3 1
234 26 97 1
235 94 13 1
236 90 89 1
237 34 64 1
10018 99 56 0
238 7 34 1
239 78 20 1
240 20 27 1
241 37 76 1
10029 64 12 0
242 11 31 1
10191 81 97 0
243 5 87 1
244 36 45 1
10129 73 75 0
10184 51 28 0
245 14 12 1
246 80 95 1
247 8 68 1
248 73 90 1
249 62 37 1
10195 48 35 0
250 28 76 1
251 61 73 1
252 97 36 1
253 19 51 1
254 60 4 1
10047 3 92 0
255 94 18 1
256 52 80 1
10108 91 53 0
257 84 22 1
10107 17 100 0
258 93 39 1
259 1 70 1
260 62 32 1
10180 41 15 0
261 28 51 1
262 70 53 1
263 77 19 1
264 38 63 1
265 41 80 1
10025 70 45 0
266 29 90 1
267 86 44 1
268 80 29 1
269 89 73 1
270 52 43 1
271 89 64 1
272 95 84 1
273 47 73 1
274 63 53 1
275 100 60 1
276 42 43 1
277 11 51 1
10098 42 8 0
278 46 38 1
10198 81 43 0
10013 20 44 0
279 78 37 1
10035 78 59 0
280 40 17 1
10016 17 39 0
281 2 32 1
282 15 9 1
283 73 12 1
284 39 13 1
285 59 85 1
286 9 49 1
287 9 50 1
288 29 23 1
289 78 22 1
10226 29 63 0
290 41 43 1
291 65 83 1
292 69 76 1
293 97 69 1
294 10 32 1
10207 51 78 0
295 62 98 1
296 56 68 1
297 38 6 1
10230 9 99 0
10242 11 31 0
10157 86 18 0
298 62 57 1
299 71 99 1
10112 74 69 0
300 16 65 1
301 41 95 1
302 15 6 1
10165 67 81 0
303 81 90 1
304 97 33 1
10206 93 13 0
305 12 34 1
10114 2 70 0
306 4 5 1
307 99 58 1
308 59 55 1
309 50 51 1
310 91 90 1
311 7 67 1
312 72 33 1
313 21 66 1
10133 23 65 0
314 1 21 1
10164 74 91 0
315 14 75 1
10014 41 86 0
316 88 74 1
317 65 54 1
318 48 15 1
10256 52 80 0
10235 94 13 0
10154 71 94 0
319 83 7 1
320 19 84 1
10216 74 28 0
321 92 13 1
322 14 80 1
10148 100 41 0
323 26 23 1
324 68 99 1
325 79 20 1
326 57 48 1
327 97 84 1
328 19 66 1
329 3 8 1
330 51 63 1
331 88 87 1
10136 77 61 0
332 93 11 1
10171 23 8 0
10062 97 34 0
333 35 65 1
334 47 52 1
335 37 46 1
10258 93 39 0
336 25 3 1
337 12 93 1
338 86 80 1
339 44 31 1
10118 22 46 0
340 48 28 1
341 22 13 1
342 75 79 1
343 32 9 1
10231 14 98 0
10158 77 91 0
344 59 56 1
345 35 80 1
346 41 29 1
347 31 82 1
348 28 32 1
349 27 38 1
350 19 20 1
351 57 70 1
10227 68 26 0
10270 52 43 0
352 96 17 1
353 28 81 1
354 77 74 1
355 85 16 1
10130 59 12 0
10274 63 53 0
356 58 4 1
357 3 24 1
358 55 95 1
10243 5 87 0
359 24 60 1
10026 49 66 0
10132 91 49 0
360 69 75 1
361 85 36 1
362 22 23 1
363 99 6 1
10023 99 3 0
10172 11 22 0
364 33 20 1
365 26 70 1
366 16 37 1
367 61 73 1
368 82 54 1
369 94 51 1
370 60 62 1
371 1 8 1
372 11 100 1
10294 10 32 0
10305 12 34 0
373 23 3 1
10220 85 97 0
10092 38 86 0
10268 80 29 0
374 20 10 1
375 43 56 1
376 48 94 1
377 24 99 1
378 29 10 1
379 16 55 1
380 40 72 1
381 90 18 1
382 76 90 1
383 53 24 1
384 40 96 1
385 85 33 1
386 15 70 1
387 96 64 1
388 30 74 1
10213 64 33 0
389 54 37 1
10253 19 51 0
10113 30 92 0
390 41 46 1
391 34 87 1
10065 8 54 0
392 16 79 1
393 62 57 1
394 66 55 1
395 56 27 1
396 43 84 1
397 19 68 1
398 35 11 1
399 96 80 1
400 6 73 1
10330 51 63 0
401 91 33 1
402 94 38 1
403 51 12 1
404 4 12 1
10240 20 27 0
405 5 67 1
10189 57 21 0
406 84 82 1
407 78 33 1
408 11 71 1
409 70 65 1
410 66 46 1
10117 67 75 0
10278 46 38 0
411 24 2 1
412 61 88 1
10209 78 23 0
10072 57 36 0
413 16 13 1
10283 73 12 0
414 95 50 1
415 30 84 1
416 20 26 1
417 13 42 1
418 60 87 1
419 28 89 1
420 80 1 1
421 4 92 1
10134 31 49 0
422 89 40 1
423 6 74 1
424 64 81 1
425 1 77 1
426 46 72 1
10291 65 83 0
427 81 27 1
428 43 44 1
429 37 29 1
10282 15 9 0
430 51 30 1
431 65 55 1
432 28 83 1
433 45 95 1
10027 12 79 0
10341 22 13 0
434 62 67 1
435 15 31 1
436 8 49 1
437 42 95 1
438 78 56 1
439 42 99 1
10060 54 50 0
440 44 69 1
441 85 81 1
442 38 73 1
443 18 17 1
444 20 19 1
445 64 69 1
446 2 36 1
447 31 37 1
10264 38 63 0
448 22 7 1
10185 8 3 0
10371 1 8 0
449 1 21 1
450 43 52 1
451 48 92 1
452 18 33 1
453 52 84 1
454 25 33 1
10302 15 6 0
455 42 91 1
456 4 57 1
10006 60 66 0
457 3 14 1
458 94 39 1
10378 29 10 0
459 63 96 1
460 64 26 1
461 72 60 1
10121 75 81 0
10149 17 47 0
462 40 94 1
10356 58 4 0
463 90 100 1
10163 82 75 0
464 60 45 1
10365 26 70 0
465 70 24 1
466 25 6 1
467 45 63 1
468 99 36 1
469 40 5 1
470 93 15 1
471 90 23 1
472 70 35 1
10208 27 28 0
473 43 100 1
474 71 83 1
10357 3 24 0
475 53 24 1
10260 62 32 0
476 24 36 1
10088 96 53 0
477 65 80 1
478 52 64 1
479 54 45 1
480 10 91 1
481 16 74 1
10045 35 73 0
482 77 8 1
483 34 97 1
484 41 19 1
10413 16 13 0
485 49 11 1
486 53 49 1
487 7 92 1
10177 33 14 0
10352 96 17 0
488 21 51 1
489 51 42 1
10376 48 94 0
490 70 23 1
491 20 25 1
492 64 3 1
493 67 57 1
494 96 33 1
495 11 36 1
496 14 87 1
497 23 32 1
498 80 70 1
499 72 61 1
500 9 70 1
10290 41 43 0
501 17 38 1
502 40 46 1
503 23 47 1
504 86 53 1
505 66 49 1
506 100 86 1
10308 59 55 0
10328 19 66 0
10369 94 51 0
10263 77 19 0
507 52 10 1
10080 71 68 0
508 68 19 1
509 71 70 1
