Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 20 7 1
2 93 43 1
3 8 99 1
4 99 45 1
5 6 16 1
6 27 39 1
7 42 1 1
8 1 76 1
9 5 80 1
10 26 6 1
11 37 70 1
12 37 13 1
13 22 54 1
14 34 73 1
15 2 96 1
16 58 86 1
17 5 91 1
18 19 77 1
19 71 77 1
20 12 19 1
21 42 3 1
22 25 12 1
23 98 29 1
24 93 3 1
25 17 21 1
26 57 60 1
27 62 86 1
28 63 83 1
29 9 25 1
30 64 68 1
31 25 74 1
32 69 26 1
33 42 98 1
34 54 67 1
35 18 93 1
36 53 54 1
37 77 3 1
38 66 10 1
39 33 57 1
40 60 8 1
41 44 89 1
42 56 22 1
43 2 3 1
44 56 97 1
45 34 12 1
46 67 18 1
47 48 2 1
48 96 75 1
49 99 29 1
50 69 7 1
51 51 90 1
52 48 83 1
53 66 11 1
54 12 3 1
55 88 48 1
56 1 37 1
57 81 16 1
58 37 59 1
59 25 64 1
60 95 58 1
61 48 59 1
62 21 35 1
63 77 60 1
64 73 13 1
65 66 89 1
66 21 70 1
67 39 99 1
68 30 68 1
69 35 89 1
70 88 27 1
71 40 83 1
72 38 51 1
73 26 36 1
74 13 42 1
75 40 77 1
76 85 6 1
77 73 91 1
78 26 82 1
79 95 51 1
80 36 98 1
81 86 18 1
82 79 27 1
83 40 78 1
84 23 51 1
85 19 23 1
86 72 45 1
87 21 66 1
88 54 18 1
89 39 38 1
90 89 58 1
91 92 69 1
92 54 8 1
93 9 10 1
94 62 49 1
95 9 93 1
96 4 7 1
97 64 50 1
98 22 66 1
99 71 78 1
100 66 23 1
101 37 12 1
102 39 76 1
103 50 86 1
104 17 3 1
105 98 44 1
106 88 59 1
107 47 51 1
108 19 84 1
109 25 46 1
110 56 98 1
111 78 65 1
112 58 1 1
113 86 64 1
114 79 59 1
115 13 68 1
116 51 76 1
117 16 96 1
118 61 58 1
119 22 9 1
10013 22 54 0
120 48 70 1
121 90 76 1
122 6 42 1
123 65 50 1
124 93 66 1
125 85 86 1
126 35 70 1
127 77 68 1
128 92 22 1
129 30 92 1
130 28 63 1
131 74 26 1
132 76 91 1
133 83 53 1
134 57 93 1
135 10 17 1
136 58 95 1
137 9 81 1
10036 53 54 0
138 80 5 1
139 49 84 1
140 21 82 1
141 43 85 1
142 68 42 1
143 72 45 1
144 45 88 1
145 93 49 1
146 24 29 1
147 22 41 1
148 74 24 1
149 10 95 1
150 42 30 1
151 53 62 1
152 59 72 1
153 8 20 1
154 14 30 1
155 1 25 1
156 93 83 1
157 100 15 1
158 91 78 1
159 27 53 1
10015 2 96 0
160 92 99 1
161 16 38 1
10047 48 2 0
162 93 58 1
163 55 100 1
164 100 49 1
165 31 5 1
166 89 87 1
167 14 38 1
168 4 1 1
169 21 82 1
170 51 85 1
171 72 79 1
172 64 47 1
173 10 68 1
174 29 39 1
175 21 73 1
176 25 19 1
177 97 40 1
10064 73 13 0
178 92 1 1
179 11 20 1
180 27 69 1
181 7 90 1
182 73 19 1
183 27 64 1
184 56 89 1
185 86 11 1
186 34 71 1
10048 96 75 0
187 8 78 1
188 13 21 1
189 96 43 1
190 39 2 1
191 40 81 1
10002 93 43 0
10034 54 67 0
192 57 10 1
10112 58 1 0
193 66 81 1
10103 50 86 0
194 48 64 1
195 47 79 1
196 5 74 1
197 24 32 1
10101 37 12 0
198 82 26 1
199 52 16 1
10059 25 64 0
200 80 3 1
201 92 25 1
202 31 8 1
203 93 34 1
204 6 10 1
205 39 96 1
10142 68 42 0
206 3 5 1
207 16 1 1
208 56 25 1
209 42 3 1
10113 86 64 0
210 74 70 1
211 71 74 1
10072 38 51 0
212 28 56 1
213 31 14 1
214 65 80 1
215 8 48 1
216 98 69 1
217 64 100 1
218 5 76 1
219 79 16 1
220 58 85 1
221 78 40 1
222 65 24 1
223 50 64 1
224 99 63 1
225 53 15 1
226 86 20 1
227 8 72 1
228 82 40 1
229 84 11 1
230 62 41 1
231 49 31 1
232 34 99 1
233 70 92 1
234 81 62 1
235 33 9 1
236 16 8 1
10157 100 15 0
237 74 35 1
238 75 33 1
239 51 49 1
240 49 40 1
241 49 97 1
242 25 42 1
243 32 93 1
244 24 72 1
245 74 1 1
246 53 99 1
247 46 73 1
248 18 55 1
10039 33 57 0
249 93 73 1
250 20 90 1
251 39 61 1
10023 98 29 0
10152 59 72 0
252 6 14 1
253 5 44 1
254 71 54 1
10185 86 11 0
255 11 99 1
256 93 14 1
257 30 97 1
258 31 19 1
259 38 22 1
260 15 3 1
261 85 56 1
10069 35 89 0
10177 97 40 0
10171 72 79 0
262 95 78 1
263 56 4 1
10144 45 88 0
10063 77 60 0
264 100 92 1
265 22 40 1
10043 2 3 0
266 83 57 1
267 87 83 1
268 94 84 1
269 24 16 1
270 65 17 1
271 81 14 1
272 17 49 1
10062 21 35 0
273 44 15 1
274 17 91 1
275 95 41 1
276 25 20 1
277 84 51 1
278 26 9 1
279 88 2 1
280 46 11 1
281 46 59 1
282 83 76 1
283 5 7 1
10175 21 73 0
284 71 30 1
10205 39 96 0
285 33 57 1
286 54 76 1
10150 42 30 0
287 21 41 1
288 22 62 1
289 7 4 1
290 45 79 1
10102 39 76 0
291 76 45 1
292 32 92 1
293 92 89 1
294 73 11 1
295 47 78 1
296 60 25 1
10060 95 58 0
297 35 82 1
10211 71 74 0
298 95 10 1
299 51 71 1
300 52 68 1
