Load: 1 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 15 95 1
2 54 70 1
3 62 5 1
4 84 37 1
5 24 54 1
6 93 52 1
7 45 28 1
8 19 35 1
9 29 8 1
10 81 82 1
11 35 43 1
12 22 48 1
13 45 66 1
14 87 56 1
15 67 46 1
16 56 95 1
17 46 1 1
18 93 23 1
19 39 45 1
20 63 26 1
21 43 26 1
10006 93 52 0
22 53 19 1
23 14 62 1
24 47 34 1
25 94 5 1
26 42 49 1
27 56 15 1
28 15 6 1
29 99 88 1
30 75 8 1
31 55 59 1
32 46 69 1
33 37 6 1
34 67 70 1
10004 84 37 0
35 69 63 1
36 9 64 1
37 95 90 1
38 22 11 1
39 98 51 1
40 94 1 1
41 34 77 1
10022 53 19 0
42 47 27 1
43 78 28 1
44 93 41 1
10021 43 26 0
10011 35 43 0
45 74 16 1
46 72 77 1
47 46 38 1
48 5 35 1
49 48 70 1
50 36 55 1
51 92 98 1
52 64 27 1
53 74 26 1
10003 62 5 0
54 82 72 1
10033 37 6 0
10029 99 88 0
55 91 78 1
56 78 70 1
57 47 6 1
58 41 17 1
59 62 48 1
60 52 29 1
61 35 66 1
62 72 96 1
63 17 31 1
64 44 10 1
65 13 16 1
66 90 31 1
67 36 95 1
68 54 25 1
69 55 2 1
70 49 38 1
71 54 96 1
72 14 91 1
73 59 77 1
74 82 11 1
75 2 23 1
76 89 31 1
77 65 31 1
10030 75 8 0
78 21 30 1
79 55 78 1
80 43 76 1
81 79 66 1
10005 24 54 0
82 29 41 1
10047 46 38 0
83 47 16 1
84 89 28 1
85 35 28 1
10040 94 1 0
86 12 32 1
10001 15 95 0
10035 69 63 0
87 61 75 1
88 3 99 1
89 58 36 1
90 56 47 1
10055 91 78 0
10009 29 8 0
91 33 88 1
10016 56 95 0
10044 93 41 0
92 92 46 1
93 96 47 1
10038 22 11 0
10023 14 62 0
10068 54 25 0
94 84 32 1
95 74 47 1
10078 21 30 0
96 96 11 1
97 58 49 1
98 22 74 1
99 18 50 1
100 46 26 1
10049 48 70 0
101 33 55 1
102 24 67 1
103 8 1 1
104 9 30 1
105 11 68 1
106 75 33 1
107 55 79 1
10064 44 10 0
108 70 89 1
109 75 90 1
110 8 66 1
111 32 30 1
10050 36 55 0
112 95 6 1
113 21 3 1
114 53 87 1
10013 45 66 0
10093 96 47 0
10007 45 28 0
10084 89 28 0
115 9 79 1
116 89 71 1
117 26 15 1
118 100 74 1
119 41 6 1
120 50 28 1
10071 54 96 0
121 55 12 1
122 90 84 1
10039 98 51 0
123 89 18 1
10105 11 68 0
124 34 31 1
125 66 73 1
126 75 94 1
