Load: 2 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 56 62 1
2 7 59 1
3 3 4 1
4 42 60 1
5 30 41 1
6 63 11 1
7 89 35 1
8 68 14 1
9 60 58 1
10 40 67 1
11 53 26 1
12 56 27 1
13 68 41 1
14 38 49 1
15 67 13 1
16 19 53 1
17 32 29 1
18 82 24 1
19 21 44 1
20 29 52 1
21 81 12 1
22 46 44 1
23 48 24 1
24 48 49 1
25 16 18 1
26 33 43 1
27 68 84 1
28 46 50 1
29 90 62 1
30 32 75 1
31 53 83 1
32 38 43 1
33 11 58 1
34 79 48 1
35 45 93 1
36 39 36 1
37 7 76 1
38 86 6 1
39 94 17 1
40 36 79 1
41 84 55 1
42 24 63 1
43 66 49 1
44 36 70 1
45 70 9 1
46 46 30 1
47 87 99 1
48 28 19 1
49 60 98 1
50 2 15 1
51 38 58 1
52 75 89 1
53 43 55 1
54 81 37 1
55 38 18 1
56 36 34 1
57 21 25 1
58 16 45 1
59 19 79 1
60 35 64 1
61 57 2 1
62 17 75 1
63 40 41 1
10018 82 24 0
64 90 68 1
65 22 96 1
66 92 83 1
67 99 66 1
68 18 2 1
10008 68 14 0
69 76 25 1
70 89 58 1
71 93 15 1
72 87 84 1
73 41 7 1
74 51 28 1
75 72 75 1
76 23 20 1
77 84 49 1
10034 79 48 0
78 86 27 1
79 59 94 1
80 1 14 1
81 65 57 1
82 55 52 1
83 4 98 1
84 74 24 1
85 2 96 1
86 33 90 1
87 90 50 1
88 58 68 1
89 28 43 1
90 65 11 1
91 28 48 1
92 2 43 1
93 55 81 1
94 100 95 1
95 29 36 1
96 71 37 1
97 63 38 1
98 38 13 1
99 96 89 1
100 47 81 1
101 89 32 1
102 75 16 1
103 26 38 1
104 40 58 1
105 96 28 1
10005 30 41 0
106 49 12 1
107 69 14 1
10048 28 19 0
108 90 54 1
109 73 84 1
110 62 78 1
111 32 13 1
112 13 18 1
113 43 54 1
114 4 85 1
115 46 68 1
116 8 1 1
10003 3 4 0
117 80 17 1
118 13 73 1
10020 29 52 0
10055 38 18 0
119 56 20 1
120 27 16 1
10007 89 35 0
121 51 55 1
122 44 72 1
10049 60 98 0
123 4 71 1
124 45 27 1
125 91 40 1
126 58 2 1
127 4 46 1
128 7 14 1
129 62 69 1
130 72 20 1
131 98 70 1
132 49 37 1
133 56 12 1
134 29 75 1
135 61 34 1
136 56 16 1
10046 46 30 0
10001 56 62 0
137 8 41 1
138 65 79 1
139 29 21 1
140 85 79 1
141 52 79 1
142 44 82 1
143 4 77 1
144 91 86 1
145 29 19 1
146 24 100 1
147 72 51 1
148 46 49 1
149 77 52 1
10037 7 76 0
150 76 77 1
151 88 44 1
152 46 75 1
153 56 68 1
154 94 99 1
10094 100 95 0
155 7 77 1
156 96 75 1
157 54 87 1
158 35 6 1
159 22 70 1
160 37 13 1
161 79 43 1
162 16 25 1
163 67 62 1
164 6 83 1
165 52 19 1
10029 90 62 0
166 60 96 1
167 63 67 1
10120 27 16 0
10076 23 20 0
168 11 79 1
169 47 8 1
10131 98 70 0
170 48 85 1
171 42 32 1
172 99 78 1
173 45 76 1
10063 40 41 0
10106 49 12 0
174 47 8 1
175 71 91 1
176 73 50 1
177 76 91 1
10098 38 13 0
178 92 20 1
179 26 84 1
180 18 8 1
181 41 94 1
182 9 60 1
183 73 90 1
10032 38 43 0
184 6 91 1
10073 41 7 0
185 34 89 1
10042 24 63 0
186 12 21 1
187 9 75 1
188 84 88 1
189 23 47 1
10004 42 60 0
10089 28 43 0
190 63 87 1
191 83 95 1
192 96 99 1
10114 4 85 0
193 99 14 1
194 87 61 1
195 10 12 1
196 71 36 1
197 59 3 1
198 7 44 1
10030 32 75 0
199 32 21 1
200 13 51 1
201 6 14 1
202 15 3 1
10167 63 67 0
10112 13 18 0
10102 75 16 0
10117 80 17 0
10040 36 79 0
203 64 13 1
204 24 64 1
10105 96 28 0
10111 32 13 0
205 23 49 1
206 20 47 1
207 58 48 1
208 80 59 1
209 24 90 1
210 56 14 1
211 12 68 1
212 50 100 1
213 58 67 1
214 90 26 1
215 66 63 1
216 55 77 1
217 36 11 1
218 55 81 1
219 91 66 1
220 52 89 1
221 72 100 1
222 83 5 1
223 68 59 1
224 46 88 1
225 6 94 1
226 5 26 1
227 57 68 1
228 51 29 1
229 8 89 1
230 77 70 1
231 57 39 1
232 28 12 1
233 59 5 1
234 3 41 1
235 44 40 1
10168 11 79 0
236 83 85 1
10182 9 60 0
237 90 63 1
238 34 21 1
239 95 19 1
10051 38 58 0
10142 44 82 0
240 62 21 1
241 10 47 1
10060 35 64 0
242 80 86 1
243 1 15 1
244 7 60 1
245 60 58 1
246 23 45 1
247 97 13 1
10022 46 44 0
10053 43 55 0
248 90 80 1
249 3 91 1
250 31 88 1
251 9 80 1
252 57 2 1
10128 7 14 0
253 83 86 1
254 4 34 1
255 91 1 1
256 73 55 1
10093 55 81 0
257 7 20 1
258 58 79 1
10214 90 26 0
10157 54 87 0
259 46 29 1
10084 74 24 0
260 17 35 1
10216 55 77 0
261 83 43 1
262 41 38 1
10187 9 75 0
10069 76 25 0
263 38 71 1
264 9 82 1
265 98 95 1
266 60 20 1
267 3 33 1
268 42 48 1
269 30 20 1
10027 68 84 0
10077 84 49 0
10083 4 98 0
270 16 20 1
10092 2 43 0
271 57 6 1
272 27 63 1
273 97 56 1
274 45 43 1
10108 90 54 0
10166 60 96 0
275 36 11 1
10033 11 58 0
10065 22 96 0
276 27 65 1
277 71 89 1
278 81 80 1
279 43 8 1
10125 91 40 0
280 73 78 1
281 10 41 1
282 84 90 1
10206 20 47 0
10079 59 94 0
283 67 18 1
284 84 34 1
10162 16 25 0
10116 8 1 0
285 46 63 1
10234 3 41 0
286 7 12 1
10194 87 61 0
10184 6 91 0
