Load: 10 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 96 39 1
2 48 74 1
3 50 36 1
4 48 29 1
5 44 56 1
6 35 78 1
7 16 81 1
8 27 7 1
9 56 14 1
10 72 14 1
11 18 81 1
12 75 4 1
13 71 50 1
14 13 87 1
15 99 88 1
16 44 45 1
17 26 7 1
18 12 49 1
19 65 86 1
20 10 37 1
21 52 43 1
22 62 40 1
23 98 76 1
24 35 12 1
25 83 73 1
26 63 88 1
27 43 50 1
28 14 82 1
29 68 97 1
30 47 90 1
31 25 11 1
32 68 29 1
33 4 67 1
34 58 19 1
35 14 56 1
36 10 34 1
37 87 16 1
38 3 6 1
39 75 88 1
40 76 53 1
41 34 24 1
42 36 23 1
43 1 6 1
44 36 90 1
45 69 87 1
46 71 44 1
47 68 87 1
48 12 65 1
49 99 37 1
50 36 83 1
51 95 35 1
52 54 26 1
53 16 34 1
54 35 57 1
55 94 11 1
56 41 67 1
57 37 32 1
58 27 70 1
59 99 14 1
60 89 52 1
61 28 32 1
62 5 74 1
63 5 51 1
64 90 53 1
65 4 91 1
66 48 87 1
67 69 100 1
68 49 61 1
69 42 8 1
70 69 3 1
71 93 48 1
72 37 72 1
73 48 61 1
74 94 96 1
75 87 28 1
76 30 2 1
77 25 33 1
78 67 70 1
79 17 54 1
80 81 91 1
81 54 82 1
82 48 78 1
83 20 59 1
84 78 99 1
85 55 97 1
86 71 77 1
87 67 29 1
88 53 35 1
89 22 88 1
90 47 18 1
91 26 48 1
92 79 62 1
93 19 26 1
94 73 10 1
95 85 53 1
96 82 38 1
97 55 92 1
98 99 6 1
99 46 47 1
100 89 17 1
101 98 99 1
102 61 30 1
103 84 27 1
104 33 42 1
105 63 78 1
106 25 82 1
107 52 39 1
108 86 22 1
109 73 17 1
110 47 99 1
111 3 38 1
112 12 8 1
113 97 41 1
114 72 78 1
115 41 92 1
116 72 86 1
117 3 92 1
118 51 36 1
119 28 41 1
120 93 45 1
121 58 52 1
122 2 62 1
123 12 31 1
124 88 85 1
125 82 95 1
126 12 46 1
127 9 24 1
128 7 3 1
129 60 71 1
130 10 12 1
131 3 95 1
132 17 72 1
133 56 74 1
134 37 46 1
135 85 47 1
136 88 70 1
137 58 23 1
138 89 72 1
139 60 16 1
140 63 59 1
141 81 27 1
142 31 43 1
143 69 76 1
144 21 57 1
145 84 52 1
146 30 16 1
147 11 39 1
148 13 93 1
149 4 29 1
150 92 27 1
151 71 97 1
152 20 72 1
153 11 44 1
154 42 57 1
155 89 97 1
156 11 83 1
157 2 20 1
158 88 97 1
159 46 49 1
160 34 32 1
161 28 63 1
162 49 98 1
163 45 2 1
164 42 85 1
165 5 100 1
166 15 90 1
167 76 19 1
168 13 67 1
169 29 20 1
170 71 86 1
171 50 54 1
172 46 6 1
173 20 13 1
174 48 27 1
175 39 35 1
176 79 16 1
177 52 67 1
178 31 27 1
179 97 19 1
180 49 100 1
181 10 95 1
182 85 80 1
183 74 63 1
184 88 29 1
185 91 55 1
186 53 17 1
187 94 89 1
188 88 77 1
189 72 51 1
190 88 94 1
191 42 75 1
192 98 54 1
193 89 82 1
194 71 100 1
195 64 6 1
196 7 11 1
197 41 12 1
198 97 47 1
199 57 70 1
200 64 21 1
201 83 77 1
202 2 7 1
203 35 30 1
204 58 76 1
205 48 81 1
206 64 7 1
207 4 83 1
208 34 35 1
209 11 29 1
210 66 11 1
211 84 82 1
212 51 12 1
213 38 29 1
214 22 46 1
215 25 29 1
216 36 39 1
217 99 78 1
218 80 8 1
219 68 29 1
220 18 91 1
221 4 72 1
222 41 91 1
223 31 51 1
224 99 76 1
225 91 88 1
226 18 48 1
227 96 43 1
228 29 65 1
229 66 30 1
230 84 45 1
231 77 35 1
10067 69 100 0
232 36 32 1
233 47 100 1
234 69 40 1
235 52 65 1
236 40 20 1
237 42 97 1
238 68 59 1
239 6 59 1
240 83 92 1
241 61 68 1
242 21 82 1
243 93 79 1
244 22 3 1
245 64 73 1
246 69 45 1
247 59 39 1
248 42 23 1
249 13 99 1
250 97 66 1
251 37 52 1
252 49 75 1
253 83 73 1
254 26 91 1
255 10 55 1
256 15 6 1
257 68 34 1
258 43 41 1
259 8 21 1
260 99 30 1
10061 28 32 0
261 6 40 1
262 53 66 1
263 47 25 1
264 58 28 1
265 92 52 1
266 8 30 1
10091 26 48 0
267 21 27 1
268 86 74 1
269 25 41 1
270 77 85 1
271 2 26 1
272 62 26 1
273 25 66 1
274 48 43 1
275 20 79 1
276 86 95 1
277 88 57 1
278 61 26 1
279 86 94 1
280 3 17 1
281 4 35 1
282 26 19 1
283 56 25 1
284 18 45 1
285 18 29 1
286 74 45 1
287 63 92 1
288 30 38 1
289 57 25 1
290 77 29 1
291 37 21 1
292 48 58 1
293 35 32 1
294 15 72 1
295 48 20 1
296 41 36 1
297 42 77 1
298 20 91 1
299 11 37 1
300 24 52 1
301 58 88 1
302 32 86 1
303 83 1 1
304 50 99 1
305 43 71 1
306 64 83 1
307 75 76 1
308 26 38 1
309 36 27 1
310 91 85 1
311 100 63 1
312 8 42 1
313 87 100 1
314 77 63 1
315 89 38 1
316 1 79 1
317 48 5 1
318 85 66 1
319 13 45 1
320 36 83 1
321 76 80 1
322 79 71 1
323 61 89 1
324 29 40 1
325 23 50 1
326 49 2 1
327 56 37 1
328 57 52 1
329 82 56 1
330 62 66 1
331 77 78 1
332 11 58 1
333 9 100 1
334 26 9 1
335 40 41 1
336 11 95 1
337 9 71 1
338 32 89 1
339 46 7 1
340 87 44 1
341 43 96 1
342 93 99 1
10148 13 93 0
343 1 24 1
344 71 7 1
345 87 2 1
346 87 42 1
347 13 83 1
10168 13 67 0
348 19 21 1
349 35 50 1
350 85 68 1
351 95 45 1
352 26 99 1
353 90 95 1
354 82 47 1
10175 39 35 0
355 15 13 1
356 30 68 1
10114 72 78 0
357 48 19 1
358 70 40 1
359 13 10 1
360 15 62 1
361 22 31 1
362 93 37 1
363 44 78 1
364 86 100 1
365 57 55 1
366 59 66 1
367 92 28 1
368 44 25 1
369 15 84 1
370 8 10 1
371 77 70 1
372 48 53 1
373 14 64 1
374 9 22 1
375 77 53 1
376 29 2 1
377 50 80 1
378 31 78 1
379 59 1 1
380 1 65 1
381 41 24 1
10033 4 67 0
382 47 65 1
10183 74 63 0
10133 56 74 0
383 84 28 1
384 2 35 1
385 32 18 1
386 68 36 1
387 34 35 1
388 72 83 1
10019 65 86 0
389 41 90 1
390 65 93 1
391 93 65 1
392 70 11 1
393 92 93 1
394 80 30 1
10070 69 3 0
10214 22 46 0
395 43 9 1
396 12 2 1
397 56 38 1
10029 68 97 0
398 27 28 1
399 85 31 1
400 83 35 1
401 20 16 1
402 73 53 1
403 7 60 1
10039 75 88 0
404 98 80 1
405 41 25 1
406 57 38 1
407 85 59 1
408 23 33 1
409 71 25 1
