Load: 4 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 72 82 1
2 11 8 1
3 97 88 1
4 21 17 1
5 69 72 1
6 51 32 1
7 84 21 1
8 89 54 1
9 12 4 1
10 39 33 1
11 98 27 1
12 44 58 1
13 27 48 1
14 11 24 1
15 19 27 1
16 66 26 1
17 5 99 1
18 22 95 1
19 74 56 1
20 87 44 1
21 13 38 1
22 44 80 1
23 18 48 1
24 4 5 1
25 98 1 1
26 31 46 1
27 3 87 1
28 67 55 1
29 75 56 1
30 34 36 1
31 37 7 1
32 65 13 1
33 73 86 1
34 23 1 1
35 56 71 1
36 87 92 1
37 67 95 1
38 73 15 1
39 82 99 1
40 52 28 1
41 79 45 1
42 17 77 1
43 15 76 1
44 4 2 1
45 5 59 1
46 69 80 1
47 2 12 1
48 56 48 1
49 26 35 1
50 18 56 1
51 7 9 1
52 59 3 1
53 88 72 1
54 25 36 1
55 8 60 1
56 86 20 1
57 1 16 1
58 39 58 1
59 53 14 1
60 86 84 1
61 1 27 1
62 63 37 1
63 26 77 1
64 87 1 1
65 21 18 1
66 46 17 1
67 66 7 1
68 53 29 1
69 96 84 1
70 66 56 1
71 25 29 1
72 63 46 1
73 75 42 1
74 97 24 1
75 31 11 1
76 6 25 1
77 18 63 1
78 34 99 1
79 47 50 1
80 2 74 1
81 33 59 1
82 39 34 1
83 79 47 1
84 20 14 1
85 33 45 1
86 50 17 1
87 92 84 1
88 21 79 1
89 88 21 1
90 95 35 1
91 18 67 1
92 62 65 1
93 99 86 1
94 4 65 1
95 30 45 1
96 20 32 1
97 76 83 1
98 50 95 1
99 8 96 1
100 75 58 1
101 85 79 1
102 97 35 1
103 55 43 1
104 60 81 1
105 32 44 1
106 36 60 1
10030 34 36 0
107 69 52 1
108 3 76 1
109 1 13 1
110 32 43 1
10009 12 4 0
111 78 41 1
112 49 96 1
10024 4 5 0
10020 87 44 0
113 23 90 1
114 62 97 1
115 99 67 1
116 82 76 1
117 49 97 1
118 45 23 1
119 95 70 1
120 34 88 1
121 23 58 1
122 35 84 1
123 48 12 1
124 14 18 1
125 38 81 1
10022 44 80 0
126 80 78 1
127 90 3 1
128 33 68 1
129 39 100 1
130 95 62 1
131 35 14 1
132 5 61 1
133 39 72 1
134 20 59 1
135 61 89 1
136 60 87 1
137 38 46 1
138 11 32 1
139 59 15 1
140 48 49 1
141 85 50 1
142 39 12 1
143 34 90 1
144 72 21 1
145 19 45 1
146 1 53 1
147 6 26 1
148 88 72 1
149 91 43 1
150 58 90 1
151 32 73 1
152 97 43 1
153 98 31 1
154 51 59 1
155 41 53 1
156 100 35 1
157 77 96 1
10041 79 45 0
158 75 31 1
10074 97 24 0
10027 3 87 0
159 63 7 1
160 58 36 1
161 9 100 1
162 7 20 1
163 81 99 1
164 49 64 1
165 61 40 1
166 47 41 1
167 70 36 1
168 40 15 1
169 41 74 1
10055 8 60 0
170 44 5 1
10093 99 86 0
171 79 24 1
172 81 10 1
10005 69 72 0
173 3 82 1
174 99 52 1
175 12 85 1
176 90 41 1
177 35 23 1
178 29 39 1
179 44 86 1
180 23 44 1
181 34 77 1
182 58 72 1
183 44 7 1
184 87 27 1
10037 67 95 0
185 47 25 1
186 75 12 1
187 56 7 1
188 70 61 1
189 52 30 1
190 34 1 1
191 76 13 1
192 24 21 1
193 1 61 1
194 23 3 1
195 9 34 1
196 13 95 1
197 29 23 1
198 47 15 1
199 34 87 1
10112 49 96 0
10003 97 88 0
