Load: 7 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 42 19 1
2 50 23 1
3 80 54 1
4 28 38 1
5 69 32 1
6 99 90 1
7 1 42 1
8 51 4 1
9 60 28 1
10 66 73 1
11 41 16 1
12 83 13 1
13 98 53 1
14 32 3 1
15 30 92 1
16 74 64 1
17 57 32 1
18 36 65 1
19 96 47 1
20 23 18 1
21 43 71 1
22 20 27 1
23 12 43 1
24 22 66 1
25 8 88 1
26 12 28 1
27 45 83 1
28 64 17 1
29 34 36 1
30 60 29 1
31 59 62 1
32 92 15 1
33 54 47 1
34 4 75 1
35 67 1 1
36 59 40 1
37 38 67 1
38 51 100 1
39 58 31 1
40 40 39 1
41 36 49 1
42 57 51 1
43 40 91 1
44 67 65 1
45 57 7 1
46 32 95 1
47 58 8 1
48 92 53 1
49 95 31 1
50 13 58 1
51 30 60 1
52 24 69 1
53 71 9 1
54 85 7 1
55 35 84 1
56 88 61 1
57 49 30 1
58 92 58 1
59 19 16 1
60 48 42 1
61 78 14 1
62 48 91 1
63 13 5 1
64 94 63 1
65 61 47 1
66 94 35 1
67 53 34 1
68 26 38 1
69 56 92 1
70 81 18 1
71 81 45 1
72 4 91 1
73 28 87 1
74 38 10 1
75 40 75 1
76 47 46 1
77 24 89 1
78 99 29 1
79 85 16 1
80 65 60 1
81 76 6 1
82 57 14 1
83 85 80 1
84 16 77 1
85 88 61 1
86 9 13 1
87 60 53 1
88 78 61 1
89 13 60 1
90 100 92 1
91 68 16 1
92 79 50 1
93 90 20 1
94 78 93 1
95 88 41 1
96 12 91 1
97 7 29 1
98 60 78 1
99 27 9 1
100 58 68 1
101 85 55 1
102 60 69 1
10005 69 32 0
103 86 13 1
104 17 44 1
105 25 9 1
106 78 7 1
107 67 93 1
108 93 6 1
109 46 34 1
110 78 37 1
111 13 12 1
112 85 48 1
113 18 48 1
114 42 17 1
115 9 63 1
116 66 57 1
117 38 89 1
118 59 99 1
10009 60 28 0
119 40 28 1
120 52 72 1
121 6 16 1
122 41 69 1
123 78 1 1
124 17 7 1
10004 28 38 0
125 61 73 1
126 16 2 1
127 91 95 1
128 89 14 1
129 91 41 1
130 40 46 1
131 52 27 1
132 12 82 1
133 36 9 1
134 90 96 1
135 70 43 1
136 2 93 1
137 67 78 1
138 21 55 1
139 35 43 1
140 88 57 1
141 57 7 1
142 54 25 1
143 83 26 1
10037 38 67 0
144 30 89 1
145 75 55 1
146 69 91 1
147 5 89 1
148 41 6 1
149 96 64 1
150 77 68 1
151 15 47 1
152 31 91 1
153 30 64 1
154 87 85 1
155 85 43 1
156 23 16 1
157 36 77 1
10007 1 42 0
158 38 56 1
159 8 80 1
10029 34 36 0
160 78 25 1
161 60 40 1
162 4 86 1
163 89 23 1
164 93 57 1
165 9 54 1
166 90 81 1
167 40 51 1
168 87 41 1
169 18 96 1
170 54 34 1
171 86 10 1
172 51 45 1
173 12 47 1
174 48 25 1
175 88 14 1
176 37 15 1
177 54 45 1
10028 64 17 0
10024 22 66 0
178 4 59 1
179 71 90 1
180 11 84 1
181 98 66 1
182 15 77 1
183 51 5 1
184 48 90 1
185 28 63 1
186 91 5 1
187 32 9 1
188 7 77 1
189 32 53 1
190 49 97 1
191 46 53 1
10067 53 34 0
192 37 54 1
193 72 44 1
194 7 65 1
195 94 7 1
196 23 49 1
197 62 27 1
198 15 23 1
10034 4 75 0
199 82 13 1
200 77 24 1
201 70 93 1
202 85 39 1
203 62 76 1
204 4 19 1
205 70 97 1
206 83 11 1
207 12 79 1
208 11 24 1
10026 12 28 0
209 99 7 1
210 2 83 1
211 94 32 1
212 31 35 1
213 78 31 1
214 12 18 1
215 71 86 1
216 85 25 1
217 89 12 1
10075 40 75 0
218 30 26 1
219 63 8 1
220 12 16 1
221 4 54 1
222 77 53 1
223 92 81 1
224 86 3 1
10045 57 7 0
225 91 25 1
226 95 19 1
227 48 19 1
10079 85 16 0
10015 30 92 0
228 47 87 1
229 64 78 1
230 27 72 1
231 66 78 1
232 42 51 1
233 83 76 1
234 55 2 1
235 96 7 1
236 52 16 1
237 15 4 1
238 89 68 1
239 40 13 1
240 80 20 1
241 82 97 1
10089 13 60 0
242 34 46 1
243 30 81 1
244 7 34 1
245 38 56 1
10060 48 42 0
246 89 29 1
247 37 31 1
10077 24 89 0
248 40 52 1
249 23 30 1
250 31 19 1
251 80 46 1
252 33 69 1
253 17 75 1
254 73 2 1
255 41 67 1
256 89 64 1
257 80 58 1
258 89 53 1
259 26 100 1
260 76 37 1
261 44 78 1
262 74 62 1
263 66 42 1
264 70 19 1
265 93 91 1
266 39 42 1
267 33 72 1
268 70 100 1
269 14 34 1
270 49 96 1
271 61 60 1
272 28 90 1
273 93 9 1
274 79 27 1
275 77 69 1
276 2 40 1
277 17 4 1
278 95 79 1
279 99 5 1
280 10 19 1
281 5 23 1
282 70 47 1
283 23 25 1
284 28 70 1
285 33 98 1
10090 100 92 0
286 97 88 1
287 33 93 1
288 72 83 1
10073 28 87 0
10047 58 8 0
289 87 79 1
290 72 71 1
291 73 25 1
292 2 44 1
293 1 64 1
294 70 64 1
10106 78 7 0
295 36 67 1
10051 30 60 0
296 76 33 1
297 17 2 1
298 71 82 1
299 90 97 1
300 87 18 1
301 27 67 1
302 14 93 1
303 88 50 1
304 8 53 1
305 93 45 1
306 65 94 1
307 67 43 1
308 51 45 1
309 17 34 1
310 2 57 1
311 52 81 1
312 10 37 1
313 54 39 1
314 15 30 1
315 64 73 1
316 23 91 1
317 79 58 1
318 57 55 1
319 6 13 1
320 76 6 1
321 52 15 1
322 11 1 1
323 90 39 1
324 49 73 1
325 42 77 1
10167 40 51 0
326 100 55 1
327 78 38 1
328 53 35 1
329 55 35 1
330 45 11 1
331 91 39 1
332 38 11 1
333 96 83 1
334 40 74 1
335 100 94 1
10107 67 93 0
336 15 5 1
10152 31 91 0
337 100 32 1
338 38 65 1
339 54 32 1
340 13 21 1
341 35 96 1
342 44 86 1
343 13 99 1
10124 17 7 0
344 65 66 1
10184 48 90 0
345 72 74 1
346 15 78 1
347 12 52 1
348 58 90 1
349 7 3 1
350 48 1 1
351 89 86 1
352 9 79 1
10049 95 31 0
353 25 1 1
354 72 67 1
355 62 1 1
10112 85 48 0
356 98 83 1
357 61 46 1
358 98 3 1
10199 82 13 0
359 88 46 1
10117 38 89 0
360 47 77 1
361 42 86 1
362 96 57 1
363 18 89 1
10142 54 25 0
364 47 9 1
10229 64 78 0
365 65 36 1
10123 78 1 0
366 3 8 1
367 82 15 1
10240 80 20 0
10038 51 100 0
368 48 6 1
10002 50 23 0
369 73 63 1
370 18 7 1
371 20 6 1
10137 67 78 0
10159 8 80 0
372 15 28 1
373 93 41 1
374 2 11 1
375 69 26 1
376 2 78 1
377 84 33 1
378 97 69 1
379 53 47 1
380 24 100 1
381 40 30 1
382 14 65 1
10211 94 32 0
383 97 25 1
384 59 72 1
385 22 29 1
386 58 74 1
387 98 66 1
388 48 78 1
389 45 29 1
10081 76 6 0
390 82 61 1
391 32 90 1
10145 75 55 0
10148 41 6 0
392 77 98 1
393 76 53 1
394 84 72 1
395 22 73 1
396 24 81 1
397 14 26 1
398 10 95 1
399 53 66 1
400 88 30 1
10133 36 9 0
401 48 58 1
402 41 54 1
403 14 91 1
404 4 49 1
405 22 76 1
406 77 36 1
407 57 83 1
408 96 81 1
409 65 40 1
410 14 10 1
411 25 69 1
10222 77 53 0
10154 87 85 0
412 14 7 1
10031 59 62 0
413 50 54 1
414 72 9 1
415 60 23 1
416 18 99 1
417 45 34 1
418 44 45 1
10174 48 25 0
419 73 70 1
420 53 12 1
421 59 68 1
422 45 73 1
423 13 85 1
424 21 89 1
425 69 29 1
426 49 60 1
427 21 14 1
428 90 97 1
10144 30 89 0
429 42 64 1
10010 66 73 0
10180 11 84 0
10129 91 41 0
430 20 88 1
431 11 21 1
432 89 79 1
433 2 87 1
434 14 10 1
435 11 22 1
436 95 50 1
10105 25 9 0
10311 52 81 0
10226 95 19 0
10183 51 5 0
437 94 65 1
438 93 71 1
439 4 78 1
440 52 3 1
441 92 39 1
442 12 81 1
443 42 95 1
444 37 19 1
10237 15 4 0
445 3 64 1
446 88 51 1
447 14 2 1
448 12 32 1
449 56 60 1
450 50 15 1
451 71 88 1
452 48 63 1
453 15 42 1
454 63 92 1
455 43 21 1
456 12 73 1
10359 88 46 0
457 84 56 1
458 33 40 1
459 20 57 1
10323 90 39 0
460 13 89 1
10050 13 58 0
461 71 60 1
10039 58 31 0
462 71 8 1
463 38 15 1
464 53 52 1
465 68 67 1
466 2 13 1
467 93 80 1
468 35 17 1
469 100 81 1
470 35 15 1
471 93 90 1
10258 89 53 0
10176 37 15 0
472 82 19 1
473 56 25 1
474 10 54 1
10340 13 21 0
475 49 35 1
10284 28 70 0
10279 99 5 0
476 38 4 1
10035 67 1 0
477 22 69 1
478 35 7 1
479 90 41 1
480 59 92 1
481 47 12 1
482 21 79 1
483 94 91 1
10255 41 67 0
484 10 13 1
485 66 91 1
10356 98 83 0
486 66 81 1
487 94 15 1
488 66 12 1
489 33 59 1
490 94 27 1
491 78 29 1
492 96 2 1
10367 82 15 0
493 83 36 1
10088 78 61 0
494 16 70 1
10338 38 65 0
495 94 74 1
496 25 88 1
497 81 97 1
10179 71 90 0
10308 51 45 0
498 53 76 1
499 3 82 1
500 12 44 1
501 12 75 1
502 8 18 1
503 39 84 1
504 70 24 1
505 37 94 1
506 9 29 1
507 47 19 1
508 47 32 1
10282 70 47 0
509 79 97 1
510 63 99 1
10369 73 63 0
10157 36 77 0
511 17 78 1
512 66 23 1
513 17 52 1
514 80 8 1
515 2 12 1
516 31 97 1
517 71 22 1
10044 67 65 0
518 56 66 1
519 5 10 1
520 96 81 1
521 38 12 1
10223 92 81 0
522 80 18 1
10201 70 93 0
523 2 3 1
524 77 32 1
525 89 59 1
526 98 18 1
527 21 44 1
528 21 15 1
529 75 22 1
530 66 40 1
531 12 36 1
532 86 57 1
533 90 4 1
534 39 91 1
535 16 63 1
536 73 52 1
537 3 18 1
538 57 1 1
539 80 4 1
10318 57 55 0
540 21 14 1
541 10 45 1
542 87 35 1
543 69 4 1
544 39 8 1
10018 36 65 0
545 88 48 1
546 66 96 1
10098 60 78 0
547 47 34 1
10345 72 74 0
548 13 10 1
549 59 38 1
10194 7 65 0
550 20 52 1
551 38 18 1
552 42 7 1
553 66 33 1
10225 91 25 0
10011 41 16 0
10064 94 63 0
554 2 39 1
555 80 26 1
556 48 78 1
557 94 71 1
558 1 97 1
559 74 38 1
560 68 55 1
561 55 49 1
562 14 6 1
563 22 28 1
564 74 88 1
565 28 30 1
10262 74 62 0
566 72 76 1
567 22 26 1
568 48 40 1
10299 90 97 0
10068 26 38 0
10316 23 91 0
10458 33 40 0
569 94 51 1
570 61 38 1
10014 32 3 0
571 83 46 1
10125 61 73 0
572 18 89 1
573 95 20 1
574 9 25 1
575 45 81 1
576 4 36 1
577 12 52 1
578 34 76 1
579 62 51 1
580 78 21 1
581 63 15 1
582 11 19 1
583 85 10 1
10055 35 84 0
584 73 72 1
585 14 44 1
586 71 93 1
587 61 83 1
10132 12 82 0
588 38 83 1
589 55 68 1
590 71 45 1
591 52 24 1
592 82 48 1
10403 14 91 0
593 55 75 1
594 8 71 1
595 41 67 1
596 61 96 1
597 82 14 1
598 53 19 1
599 11 24 1
600 99 7 1
601 40 11 1
10215 71 86 0
602 92 90 1
10245 38 56 0
603 66 3 1
604 7 59 1
10434 14 10 0
605 11 37 1
606 10 15 1
10131 52 27 0
607 78 12 1
10440 52 3 0
608 92 51 1
609 32 87 1
10149 96 64 0
610 47 18 1
611 83 28 1
612 33 95 1
10275 77 69 0
613 37 75 1
614 69 20 1
10287 33 93 0
615 60 16 1
616 57 54 1
617 18 33 1
618 92 26 1
619 40 20 1
10059 19 16 0
620 57 59 1
621 14 85 1
622 82 30 1
10087 60 53 0
623 20 51 1
10331 91 39 0
624 12 33 1
10341 35 96 0
625 56 78 1
626 94 66 1
627 33 27 1
10389 45 29 0
628 13 7 1
10421 59 68 0
10048 92 53 0
629 95 32 1
630 58 15 1
631 1 60 1
10158 38 56 0
632 34 82 1
10292 2 44 0
10449 56 60 0
633 64 63 1
634 20 16 1
10253 17 75 0
10471 93 90 0
10096 12 91 0
10394 84 72 0
635 75 40 1
636 82 83 1
637 30 65 1
638 54 41 1
639 71 10 1
640 42 2 1
10441 92 39 0
10478 35 7 0
641 34 86 1
642 7 65 1
643 10 77 1
644 81 77 1
645 51 30 1
646 88 74 1
647 93 61 1
648 50 38 1
649 95 93 1
650 57 94 1
10181 98 66 0
651 91 90 1
652 64 99 1
653 45 47 1
654 9 65 1
655 40 84 1
656 30 14 1
657 10 88 1
10524 77 32 0
658 9 18 1
10239 40 13 0
659 99 34 1
660 46 32 1
10339 54 32 0
661 18 1 1
662 66 4 1
663 92 46 1
664 42 82 1
665 87 30 1
10496 25 88 0
10329 55 35 0
666 19 90 1
10488 66 12 0
667 14 23 1
668 53 89 1
669 10 92 1
670 43 18 1
10304 8 53 0
10409 65 40 0
10543 69 4 0
10271 61 60 0
10535 16 63 0
10246 89 29 0
671 33 14 1
672 7 67 1
10416 18 99 0
10040 40 39 0
673 17 98 1
10518 56 66 0
674 68 95 1
10530 66 40 0
675 43 15 1
10401 48 58 0
10101 85 55 0
676 97 82 1
677 95 6 1
10257 80 58 0
678 21 7 1
679 58 48 1
680 24 1 1
681 87 32 1
682 92 31 1
10520 96 81 0
683 94 15 1
684 62 73 1
685 37 50 1
686 95 2 1
10001 42 19 0
687 81 99 1
688 93 89 1
689 19 74 1
690 43 87 1
691 36 83 1
692 45 59 1
693 13 9 1
694 11 94 1
695 78 47 1
696 84 19 1
697 75 26 1
10290 72 71 0
10289 87 79 0
698 34 60 1
699 42 97 1
10365 65 36 0
10453 15 42 0
10447 14 2 0
700 65 10 1
701 37 15 1
702 41 91 1
10489 33 59 0
10430 20 88 0
703 72 88 1
10172 51 45 0
704 76 4 1
705 75 26 1
10569 94 51 0
706 55 77 1
10263 66 42 0
707 92 89 1
708 60 38 1
709 68 47 1
710 55 87 1
711 69 99 1
10505 37 94 0
10324 49 73 0
712 66 97 1
713 7 95 1
714 59 21 1
10256 89 64 0
715 21 17 1
716 39 75 1
10206 83 11 0
717 43 47 1
718 9 51 1
719 46 88 1
10032 92 15 0
720 39 77 1
721 70 65 1
10492 96 2 0
10493 83 36 0
10483 94 91 0
722 100 88 1
723 50 37 1
724 6 58 1
10344 65 66 0
10372 15 28 0
725 68 24 1
10155 85 43 0
726 46 31 1
727 36 80 1
10023 12 43 0
728 16 5 1
729 86 48 1
10415 60 23 0
730 19 96 1
731 58 54 1
732 55 44 1
733 16 17 1
10285 33 98 0
734 53 39 1
735 82 75 1
736 57 51 1
10481 47 12 0
737 48 15 1
10567 22 26 0
738 49 67 1
10118 59 99 0
739 74 64 1
740 60 80 1
741 55 6 1
742 100 65 1
743 27 5 1
744 36 8 1
10556 48 78 0
745 65 20 1
746 47 54 1
747 38 95 1
748 61 17 1
749 80 48 1
10376 2 78 0
750 19 99 1
751 59 6 1
10302 14 93 0
752 32 59 1
10013 98 53 0
753 67 5 1
754 97 39 1
10580 78 21 0
10390 82 61 0
755 14 76 1
10443 42 95 0
756 8 22 1
757 72 6 1
758 17 47 1
759 44 51 1
760 67 81 1
761 90 33 1
762 60 92 1
10465 68 67 0
763 18 32 1
10462 71 8 0
764 31 52 1
765 23 20 1
766 50 9 1
10354 72 67 0
767 15 44 1
768 90 7 1
769 19 86 1
10608 92 51 0
770 89 13 1
10171 86 10 0
771 64 33 1
772 17 81 1
10455 43 21 0
773 5 73 1
774 13 31 1
10658 9 18 0
10091 68 16 0
10572 18 89 0
775 73 8 1
776 12 94 1
777 78 65 1
10332 38 11 0
10399 53 66 0
10636 82 83 0
778 24 5 1
779 78 87 1
780 54 19 1
781 34 37 1
782 95 20 1
783 13 62 1
784 1 38 1
785 75 25 1
786 95 29 1
787 23 36 1
788 68 62 1
10557 94 71 0
789 30 62 1
10092 79 50 0
790 13 78 1
10326 100 55 0
