Load: 10 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 5 56 1
2 91 99 1
3 42 30 1
4 33 3 1
5 16 40 1
6 25 60 1
7 45 16 1
8 84 35 1
9 51 85 1
10 29 53 1
11 72 36 1
12 92 4 1
13 4 23 1
14 55 38 1
15 91 75 1
16 51 86 1
17 32 82 1
18 87 39 1
19 39 100 1
20 20 74 1
21 10 67 1
22 56 25 1
23 68 67 1
24 72 40 1
25 46 83 1
26 94 50 1
27 52 42 1
28 85 80 1
29 28 57 1
30 99 48 1
31 57 38 1
32 60 35 1
33 20 50 1
34 12 87 1
35 25 4 1
36 63 12 1
37 23 21 1
38 41 22 1
39 51 98 1
40 46 9 1
41 59 27 1
42 63 67 1
43 29 68 1
44 2 58 1
45 92 14 1
46 73 20 1
47 78 21 1
48 76 13 1
49 57 7 1
50 22 78 1
51 19 21 1
52 19 37 1
53 74 44 1
54 22 90 1
55 28 46 1
56 84 8 1
57 48 23 1
58 24 42 1
59 5 83 1
60 57 35 1
61 96 18 1
62 39 13 1
63 8 31 1
64 16 41 1
65 80 50 1
66 35 6 1
67 56 96 1
68 66 95 1
69 97 60 1
70 52 17 1
71 83 19 1
72 76 81 1
73 88 34 1
74 85 16 1
75 77 36 1
76 57 61 1
77 50 20 1
78 65 78 1
79 87 49 1
80 93 32 1
81 11 18 1
82 8 36 1
83 71 58 1
84 32 50 1
85 3 64 1
86 53 3 1
87 23 5 1
88 16 1 1
89 100 25 1
90 40 21 1
91 98 59 1
92 11 87 1
93 60 54 1
94 17 80 1
95 59 40 1
96 71 48 1
97 96 52 1
98 76 58 1
99 51 93 1
100 25 43 1
101 29 81 1
102 95 17 1
103 14 94 1
104 90 8 1
105 6 7 1
106 28 41 1
107 54 17 1
108 87 70 1
109 12 88 1
110 50 48 1
111 31 12 1
112 43 55 1
113 7 72 1
114 36 68 1
115 86 57 1
116 52 29 1
117 18 35 1
118 9 40 1
119 8 2 1
120 55 49 1
121 67 81 1
122 99 81 1
123 11 71 1
124 44 82 1
125 95 14 1
126 52 85 1
127 31 7 1
128 66 2 1
129 61 76 1
130 56 38 1
131 70 3 1
132 69 92 1
133 68 85 1
134 90 13 1
135 37 3 1
136 65 40 1
137 93 57 1
138 21 50 1
139 19 95 1
140 93 66 1
141 71 23 1
142 4 64 1
143 10 94 1
144 75 100 1
145 24 8 1
146 20 2 1
147 80 32 1
148 2 55 1
149 59 35 1
150 31 52 1
151 40 13 1
152 26 28 1
153 23 52 1
154 42 3 1
155 64 44 1
156 57 79 1
157 76 78 1
158 32 86 1
159 71 63 1
160 53 91 1
161 1 42 1
162 38 6 1
163 41 26 1
164 3 74 1
165 61 82 1
166 5 23 1
167 77 89 1
168 71 17 1
169 96 51 1
170 70 18 1
171 29 46 1
172 71 84 1
173 20 52 1
174 28 76 1
175 77 65 1
176 54 10 1
177 57 14 1
178 38 33 1
179 83 51 1
180 91 39 1
181 61 38 1
182 97 77 1
183 77 61 1
184 22 51 1
185 36 34 1
186 46 22 1
187 36 7 1
188 31 69 1
189 100 13 1
190 98 48 1
191 3 18 1
192 79 51 1
193 55 54 1
194 89 46 1
195 90 59 1
196 22 33 1
197 15 86 1
198 85 73 1
199 65 46 1
200 81 13 1
201 22 37 1
202 96 19 1
203 81 84 1
204 69 88 1
205 63 76 1
206 6 32 1
207 76 30 1
208 82 68 1
209 46 48 1
210 91 18 1
211 31 68 1
212 87 24 1
213 47 54 1
214 60 39 1
215 70 85 1
216 26 57 1
217 35 77 1
218 32 56 1
219 82 67 1
220 99 23 1
221 52 53 1
222 9 4 1
223 94 72 1
224 63 68 1
225 27 17 1
226 50 59 1
227 28 1 1
228 91 94 1
229 83 39 1
230 50 29 1
231 78 51 1
232 14 22 1
