Load: 5 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 52 72 1
2 4 94 1
3 77 78 1
4 11 77 1
5 55 56 1
6 62 90 1
7 21 20 1
8 40 75 1
9 99 59 1
10 68 43 1
11 70 52 1
12 30 78 1
13 77 14 1
14 71 47 1
15 38 36 1
16 72 95 1
17 84 23 1
18 12 72 1
19 16 32 1
20 33 93 1
21 94 97 1
22 26 74 1
23 19 31 1
24 55 45 1
25 48 5 1
26 75 95 1
27 84 78 1
28 22 43 1
29 18 94 1
30 90 18 1
31 32 100 1
32 58 67 1
33 74 64 1
34 9 17 1
35 35 40 1
36 22 43 1
37 53 8 1
38 78 82 1
39 94 17 1
40 36 13 1
41 9 40 1
42 78 13 1
43 82 68 1
44 46 74 1
45 59 93 1
46 82 53 1
47 92 53 1
48 70 66 1
49 88 39 1
50 95 16 1
51 20 90 1
52 91 81 1
53 81 63 1
54 57 39 1
55 21 97 1
56 83 52 1
57 88 6 1
58 86 15 1
59 74 40 1
60 68 69 1
61 53 87 1
62 33 23 1
63 61 91 1
64 68 61 1
65 96 56 1
66 56 66 1
67 93 61 1
68 26 76 1
69 92 38 1
70 73 55 1
71 46 25 1
72 5 70 1
73 48 30 1
74 38 12 1
75 38 63 1
76 35 90 1
77 71 75 1
78 36 68 1
79 90 73 1
80 63 2 1
81 14 67 1
82 40 37 1
83 55 37 1
84 18 25 1
85 16 73 1
86 52 99 1
87 36 67 1
88 16 95 1
89 48 31 1
90 46 48 1
91 60 35 1
92 95 92 1
93 86 85 1
94 99 13 1
95 61 76 1
96 71 81 1
97 84 36 1
98 6 27 1
99 32 31 1
100 79 4 1
101 81 48 1
102 5 69 1
103 16 98 1
104 82 49 1
105 10 58 1
106 92 4 1
107 74 19 1
108 36 33 1
109 57 11 1
110 43 72 1
111 60 23 1
112 89 63 1
113 98 20 1
114 96 27 1
115 44 85 1
116 27 72 1
117 68 19 1
118 98 72 1
119 43 87 1
120 50 45 1
