Load: 6 Erlang 
Qlayer: 156 
Total traffic number: 20000 
traffic_id source_node destination_node establish
1 4 19 1
2 3 83 1
3 78 84 1
4 79 39 1
5 98 43 1
6 97 66 1
7 84 45 1
8 20 30 1
9 3 70 1
10 33 12 1
11 57 30 1
12 83 57 1
13 77 91 1
14 59 90 1
15 71 86 1
16 36 41 1
17 15 49 1
18 83 58 1
19 44 10 1
20 78 98 1
21 57 13 1
22 58 69 1
23 12 4 1
24 68 28 1
25 80 88 1
26 88 57 1
27 93 40 1
28 95 60 1
29 75 69 1
30 31 1 1
31 31 59 1
32 49 44 1
33 57 99 1
34 77 85 1
35 87 72 1
36 93 53 1
37 4 85 1
38 83 80 1
39 53 19 1
40 98 25 1
41 16 74 1
42 92 5 1
43 67 47 1
44 8 51 1
45 61 71 1
46 80 28 1
47 80 73 1
48 66 93 1
49 35 91 1
50 76 48 1
51 92 4 1
52 24 85 1
53 11 16 1
54 70 48 1
55 4 90 1
56 72 78 1
57 81 26 1
58 92 94 1
59 55 68 1
60 90 34 1
61 44 35 1
62 9 64 1
63 43 79 1
64 63 86 1
65 21 93 1
66 41 48 1
67 90 55 1
68 24 11 1
69 77 85 1
70 38 88 1
71 82 98 1
72 27 40 1
73 57 45 1
74 33 86 1
75 41 9 1
76 60 16 1
77 97 38 1
78 40 47 1
79 57 38 1
80 89 75 1
81 44 74 1
82 25 18 1
83 7 94 1
84 88 3 1
85 78 6 1
86 3 23 1
87 38 84 1
88 94 53 1
89 34 73 1
90 78 12 1
91 21 73 1
92 88 80 1
93 7 33 1
94 68 92 1
95 29 94 1
96 11 20 1
97 34 45 1
98 31 83 1
99 20 42 1
100 99 90 1
101 10 44 1
102 18 86 1
103 82 6 1
104 51 23 1
105 16 13 1
106 20 61 1
107 74 8 1
108 25 15 1
109 35 69 1
110 27 89 1
111 95 31 1
112 19 96 1
113 55 86 1
114 91 67 1
115 72 96 1
116 74 13 1
117 44 21 1
118 96 79 1
119 94 100 1
120 35 11 1
121 53 67 1
122 2 3 1
123 7 92 1
124 27 69 1
125 75 82 1
126 19 38 1
127 62 6 1
128 19 78 1
129 45 85 1
130 26 28 1
131 34 35 1
132 98 25 1
133 41 31 1
134 47 90 1
135 29 64 1
136 40 13 1
137 70 54 1
138 76 55 1
139 6 72 1
140 57 56 1
141 24 17 1
142 65 63 1
10017 15 49 0
143 72 68 1
144 89 83 1
145 80 89 1
146 43 36 1
147 5 95 1
148 48 36 1
149 56 34 1
150 84 48 1
151 40 32 1
152 49 7 1
153 32 55 1
154 10 54 1
155 67 23 1
156 94 42 1
157 47 24 1
158 13 6 1
159 23 52 1
160 22 29 1
161 75 5 1
162 79 49 1
163 18 20 1
164 63 29 1
165 83 41 1
166 84 97 1
10019 44 10 0
167 61 65 1
168 96 6 1
169 59 6 1
170 85 93 1
171 74 96 1
172 19 14 1
173 85 30 1
174 60 91 1
175 81 29 1
176 36 61 1
177 51 90 1
178 91 87 1
179 9 93 1
180 13 28 1
181 15 78 1
182 84 88 1
183 32 35 1
184 56 70 1
185 91 100 1
186 9 18 1
187 56 46 1
188 12 68 1
189 11 15 1
190 75 93 1
191 9 92 1
192 50 8 1
193 65 89 1
194 27 68 1
195 14 40 1
196 52 12 1
197 87 70 1
198 86 39 1
10100 99 90 0
199 70 84 1
200 67 97 1
201 99 43 1
202 59 39 1
10032 49 44 0
203 92 38 1
204 65 59 1
205 59 8 1
206 35 74 1
207 20 14 1
208 89 27 1
209 33 69 1
210 13 36 1
211 18 64 1
10056 72 78 0
212 74 75 1
10033 57 99 0
213 17 37 1
214 60 10 1
215 52 58 1
216 94 96 1
217 48 67 1
218 45 61 1
219 95 81 1
220 43 52 1
221 83 81 1
222 33 21 1
223 66 97 1
224 64 20 1
225 24 47 1
226 51 2 1
227 12 31 1
10066 41 48 0
228 47 1 1
229 44 85 1
230 56 88 1
231 18 70 1
232 11 16 1
233 86 63 1
234 28 9 1
235 70 19 1
236 3 44 1
237 44 7 1
10136 40 13 0
238 59 65 1
239 37 81 1
240 47 80 1
241 52 32 1
242 39 56 1
243 68 21 1
244 95 4 1
245 52 43 1
246 20 88 1
247 92 65 1
248 9 4 1
10058 92 94 0
249 100 45 1
10139 6 72 0
250 49 37 1
251 94 95 1
252 60 37 1
253 12 46 1
254 65 29 1
10149 56 34 0
255 42 4 1
256 49 11 1
257 90 83 1
258 62 55 1
259 33 84 1
260 38 25 1
10061 44 35 0
10103 82 6 0
261 85 94 1
262 4 57 1
263 98 17 1
264 96 8 1
265 36 79 1
266 2 96 1
267 75 42 1
268 89 96 1
269 75 15 1
10112 19 96 0
270 98 100 1
271 53 11 1
272 37 46 1
10109 35 69 0
273 43 67 1
274 94 39 1
275 12 55 1
276 86 31 1
277 80 8 1
278 22 64 1
279 96 11 1
280 62 44 1
281 24 80 1
282 23 5 1
283 19 46 1
284 84 92 1
285 64 75 1
10024 68 28 0
286 8 76 1
10041 16 74 0
287 25 71 1
288 51 3 1
289 95 64 1
290 81 68 1
291 82 51 1
292 3 25 1
293 69 22 1
294 79 81 1
295 5 4 1
296 7 47 1
10051 92 4 0
297 2 26 1
298 64 44 1
299 36 44 1
10188 12 68 0
300 31 12 1
301 79 33 1
302 78 82 1
303 51 14 1
304 94 4 1
305 89 42 1
306 69 11 1
307 44 48 1
308 30 75 1
309 83 88 1
310 26 64 1
311 17 69 1
312 35 67 1
313 72 16 1
314 4 7 1
315 70 62 1
316 11 68 1
317 97 86 1
318 42 83 1
319 64 36 1
320 6 17 1
321 58 28 1
322 82 71 1
323 53 54 1
324 72 57 1
325 56 8 1
326 86 91 1
327 28 80 1
328 64 84 1
329 55 91 1
330 15 42 1
331 78 24 1
332 48 8 1
10028 95 60 0
333 78 88 1
334 85 70 1
335 87 52 1
336 70 93 1
10127 62 6 0
10034 77 85 0
10128 19 78 0
337 10 40 1
338 40 77 1
339 52 84 1
340 99 20 1
10081 44 74 0
10063 43 79 0
341 36 7 1
342 36 51 1
343 33 51 1
344 2 31 1
345 74 10 1
346 37 6 1
10244 95 4 0
347 67 62 1
348 77 8 1
349 33 59 1
350 14 89 1
351 90 93 1
352 86 39 1
353 68 31 1
354 90 98 1
355 82 20 1
356 96 2 1
357 55 66 1
10102 18 86 0
10122 2 3 0
358 64 35 1
359 26 68 1
10010 33 12 0
360 50 22 1
10117 44 21 0
10255 42 4 0
10036 93 53 0
361 44 15 1
362 36 70 1
363 44 60 1
364 4 27 1
365 41 100 1
10055 4 90 0
10177 51 90 0
366 44 91 1
10251 94 95 0
10071 82 98 0
367 81 42 1
368 77 35 1
369 63 65 1
370 2 14 1
371 83 70 1
372 18 39 1
373 24 99 1
374 43 84 1
375 12 28 1
376 40 72 1
377 74 75 1
378 98 50 1
379 70 92 1
380 88 59 1
381 86 53 1
10211 18 64 0
382 99 45 1
10038 83 80 0
10040 98 25 0
383 5 44 1
10064 63 86 0
384 83 35 1
385 32 97 1
386 27 46 1
10250 49 37 0
387 7 67 1
388 21 65 1
389 62 5 1
390 62 13 1
10084 88 3 0
391 23 83 1
10246 20 88 0
392 74 84 1
393 76 94 1
394 10 27 1
395 55 61 1
396 6 40 1
397 85 42 1
398 91 6 1
399 86 94 1
400 44 57 1
401 82 80 1
402 7 48 1
403 97 14 1
404 86 16 1
10108 25 15 0
405 32 82 1
406 62 18 1
10298 64 44 0
407 35 78 1
408 19 38 1
10147 5 95 0
409 46 69 1
10018 83 58 0
410 65 82 1
411 75 2 1
412 42 94 1
10184 56 70 0
413 8 74 1
414 91 85 1
415 28 8 1
10143 72 68 0
10068 24 11 0
416 25 8 1
417 44 48 1
418 87 39 1
419 90 68 1
420 62 48 1
10129 45 85 0
10189 11 15 0
421 85 76 1
422 21 97 1
423 24 8 1
10204 65 59 0
424 74 26 1
10222 33 21 0
425 48 23 1
426 49 68 1
10134 47 90 0
10096 11 20 0
427 23 100 1
10059 55 68 0
428 4 37 1
429 38 29 1
10176 36 61 0
10214 60 10 0
430 13 73 1
431 87 26 1
10286 8 76 0
432 88 95 1
433 23 47 1
434 81 99 1
10239 37 81 0
10163 18 20 0
435 92 37 1
436 8 89 1
437 29 76 1
438 45 58 1
439 81 38 1
10075 41 9 0
440 99 90 1
441 68 12 1
10332 48 8 0
442 45 42 1
10341 36 7 0
443 29 53 1
444 16 47 1
10329 55 91 0
445 42 76 1
446 25 72 1
447 44 80 1
448 14 41 1
10169 59 6 0
449 84 54 1
10009 3 70 0
450 100 26 1
451 16 94 1
452 50 19 1
10072 27 40 0
453 78 25 1
454 71 32 1
455 36 68 1
456 100 12 1
457 16 66 1
458 37 57 1
459 73 6 1
10256 49 11 0
460 63 34 1
10052 24 85 0
461 14 29 1
462 63 50 1
463 65 78 1
464 29 63 1
465 72 11 1
466 62 63 1
467 32 96 1
468 66 64 1
469 53 17 1
470 26 20 1
471 43 84 1
472 57 78 1
10021 57 13 0
473 67 59 1
474 66 58 1
475 25 29 1
476 66 44 1
10320 6 17 0
10378 98 50 0
477 52 25 1
478 97 9 1
479 37 73 1
480 12 14 1
481 99 15 1
482 76 86 1
10254 65 29 0
483 77 34 1
10344 2 31 0
10116 74 13 0
484 98 22 1
485 42 27 1
486 2 97 1
10276 86 31 0
487 83 21 1
488 82 57 1
489 41 45 1
490 71 28 1
491 84 52 1
10402 7 48 0
492 73 34 1
493 26 71 1
494 26 65 1
495 76 33 1
10186 9 18 0
496 40 82 1
497 41 57 1
498 76 57 1
499 78 67 1
500 90 5 1
10325 56 8 0
10296 7 47 0
501 6 77 1
10137 70 54 0
10042 92 5 0
10342 36 51 0
502 94 12 1
503 50 59 1
10155 67 23 0
504 79 87 1
505 7 47 1
506 49 76 1
507 24 65 1
508 81 47 1
10398 91 6 0
509 13 53 1
510 49 10 1
511 93 95 1
512 74 57 1
513 7 43 1
514 13 63 1
515 87 16 1
10372 18 39 0
516 64 24 1
517 71 70 1
518 18 79 1
519 90 68 1
10157 47 24 0
520 83 25 1
10092 88 80 0
10156 94 42 0
521 70 25 1
10062 9 64 0
522 62 86 1
523 79 98 1
524 48 98 1
10335 87 52 0
525 24 38 1
526 59 14 1
527 8 55 1
528 66 65 1
529 27 18 1
530 88 35 1
531 44 3 1
10437 29 76 0
532 1 31 1
10201 99 43 0
533 80 19 1
10420 62 48 0
534 82 46 1
10331 78 24 0
535 67 16 1
10026 88 57 0
536 85 14 1
10302 78 82 0
10441 68 12 0
537 47 82 1
10124 27 69 0
538 1 93 1
539 64 32 1
540 86 80 1
10359 26 68 0
541 79 57 1
10083 7 94 0
10131 34 35 0
10145 80 89 0
542 42 92 1
543 79 2 1
10160 22 29 0
544 68 64 1
545 97 38 1
546 7 72 1
547 25 14 1
548 90 80 1
549 55 9 1
550 57 4 1
551 69 23 1
552 42 45 1
553 48 51 1
10212 74 75 0
554 46 67 1
555 2 45 1
556 46 84 1
557 4 17 1
10409 46 69 0
10200 67 97 0
10192 50 8 0
558 19 93 1
559 100 72 1
560 86 41 1
561 63 49 1
562 20 83 1
10383 5 44 0
10424 74 26 0
563 35 31 1
564 93 71 1
10232 11 16 0
10354 90 98 0
565 96 11 1
10237 44 7 0
566 85 41 1
567 30 82 1
568 26 2 1
569 71 75 1
10097 34 45 0
10474 66 58 0
570 41 22 1
10382 99 45 0
571 26 59 1
572 14 25 1
573 27 38 1
574 42 54 1
575 100 58 1
576 20 34 1
577 56 61 1
578 9 56 1
10209 33 69 0
579 40 83 1
580 6 10 1
581 17 68 1
582 81 21 1
583 38 45 1
10111 95 31 0
584 62 44 1
10180 13 28 0
10356 96 2 0
10440 99 90 0
585 66 100 1
10046 80 28 0
586 87 62 1
587 55 100 1
588 56 78 1
10297 2 26 0
589 48 42 1
590 65 37 1
10334 85 70 0
591 50 70 1
592 2 65 1
593 36 57 1
594 42 80 1
595 98 100 1
596 56 78 1
597 9 41 1
10105 16 13 0
10076 60 16 0
598 77 15 1
10150 84 48 0
10391 23 83 0
599 60 74 1
600 87 86 1
601 6 80 1
10182 84 88 0
602 92 100 1
603 90 75 1
604 73 45 1
605 40 80 1
606 11 92 1
607 39 93 1
608 7 40 1
609 93 19 1
610 8 90 1
611 59 31 1
612 93 97 1
613 21 55 1
614 2 87 1
